trace_key,source,total_steps,total_rows,final_opened_unit_count,first_step_where_opened_units_reach_final_count,first_row_index_where_opened_units_reach_final_count,steps_remaining_after_that_point,rows_remaining_after_that_point,fraction_of_trace_remaining_after_that_point,category_of_final_unit,age_of_final_unit_at_end,tail_steps_after_opened_100pct_category_change_count,tail_steps_after_opened_100pct_same_category_fraction,exit_status
hermes:005277:4e373575-f812-445e-8789-0e63282c6f10,hermes,24,24,11,22,22,2,2,0.08333333333333333,INVESTIGATION,3,0,1.0,unknown
hermes:005386:87300ce6-242b-435c-8150-b2956004f57a,hermes,12,12,4,11,11,1,1,0.08333333333333333,INVESTIGATION,2,0,1.0,unknown
hermes:005397:839c597a-3408-418a-86f8-be2830f0e4bb,hermes,60,60,18,55,55,5,5,0.08333333333333333,PRODUCT,6,0,1.0,unknown
hermes:005480:f22d57a9-feaf-438d-adee-51caec6a831b,hermes,12,12,4,11,11,1,1,0.08333333333333333,INVESTIGATION,2,0,1.0,unknown
hermes:005509:3fddeffa-aaac-4509-a9e2-6af35ffb7dbd,hermes,12,12,4,11,11,1,1,0.08333333333333333,VALIDATION,2,0,1.0,unknown
hermes:005575:dffbf5be-0ebb-4733-bbab-727057dfedaf,hermes,12,12,5,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:005580:7323c10f-96af-4370-a4dc-9236028766d0,hermes,12,12,5,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:005598:c2c8a4df-748f-433c-a9cf-761a0549b60f,hermes,36,36,11,33,33,3,3,0.08333333333333333,PRODUCT,4,0,1.0,unknown
hermes:005608:ecd5fa98-5583-46e7-9d7e-dc088c98d3ca,hermes,12,12,2,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:005610:3d2e8a16-3ebe-4919-8591-94022a3c9cdf,hermes,12,12,5,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:005628:2c33ea81-0143-4adf-8cad-1f72cf84da8a,hermes,24,24,10,22,22,2,2,0.08333333333333333,PRODUCT,3,0,1.0,unknown
hermes:005637:384eb8e5-5d8a-4ca5-b015-ca64d798f520,hermes,12,12,4,11,11,1,1,0.08333333333333333,VALIDATION,2,0,1.0,unknown
hermes:005639:e64fe98c-a55f-4c92-bde3-92b46fc9aa2e,hermes,36,36,13,33,33,3,3,0.08333333333333333,VALIDATION,4,0,1.0,unknown
hermes:005648:f06f1f5f-d8ca-42b7-9391-86f5ee23d39e,hermes,12,12,5,11,11,1,1,0.08333333333333333,INVESTIGATION,2,0,1.0,unknown
hermes:005654:0d31f14f-7062-41ce-b022-0cc576e23a88,hermes,12,12,5,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:005666:84fdaea6-2f0a-42b4-920b-00322e0cd95d,hermes,12,12,3,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:005679:8b168562-8e57-430a-af08-bdeb37d156c0,hermes,12,12,5,11,11,1,1,0.08333333333333333,ENVIRONMENT,2,0,1.0,unknown
hermes:005691:8f861679-191b-4fd3-8ceb-fcc287dd3fde,hermes,48,48,20,44,44,4,4,0.08333333333333333,PRODUCT,5,0,1.0,unknown
hermes:005731:23a30e6c-cdb8-4b0f-9def-3ecd76165a99,hermes,12,12,2,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:005815:b0c22bc6-be65-4f88-a9dd-d7ef22e91315,hermes,12,12,5,11,11,1,1,0.08333333333333333,INVESTIGATION,2,0,1.0,unknown
hermes:005840:084f8e03-aa17-478e-b4d4-df82bffe8f06,hermes,12,12,5,11,11,1,1,0.08333333333333333,INVESTIGATION,2,0,1.0,unknown
hermes:005891:298fad2c-6f23-4cf5-97e3-49a164a9c22f,hermes,12,12,5,11,11,1,1,0.08333333333333333,INVESTIGATION,2,0,1.0,unknown
hermes:005892:1b51708d-ad87-4493-8f08-f3e71af4fc88,hermes,12,12,5,11,11,1,1,0.08333333333333333,INVESTIGATION,2,0,1.0,unknown
hermes:005926:442efb4c-f80b-4a84-a20b-d0e2d0ee7c79,hermes,12,12,5,11,11,1,1,0.08333333333333333,VALIDATION,2,0,1.0,unknown
hermes:005991:b686a5cc-fb0c-438d-b3ab-d0f5806b9a40,hermes,12,12,3,11,11,1,1,0.08333333333333333,INVESTIGATION,2,0,1.0,unknown
hermes:005996:d925816f-e061-4e21-8670-fc6be8d0c8c2,hermes,12,12,3,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:006011:4a48167e-e70f-4c80-8685-7839d64e7461,hermes,12,12,5,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:006022:b0954f7c-e850-4d42-b5e1-8d226c7d5c64,hermes,12,12,5,11,11,1,1,0.08333333333333333,INVESTIGATION,2,0,1.0,unknown
hermes:006109:40b20122-4147-4a02-ac14-5497ae627515,hermes,12,12,5,11,11,1,1,0.08333333333333333,INVESTIGATION,2,0,1.0,unknown
hermes:006112:e7022fe5-7958-490f-8bb8-d269980ef5f1,hermes,36,36,15,33,33,3,3,0.08333333333333333,INVESTIGATION,4,0,1.0,unknown
hermes:006117:70141b33-cf8a-4447-87f9-35beca8ef88b,hermes,12,12,4,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:006216:00b883e1-3807-4909-8f34-a9fcbacf75e7,hermes,12,12,5,11,11,1,1,0.08333333333333333,INVESTIGATION,2,0,1.0,unknown
hermes:006233:ca43ee24-286b-43fc-9bb0-4990bfba894f,hermes,12,12,2,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:006260:7931f852-7240-4d23-8566-0450251fc32b,hermes,36,36,12,33,33,3,3,0.08333333333333333,INVESTIGATION,4,0,1.0,unknown
hermes:006265:489508ff-0699-4f08-b604-e02227c1190b,hermes,12,12,2,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:006273:a79b5420-63a3-47a3-8510-7444ea713da4,hermes,12,12,4,11,11,1,1,0.08333333333333333,ENVIRONMENT,2,0,1.0,unknown
hermes:006305:a07ec112-1e96-40e1-b029-95bb43858956,hermes,12,12,3,11,11,1,1,0.08333333333333333,VALIDATION,2,0,1.0,unknown
hermes:006325:cd04e5c0-d681-41dd-9f40-0a784218349e,hermes,36,36,11,33,33,3,3,0.08333333333333333,INVESTIGATION,4,0,1.0,unknown
hermes:006401:2d3c2b7a-69b2-42a5-a7e1-58b03d92f65f,hermes,12,12,5,11,11,1,1,0.08333333333333333,INVESTIGATION,2,0,1.0,unknown
hermes:006412:0b70f932-0395-498c-8948-a6e6ed0cfa0e,hermes,12,12,4,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:006446:3e5ac115-0220-4dea-8927-bb109dcdb6e0,hermes,12,12,5,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:006453:26854553-1a42-4bb6-acf1-fe0c7cb3736c,hermes,12,12,3,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:006545:39999192-81ed-477a-a559-b18743615ea8,hermes,24,24,10,22,22,2,2,0.08333333333333333,INVESTIGATION,3,0,1.0,unknown
hermes:006550:8c3bf2e4-d42e-420d-a18d-15a8bc1e0653,hermes,12,12,2,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:006606:d3d62a39-ff7e-4605-8c65-600bb1fdab63,hermes,12,12,5,11,11,1,1,0.08333333333333333,INVESTIGATION,2,0,1.0,unknown
hermes:006621:9442ad22-df52-47f5-8733-d8a9ee09e111,hermes,12,12,4,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:006629:26818c0e-ffad-4447-b620-ce1e268f5ce6,hermes,36,36,13,33,33,3,3,0.08333333333333333,INVESTIGATION,4,0,1.0,unknown
hermes:006709:7e18eb19-f42b-4945-9dcc-4e6e77cfdf22,hermes,48,48,18,44,44,4,4,0.08333333333333333,PRODUCT,5,0,1.0,unknown
hermes:006711:4d3ac957-6555-4c25-b442-7d98fa865127,hermes,12,12,2,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:006723:23500fad-8cff-42c4-b860-775acb431774,hermes,12,12,2,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:006748:613e9962-7fcf-46f3-a658-b666bbb5820a,hermes,24,24,9,22,22,2,2,0.08333333333333333,PRODUCT,3,0,1.0,unknown
hermes:006750:9c5b16a6-eb5d-478c-9489-21d8e4364db4,hermes,12,12,2,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:006753:48802981-cb34-4e73-b99b-268b12657cfd,hermes,12,12,2,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:006800:4d6b4ab2-bfe2-44ce-9eea-d881b5be7664,hermes,12,12,3,11,11,1,1,0.08333333333333333,INVESTIGATION,2,0,1.0,unknown
hermes:006829:fba11ed1-f77e-4d01-9d72-605a4676d35e,hermes,60,60,27,55,55,5,5,0.08333333333333333,PRODUCT,6,0,1.0,unknown
hermes:006856:2b5f1d14-cd3f-4d4d-8ae0-651c84f0b5c1,hermes,12,12,5,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:006919:f0671c48-4f29-4264-a2b8-62e612f96e42,hermes,12,12,5,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:006986:227c028d-b3ae-4e73-8228-dad0d9cada02,hermes,12,12,3,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:007025:b3982f6a-9863-4f28-a60a-4e65d3c4d353,hermes,12,12,2,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:007044:f990fb26-822c-4a45-9412-ec0b9501f9a7,hermes,12,12,5,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:007064:51dc0c95-04c0-43f7-ac34-fcd963868ad7,hermes,12,12,2,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:007119:1e45f867-12b1-4373-bc40-2c5b3be1e61b,hermes,12,12,5,11,11,1,1,0.08333333333333333,VALIDATION,2,0,1.0,unknown
hermes:007290:19183020-a3e8-42b1-838e-e116f7510c97,hermes,12,12,4,11,11,1,1,0.08333333333333333,ENVIRONMENT,2,0,1.0,unknown
hermes:007310:a2321a1d-94b1-412a-9360-5edd93f0437c,hermes,12,12,2,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:007317:91b3801b-578b-488c-b8c6-df15097e4950,hermes,24,24,6,22,22,2,2,0.08333333333333333,PRODUCT,3,0,1.0,unknown
hermes:007333:51ff46fe-6374-44f3-a7e5-65eaf8471a6d,hermes,12,12,3,11,11,1,1,0.08333333333333333,INVESTIGATION,2,0,1.0,unknown
hermes:007389:4382bae6-a55f-4ada-a042-06dcda54eda7,hermes,12,12,3,11,11,1,1,0.08333333333333333,INVESTIGATION,2,0,1.0,unknown
hermes:007391:f9b8ea91-576f-4530-9225-1948b4f0e51a,hermes,12,12,2,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:007408:18368e6d-c27e-4e7a-a8fe-5261d69ee78a,hermes,24,24,8,22,22,2,2,0.08333333333333333,PRODUCT,3,0,1.0,unknown
hermes:007436:3f5a7c4f-bb5d-45a0-bbed-d4ab09467a53,hermes,36,36,12,33,33,3,3,0.08333333333333333,INVESTIGATION,4,0,1.0,unknown
hermes:007442:b06dad89-6bcd-4a06-8dc4-7db75565ef8f,hermes,12,12,5,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:007457:84935244-ea7c-4932-9660-377fa72ca0e7,hermes,12,12,4,11,11,1,1,0.08333333333333333,INVESTIGATION,2,0,1.0,unknown
hermes:007470:3b131242-a98e-4444-aacf-e47240f7b21a,hermes,12,12,2,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
hermes:007510:9d21b44a-95b8-4fa9-9a95-04c33da271ef,hermes,12,12,4,11,11,1,1,0.08333333333333333,INVESTIGATION,2,0,1.0,unknown
hermes:007590:371eb41c-9cc2-4c17-a7f9-1f087b21a48a,hermes,12,12,4,11,11,1,1,0.08333333333333333,VALIDATION,2,0,1.0,unknown
hermes:007594:dd0ad425-38eb-4328-9a4a-87f2a38cf3eb,hermes,12,12,5,11,11,1,1,0.08333333333333333,INVESTIGATION,2,0,1.0,unknown
hermes:007621:793443d8-3176-4723-868a-4655216dcdd2,hermes,12,12,4,11,11,1,1,0.08333333333333333,ENVIRONMENT,2,0,1.0,unknown
hermes:007628:bc923597-2cc2-46e2-aba7-54c7693e1e2f,hermes,12,12,5,11,11,1,1,0.08333333333333333,PRODUCT,2,0,1.0,unknown
terminalbench:000462:caffe-cifar-10,terminalbench,168,168,38,154,154,14,14,0.08333333333333333,INVESTIGATION,15,0,1.0,reward=0
terminalbench:000506:a015d55a-8f2b-4df4-b6c5-362814ab5d45,terminalbench,12,12,4,11,11,1,1,0.08333333333333333,VALIDATION,2,0,1.0,reward=0
terminalbench:000832:code-from-image,terminalbench,24,24,8,22,22,2,2,0.08333333333333333,INVESTIGATION,3,0,1.0,reward=1
terminalbench:000955:6714d86b-cb83-40a1-89ee-70259473e732,terminalbench,60,60,17,55,55,5,5,0.08333333333333333,INVESTIGATION,6,0,1.0,reward=0
terminalbench:001044:configure-git-webserver,terminalbench,24,24,5,22,22,2,2,0.08333333333333333,INVESTIGATION,3,0,1.0,reward=0
terminalbench:001103:constraints-scheduling,terminalbench,24,24,11,22,22,2,2,0.08333333333333333,INVESTIGATION,3,0,1.0,reward=1
terminalbench:001379:db-wal-recovery,terminalbench,60,60,11,55,55,5,5,0.08333333333333333,INVESTIGATION,6,0,1.0,reward=0
terminalbench:001672:extract-elf,terminalbench,12,12,3,11,11,1,1,0.08333333333333333,INVESTIGATION,2,0,1.0,reward=0
terminalbench:001827:feal-differential-cryptanalysis,terminalbench,24,24,6,22,22,2,2,0.08333333333333333,PRODUCT,3,0,1.0,reward=0
terminalbench:003139:llm-inference-batching-scheduler,terminalbench,12,12,3,11,11,1,1,0.08333333333333333,INVESTIGATION,2,0,1.0,reward=0
terminalbench:003338:make-doom-for-mips,terminalbench,12,12,3,11,11,1,1,0.08333333333333333,VALIDATION,2,0,1.0,reward=0
terminalbench:004150:overfull-hbox,terminalbench,24,24,7,22,22,2,2,0.08333333333333333,INVESTIGATION,3,0,1.0,reward=1
terminalbench:004556:dc20e0f7-22dd-4808-afcd-8bd63e8e5fa0,terminalbench,12,12,4,11,11,1,1,0.08333333333333333,INVESTIGATION,2,0,1.0,reward=0
terminalbench:004671:protein-assembly,terminalbench,24,24,3,22,22,2,2,0.08333333333333333,INVESTIGATION,3,0,1.0,reward=0
terminalbench:004791:prove-plus-comm,terminalbench,24,24,7,22,22,2,2,0.08333333333333333,INVESTIGATION,3,0,1.0,reward=1
terminalbench:004892:pytorch-model-cli,terminalbench,24,24,9,22,22,2,2,0.08333333333333333,INVESTIGATION,3,0,1.0,reward=1
terminalbench:004901:pytorch-model-cli,terminalbench,24,24,9,22,22,2,2,0.08333333333333333,INVESTIGATION,3,0,1.0,reward=1
terminalbench:004964:pytorch-model-recovery,terminalbench,24,24,7,22,22,2,2,0.08333333333333333,INVESTIGATION,3,0,1.0,reward=0
terminalbench:005171:query-optimize,terminalbench,12,12,4,11,11,1,1,0.08333333333333333,INVESTIGATION,2,0,1.0,reward=1
terminalbench:005178:query-optimize,terminalbench,24,24,6,22,22,2,2,0.08333333333333333,INVESTIGATION,3,0,1.0,reward=1
terminalbench:005935:sqlite-db-truncate,terminalbench,24,24,7,22,22,2,2,0.08333333333333333,INVESTIGATION,3,0,1.0,reward=0
terminalbench:005970:sqlite-db-truncate,terminalbench,24,24,9,22,22,2,2,0.08333333333333333,INVESTIGATION,3,0,1.0,reward=0
terminalbench:006098:torch-pipeline-parallelism,terminalbench,12,12,4,11,11,1,1,0.08333333333333333,INVESTIGATION,2,0,1.0,reward=0
terminalbench:006104:torch-pipeline-parallelism,terminalbench,12,12,4,11,11,1,1,0.08333333333333333,INVESTIGATION,2,0,1.0,reward=0
terminalbench:006379:video-processing,terminalbench,24,24,7,22,22,2,2,0.08333333333333333,INVESTIGATION,3,0,1.0,reward=0
terminalbench:006464:vulnerable-secret,terminalbench,24,24,5,22,22,2,2,0.08333333333333333,INVESTIGATION,3,0,1.0,reward=1
swe-agent:015464:Tinche__aiofiles-116,swe-agent,145,145,39,133,133,12,12,0.08275862068965517,INVESTIGATION,13,0,1.0,submitted (exit_context)
swe-agent:003475:treasure-data__td-client-python-44,swe-agent,97,97,23,89,89,8,8,0.08247422680412371,INVESTIGATION,9,0,1.0,submitted (exit_context)
swe-agent:019732:googlefonts__glyphsLib-849,swe-agent,97,97,33,89,89,8,8,0.08247422680412371,PRODUCT,9,0,1.0,submitted (exit_context)
swe-agent:033068:asottile__add-trailing-comma-12,swe-agent,97,97,18,89,89,8,8,0.08247422680412371,INVESTIGATION,9,0,1.0,submitted (exit_context)
swe-agent:034125:zopefoundation__AccessControl-90,swe-agent,97,97,10,89,89,8,8,0.08247422680412371,PRODUCT,9,0,1.0,submitted (exit_context)
swe-agent:036298:linkml__linkml-828,swe-agent,97,97,26,89,89,8,8,0.08247422680412371,INVESTIGATION,9,0,1.0,submitted (exit_context)
swe-agent:043516:wright-group__WrightTools-1075,swe-agent,97,97,15,89,89,8,8,0.08247422680412371,INVESTIGATION,9,0,1.0,submitted (exit_context)
swe-agent:047999:EdinburghGenomics__EGCG-Core-60,swe-agent,97,97,25,89,89,8,8,0.08247422680412371,PRODUCT,9,0,1.0,submitted (exit_context)
swe-agent:062574:ikamensh__flynt-163,swe-agent,97,97,18,89,89,8,8,0.08247422680412371,INVESTIGATION,9,0,1.0,submitted (exit_context)
swe-agent:002025:iterative__dvc-3726,swe-agent,73,73,10,67,67,6,6,0.0821917808219178,PRODUCT,7,0,1.0,early_exit
swe-agent:002496:zalando-stups__senza-521,swe-agent,73,73,20,67,67,6,6,0.0821917808219178,PRODUCT,7,0,1.0,submitted (exit_context)
swe-agent:004595:zamzterz__Flask-pyoidc-79,swe-agent,73,73,15,67,67,6,6,0.0821917808219178,VALIDATION,7,0,1.0,submitted (exit_context)
swe-agent:005749:joke2k__django-environ-419,swe-agent,73,73,14,67,67,6,6,0.0821917808219178,PRODUCT,7,0,1.0,submitted (exit_context)
swe-agent:018173:asottile__setup-cfg-fmt-132,swe-agent,73,73,14,67,67,6,6,0.0821917808219178,INVESTIGATION,7,0,1.0,submitted (exit_context)
swe-agent:018199:commitizen-tools__commitizen-497,swe-agent,73,73,18,67,67,6,6,0.0821917808219178,INVESTIGATION,7,0,1.0,submitted (exit_context)
swe-agent:018224:commitizen-tools__commitizen-497,swe-agent,73,73,14,67,67,6,6,0.0821917808219178,INVESTIGATION,7,0,1.0,submitted (exit_context)
swe-agent:027194:fronzbot__blinkpy-401,swe-agent,73,73,13,67,67,6,6,0.0821917808219178,PRODUCT,7,0,1.0,submitted (exit_context)
swe-agent:028924:iterative__dvc-3891,swe-agent,73,73,18,67,67,6,6,0.0821917808219178,PRODUCT,7,0,1.0,submitted (exit_context)
swe-agent:050011:ebroecker__canmatrix-481,swe-agent,73,73,16,67,67,6,6,0.0821917808219178,PRODUCT,7,0,1.0,submitted (exit_context)
swe-agent:059024:zopefoundation__RestrictedPython-272,swe-agent,73,73,12,67,67,6,6,0.0821917808219178,INVESTIGATION,7,0,1.0,submitted (exit_context)
swe-agent:060273:mozilla__bleach-423,swe-agent,73,73,11,67,67,6,6,0.0821917808219178,INVESTIGATION,7,0,1.0,submitted (exit_context)
swe-agent:063773:mlrun__mlrun-27,swe-agent,73,73,17,67,67,6,6,0.0821917808219178,PRODUCT,7,0,1.0,submitted (exit_context)
swe-agent:073425:python-tap__tappy-92,swe-agent,73,73,9,67,67,6,6,0.0821917808219178,PRODUCT,7,0,1.0,submitted (exit_context)
swe-agent:074569:cunla__fakeredis-py-127,swe-agent,73,73,9,67,67,6,6,0.0821917808219178,INVESTIGATION,7,0,1.0,submitted (exit_context)
hermes:004937:9b31dcb1-5042-4d78-8b92-50fe2756effc,hermes,61,61,24,56,56,5,5,0.08196721311475409,PRODUCT,6,0,1.0,unknown
swe-agent:051604:fronzbot__blinkpy-331,swe-agent,171,171,73,157,157,14,14,0.08187134502923976,PRODUCT,15,0,1.0,submitted (exit_context)
hermes:000031:e13cb9b7-d642-4e3e-a34d-64c716c6a43b,hermes,49,49,12,45,45,4,4,0.08163265306122448,INVESTIGATION,5,0,1.0,unknown
hermes:000175:80f67177-1289-4038-bd36-a187af3c2205,hermes,49,49,10,45,45,4,4,0.08163265306122448,PRODUCT,5,0,1.0,unknown
hermes:005487:4db94c78-5b7f-4c0b-8105-f78e27bf2107,hermes,49,49,21,45,45,4,4,0.08163265306122448,PRODUCT,5,0,1.0,unknown
swe-agent:008053:reata__sqllineage-42,swe-agent,49,49,11,45,45,4,4,0.08163265306122448,PRODUCT,5,0,1.0,submitted (exit_context)
swe-agent:017431:oasis-open__cti-python-stix2-354,swe-agent,49,49,9,45,45,4,4,0.08163265306122448,INVESTIGATION,5,0,1.0,submitted (exit_context)
swe-agent:020018:pydantic__pydantic-2143,swe-agent,49,49,7,45,45,4,4,0.08163265306122448,PRODUCT,5,0,1.0,submitted (exit_context)
swe-agent:023550:lundberg__respx-240,swe-agent,49,49,8,45,45,4,4,0.08163265306122448,INVESTIGATION,5,0,1.0,early_exit
swe-agent:026415:tobymao__sqlglot-2049,swe-agent,49,49,5,45,45,4,4,0.08163265306122448,INVESTIGATION,5,0,1.0,submitted (exit_context)
swe-agent:062934:rupert__pyls-black-39,swe-agent,49,49,11,45,45,4,4,0.08163265306122448,PRODUCT,5,0,1.0,submitted (exit_context)
swe-agent:066935:pvlib__pvlib-python-1193,swe-agent,49,49,14,45,45,4,4,0.08163265306122448,INVESTIGATION,5,0,1.0,submitted (exit_context)
swe-agent:076810:pvlib__pvlib-python-1181,swe-agent,49,49,6,45,45,4,4,0.08163265306122448,VALIDATION,5,0,1.0,submitted (exit_context)
terminalbench:005515:reshard-c4-data,terminalbench,49,49,11,45,45,4,4,0.08163265306122448,INVESTIGATION,5,0,1.0,reward=0
swe-agent:065330:pennsignals__dsdk-37,swe-agent,515,515,17,473,473,42,42,0.08155339805825243,INVESTIGATION,43,0,1.0,exit_context
swe-agent:056959:erikrose__parsimonious-211,swe-agent,123,123,2,113,113,10,10,0.08130081300813008,PRODUCT,11,0,1.0,exit_context
swe-agent:067799:alanmcruickshank__sqlfluff-262,swe-agent,123,123,26,113,113,10,10,0.08130081300813008,INVESTIGATION,11,0,1.0,submitted (exit_context)
hermes:001184:1783ca21-f868-4787-a6e8-fb86d630d6f4,hermes,74,74,10,68,68,6,6,0.08108108108108109,PRODUCT,7,0,1.0,unknown
hermes:007428:43d63d71-55a2-49e0-a849-fbeea8ff62f5,hermes,37,37,15,34,34,3,3,0.08108108108108109,PRODUCT,4,0,1.0,unknown
terminalbench:000104:bn-fit-modify,terminalbench,74,74,27,68,68,6,6,0.08108108108108109,INVESTIGATION,7,0,1.0,reward=1
terminalbench:000495:caffe-cifar-10,terminalbench,37,37,8,34,34,3,3,0.08108108108108109,PRODUCT,4,0,1.0,reward=0
terminalbench:002073:financial-document-processor,terminalbench,74,74,18,68,68,6,6,0.08108108108108109,INVESTIGATION,7,0,1.0,reward=0
terminalbench:005404:regex-log,terminalbench,37,37,9,34,34,3,3,0.08108108108108109,INVESTIGATION,4,0,1.0,reward=0
terminalbench:005593:rstan-to-pystan,terminalbench,111,111,40,102,102,9,9,0.08108108108108109,INVESTIGATION,10,0,1.0,reward=0
hermes:001519:f8d70cb2-98ba-4970-b9bc-08d945e05a16,hermes,99,99,15,91,91,8,8,0.08080808080808081,INVESTIGATION,9,0,1.0,unknown
swe-agent:004225:mps-gmbh__hl7-parser-24,swe-agent,99,99,20,91,91,8,8,0.08080808080808081,INVESTIGATION,9,0,1.0,submitted (exit_context)
swe-agent:004585:wandera__1password-client-16,swe-agent,99,99,24,91,91,8,8,0.08080808080808081,INVESTIGATION,9,0,1.0,submitted (exit_context)
swe-agent:010571:nickstenning__honcho-218,swe-agent,99,99,26,91,91,8,8,0.08080808080808081,INVESTIGATION,9,0,1.0,submitted (exit_context)
swe-agent:050322:mozilla__bleach-692,swe-agent,99,99,9,91,91,8,8,0.08080808080808081,INVESTIGATION,9,0,1.0,submitted (exit_context)
swe-agent:064127:pynamodb__PynamoDB-1189,swe-agent,99,99,15,91,91,8,8,0.08080808080808081,INVESTIGATION,9,0,1.0,submitted (exit_context)
swe-agent:077271:asottile__pyupgrade-120,swe-agent,99,99,18,91,91,8,8,0.08080808080808081,PRODUCT,9,0,1.0,submitted (exit_context)
swe-agent:078325:Fatal1ty__mashumaro-122,swe-agent,99,99,23,91,91,8,8,0.08080808080808081,INVESTIGATION,9,0,1.0,submitted (exit_context)
hermes:000331:e2dd5105-6dd9-4e5f-901f-84d25856f837,hermes,62,62,21,57,57,5,5,0.08064516129032258,INVESTIGATION,6,0,1.0,unknown
hermes:001602:fe3f75cf-a6e4-4aea-894a-9c854e65b81d,hermes,62,62,7,57,57,5,5,0.08064516129032258,INVESTIGATION,6,0,1.0,unknown
terminalbench:002978:large-scale-text-editing,terminalbench,62,62,19,57,57,5,5,0.08064516129032258,INVESTIGATION,6,0,1.0,reward=0
terminalbench:001395:db-wal-recovery,terminalbench,87,87,13,80,80,7,7,0.08045977011494253,INVESTIGATION,8,0,1.0,reward=0
hermes:001229:cede0f9c-e3f9-4f32-96f9-df53ad1045ab,hermes,75,75,9,69,69,6,6,0.08,INVESTIGATION,7,0,1.0,unknown
hermes:003030:3d1dcdfd-33d9-40bc-93b3-0c5671117c16,hermes,50,50,20,46,46,4,4,0.08,VALIDATION,5,0,1.0,unknown
hermes:004185:9091c915-ae2f-4831-8082-da042169039c,hermes,50,50,22,46,46,4,4,0.08,PRODUCT,5,0,1.0,unknown
swe-agent:000398:delph-in__pydelphin-362,swe-agent,75,75,8,69,69,6,6,0.08,INVESTIGATION,7,0,1.0,submitted (exit_context)
swe-agent:001309:serge-sans-paille__gast-59,swe-agent,75,75,16,69,69,6,6,0.08,PRODUCT,7,0,1.0,submitted (exit_context)
swe-agent:003389:reata__sqllineage-27,swe-agent,75,75,19,69,69,6,6,0.08,PRODUCT,7,0,1.0,submitted (exit_context)
swe-agent:003561:wireservice__csvkit-800,swe-agent,75,75,7,69,69,6,6,0.08,INVESTIGATION,7,0,1.0,submitted (exit_context)
swe-agent:009899:canonical__charmcraft-916,swe-agent,125,125,20,115,115,10,10,0.08,INVESTIGATION,11,0,1.0,submitted (exit_context)
swe-agent:013873:AzureAD__azure-activedirectory-library-for-python-87,swe-agent,75,75,13,69,69,6,6,0.08,INVESTIGATION,7,0,1.0,submitted (exit_context)
swe-agent:014077:asottile__pyupgrade-104,swe-agent,25,25,4,23,23,2,2,0.08,PRODUCT,3,0,1.0,submitted (exit_format)
swe-agent:016058:mc706__changelog-cli-34,swe-agent,125,125,17,115,115,10,10,0.08,INVESTIGATION,11,0,1.0,submitted (exit_context)
swe-agent:019583:bids-standard__pybids-613,swe-agent,75,75,9,69,69,6,6,0.08,INVESTIGATION,7,0,1.0,submitted (exit_context)
swe-agent:021702:SAP__python-pyodata-149,swe-agent,75,75,18,69,69,6,6,0.08,PRODUCT,7,0,1.0,submitted (exit_format)
swe-agent:026455:tobymao__sqlglot-2800,swe-agent,75,75,7,69,69,6,6,0.08,PRODUCT,7,0,1.0,submitted (exit_context)
