timestamp, uuid, power.draw [W], power.limit [W], utilization.gpu [%], memory.used [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/09/10 17:39:21.410, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.58 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:21.911, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.77 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:22.411, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.74 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:22.912, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.70 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:23.412, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.61 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:23.912, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.71 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:24.413, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.64 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:24.914, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.81 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:25.415, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.77 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:25.915, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.75 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:26.415, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.87 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:26.916, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.77 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:27.416, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.87 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:27.917, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.67 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:28.417, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.80 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:28.918, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.84 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:29.418, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.94 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:29.919, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.00 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:30.419, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.81 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:30.920, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.05 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:31.420, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.07 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:31.921, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.90 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:32.421, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.09 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:32.922, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.87 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:33.422, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.06 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:33.922, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.74 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:34.423, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.11 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:34.923, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.98 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:35.424, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.14 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:35.924, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.92 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:36.425, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.21 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:36.926, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.11 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:37.426, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.15 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:37.926, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.30 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:38.427, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.24 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:38.927, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.30 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:39.657, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.41 W, 300.00 W, 24 %, 60754 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:40.158, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 114.29 W, 300.00 W, 21 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:40.658, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.11 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:41.159, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.94 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:41.659, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.03 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:42.160, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.87 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:42.660, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.75 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:43.161, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.97 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:43.661, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.95 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:44.161, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.93 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:44.663, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.84 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:45.165, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.85 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:45.666, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.21 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:46.166, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.94 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:46.667, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.02 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:47.167, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.93 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:47.668, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.05 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:48.168, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.17 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:48.668, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.09 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:49.169, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.17 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:49.669, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.15 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:50.170, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.94 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:50.670, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.24 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:51.170, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.24 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:51.671, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.11 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:52.171, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.05 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:52.672, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.24 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:53.172, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.14 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:53.673, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.32 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:54.176, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.14 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:54.676, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.27 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:55.176, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.21 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:55.677, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.26 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:56.177, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.25 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:56.679, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.24 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:57.179, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.24 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:57.679, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.34 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:58.180, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.29 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:58.680, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.34 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:59.180, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.43 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:59.681, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.27 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:00.181, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.46 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:00.682, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.43 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:01.182, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.35 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:01.682, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.31 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:02.183, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.24 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:02.683, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.23 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:03.184, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.43 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:03.684, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.53 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:04.184, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.30 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:04.685, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.31 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:05.185, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.43 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:05.686, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.41 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:06.186, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.36 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:06.687, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.54 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:07.187, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.34 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:07.688, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.62 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:08.188, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.43 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:08.688, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.40 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:09.189, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.43 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:09.689, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.37 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:10.190, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.50 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:10.690, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.50 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:11.190, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.75 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:11.691, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.56 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:12.191, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.51 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:12.691, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.66 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:13.192, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.56 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:13.692, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.55 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:14.193, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.60 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:14.693, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.73 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:15.194, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.53 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:15.694, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.47 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:16.195, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.73 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:16.695, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.70 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:17.195, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.69 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:17.696, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.55 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:18.196, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.73 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:18.697, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.69 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:19.197, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.17 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:19.697, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.79 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:20.198, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.57 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:20.698, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.79 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:21.199, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.66 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:21.699, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.70 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:22.199, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.73 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:22.700, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.03 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:23.200, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.82 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:23.701, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.79 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:24.201, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.86 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:24.701, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.82 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:25.202, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.82 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:25.702, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.72 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:26.202, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.83 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:26.703, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.92 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:27.203, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.01 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:27.704, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.99 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:28.204, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.89 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:28.704, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.96 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:29.205, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.93 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:29.705, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.55 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:30.206, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.95 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:30.706, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.82 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:31.206, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.93 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:31.707, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.09 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:32.207, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.89 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:32.707, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.99 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:33.208, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.90 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:33.708, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.92 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:34.209, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.89 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:34.709, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.82 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:35.209, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.03 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:35.710, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 95.42 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:36.210, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 95.85 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:36.710, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 95.85 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:37.211, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 95.10 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:37.711, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 95.97 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:38.212, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 95.99 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:38.712, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 95.83 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:39.212, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 95.76 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
