episode,workload,arm,seed,rate,cohort,session,turn,phase,serving_role,session_id,request_id,status,done,prompt_tokens,planned_prompt_tokens,recorded_append_tokens,planned_output_tokens,output_tokens,cached_tokens,derived_prompt_minus_cache_tokens,reset,recorded_turn,actual_new_tokens_excluding_retained_output,context_hash,retained_context_hash,exact_token_timestamps,mean_tpot_s,external_cache_bypassed,row_id,predecessor_id,owner_role,dispatched,duration_s,completed_within_observation,submitted_prompt_tokens,observed_output_tokens,observed_tokens_before_boundary,partial_exact_token_timestamps,token_gaps_exact_single_token_frames,token_gap_count,submillisecond_token_gaps,median_token_gap_s,max_token_gap_s,final_usage_observed,effective_cached_tokens,cache_usage_basis,scheduled_s,client_wakeup_s,client_dispatch_s,start_s,first_s,last_token_s,end_s,arrival_ttft_s,ttft_s,history_hash_after,planned_append_tokens,planned_context_tokens,planned_reset
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,incoming,7,1,service,source,7102-coding_long-0-incoming-7,cmpl-8a06f587c0b4e152,200,True,25787,25787,83,1,1,25728,59,False,51,48,f390bdbd1a61f1d4c3adc2ecbcdc292ab7630bafb3c053e2218806886218d1c7,e944c01d27a648cd94ba75de0dfd1aedb71d4c4a73c0f023b00829393198d4b5,True,,False,episodes-coding_long-0-replay-7102/incoming/7/1,episodes-coding_long-0-replay-7102/incoming/7/0,source,True,300.0,True,25787,1,1,,True,0,0,,,True,25728,reported,34.274512772,34.275082723,34.281573506,34.283619506,34.418505471,34.418505471,34.423494215,0.14399269900000178,0.13488596500000227,3f119c12c27daa0e5957b8118a78fefe4a3f8b665baa8ce8907a0f562f0e95d1,83,25704,False
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,resident,1,0,service,destination,7102-coding_long-0-resident-1,cmpl-90c7c23f555ea554,200,True,26212,26212,46,15,15,26160,52,True,19,46,c1d997c45908c0e6257420dd3466c036d5dc1f67beefd2049faa72f74b910d68,7c3bf20fe77a33ad9fee7855343a2235cdd0a3885364b3e7b624348365f5c171,True,0.021147988928571428,True,episodes-coding_long-0-replay-7102/resident/1/0,,destination,True,300.0,True,26212,15,15,,True,14,3,0.0226332015,0.065268315,True,26160,reported,35.361612038,35.36210706,35.368817696,35.370915063,35.621169278,35.917241123,35.917429417,0.2595572400000066,0.25025421500000533,c01b878653382ea5b4e25a1cad68ee98e7183a46913463d56049b6b2921ffbec,46,26166,True
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,incoming,4,1,service,source,7102-coding_long-0-incoming-4,cmpl-b443f3f380859b77,200,True,25946,25946,174,1,1,25808,138,False,12,136,c6857ff376f0a87d804eb4ce460ebee82c96058907344c25f32d2d915730b391,d167af803c4be798b88b410233b248d8a24af8ee7310e55a3342c90cf3959b0c,True,,False,episodes-coding_long-0-replay-7102/incoming/4/1,episodes-coding_long-0-replay-7102/incoming/4/0,source,True,300.0,True,25946,1,1,,True,0,0,,,True,25808,reported,35.787622308,35.788061017,35.794633674,35.796683271,35.938462064,35.938462064,35.94336699,0.15083975599999633,0.1417787930000003,1c3df5fb58fc8886d91f7674b63847ba513df9a739ad18d840b73363e06eca4a,174,25772,False
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,incoming,2,1,service,source,7102-coding_long-0-incoming-2,cmpl-bf9909b29d277dad,200,True,26745,26745,74,24,24,26688,57,False,45,46,6c4112fcaccc50c6e1ecb3129eee1fc34a53e971d775e97ee7d793e2d85f52e7,d34ab63aa0edc6b657756f42fa0e57e7922c3e12c1bf823a2540c2945ca93a55,True,0.03470694865217391,False,episodes-coding_long-0-replay-7102/incoming/2/1,episodes-coding_long-0-replay-7102/incoming/2/0,source,True,300.0,True,26745,24,24,,True,23,0,0.035790567,0.036332445,True,26688,reported,36.344822748,36.345377967,36.35194366,36.3540533,36.497986807,37.296246626,37.296499992,0.15316405899999808,0.14393350699999985,c30edef1bbf5fd23db501bb2230a8898c3049150583bf472a3a165a1108f1b97,74,26671,False
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,resident,3,0,service,destination,7102-coding_long-0-resident-3,cmpl-b45507a8abdef346,200,True,25772,25772,143,38,38,25616,156,True,11,143,40b51ee0156b234c64b117dc57f8c8b2193066dfbe4dd514d0bed84571f1c071,809edebf4c89aa9dd993d408ab8bf5c2eec653751658ad8abae6bb7b37a477b3,True,0.026556133378378376,True,episodes-coding_long-0-replay-7102/resident/3/0,,destination,True,300.0,True,25772,38,38,,True,37,5,0.027317334,0.085506324,True,25616,reported,39.798838404,39.799613611,39.805948166,39.807876406,40.034316842,41.016893777,41.017133807,0.23547843800000123,0.2264404360000043,45071f887a0020ee648b6129d9ec0d8a59a13d2daa3b6424964701ee749c83c1,143,25629,True
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,resident,4,0,service,destination,7102-coding_long-0-resident-4,cmpl-895d74b0ff036fa7,200,True,25772,25772,143,38,38,25616,156,True,11,143,df430c6ccb6a1b5a78416091b4d37f009dcd32d9796baed06358db70db31f77f,95bce38942f7e8873f045f095d59d504d78ed883a8a969be519d14ca0bd46888,True,0.02747481443243243,True,episodes-coding_long-0-replay-7102/resident/4/0,,destination,True,300.0,True,25772,38,38,,True,37,4,0.026620144,0.068202704,True,25616,reported,41.67461655,41.675844091,41.682491352,41.684536492,41.910599508,42.927167642,42.927396511,0.23598295799999391,0.22606301599999767,9bb5dbf3d66a0fd7afec35ad4b029d48ac4614d75699df0c4eb5e2c5fbae0822,143,25629,True
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,resident,6,1,service,destination,7102-coding_long-0-resident-6,cmpl-9b9e566dbcc6156c,200,True,27598,27598,17,217,217,27568,30,False,63,16,32f6fbec41a6baded632612ac5691b14e8b31fead6a818dacd2ebb8f40986686,1fef48b7c25d0a8a21e4bf08cea04af1005826f812e9a5a5fd3383c35546e9a9,True,0.0277069290462963,True,episodes-coding_long-0-replay-7102/resident/6/1,episodes-coding_long-0-replay-7102/resident/6/0,destination,True,300.0,True,27598,217,217,,True,216,22,0.027294555499999998,0.090176173,True,27568,reported,42.664978769,42.66599495,42.672841787,42.67507531,42.912475334,48.897172008,48.897385168,0.24749656499999872,0.23740002400000293,0e70b062bb8cb3844124855ac168b8c29cac4eacbafe6a3118b46a0a606b6c67,17,27581,False
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,incoming,0,1,service,source,7102-coding_long-0-incoming-0,cmpl-8ff5d088ca207987,200,True,2038,2038,2038,12,12,,,True,0,2038,21ba0d078121e159637d968d94fdd5af06fb2a37767cd8a8ed802914039e8c8b,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0.035457322363636364,False,episodes-coding_long-0-replay-7102/incoming/0/1,episodes-coding_long-0-replay-7102/incoming/0/0,source,True,300.0,True,2038,12,12,,True,11,1,0.035489338,0.065923163,True,0,vllm_0_22_omitted_zero,46.627193584,46.62785497,46.629150703,46.629346832,46.814033275,47.204063821,47.204238389,0.18683969100000297,0.1846864429999968,ea7c8370dfd3b8056a88d77f48ff79d644d4fd8fe5d54ebc6620df6f0e26515b,2038,0,True
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,incoming,3,1,service,source,7102-coding_long-0-incoming-3,cmpl-a35529bc162866bd,200,True,25946,25946,174,1,1,25808,138,False,12,136,3f41e37985c98c1b9009889e7e3255dba7c90d7576d48aeefee238ab35243788,facbbde23abbff8ac06ad547d15280db486c65777c4596cf5edc5aeabd676081,True,,False,episodes-coding_long-0-replay-7102/incoming/3/1,episodes-coding_long-0-replay-7102/incoming/3/0,source,True,300.0,True,25946,1,1,,True,0,0,,,True,25808,reported,46.75951742,46.759749076,46.766118326,46.76820283,46.971078648,46.971078648,46.976344565,0.21156122800000077,0.20287581800000254,f61912364e881f13c4e9f12496f32666e33d0abdf13093a1a91418bf54bf455d,174,25772,False
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,resident,2,1,service,destination,7102-coding_long-0-resident-2,cmpl-a94e01590043df4f,200,True,26745,26745,74,24,24,26688,57,False,45,46,55392566d773092c49f34595eb683bdec3e9e01ef869b2a551bd24d367c68be2,8a6bf88a2329ddead8aa6aa3c1c13ff7a4618ad3965347377109922cfb75292f,True,0.024959804217391305,True,episodes-coding_long-0-replay-7102/resident/2/1,episodes-coding_long-0-replay-7102/resident/2/0,destination,True,300.0,True,26745,24,24,,True,23,4,0.027378902,0.057971384,True,26688,reported,48.00964508,48.010705318,48.017377145,48.01953644,48.300898951,48.874974448,48.87514615,0.2912538710000021,0.28136251099999754,110c818e843bf1d7f81e8813a51eaf0f2a57bd4092e1025f6093090cae80944d,74,26671,False
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,resident,7,1,service,destination,7102-coding_long-0-resident-7,cmpl-86c62aa3839a3984,200,True,25787,25787,83,1,1,25728,59,False,51,48,9b33dee52f6e16fcb4ab8c3f9e3960e89dd24784654ba5b70b29f5daba2b1943,86668964225a665751c838d4aa81f99ff2d9d79d473c3a47808deca8293289c2,True,,True,episodes-coding_long-0-replay-7102/resident/7/1,episodes-coding_long-0-replay-7102/resident/7/0,destination,True,300.0,True,25787,1,1,,True,0,0,,,True,25728,reported,48.768254519,48.769063193,48.775318781,48.77734351,48.93756579,48.93756579,48.942286407,0.169311270999998,0.16022227999999927,a819c5747351fd19fb14e1bf9002b6e3f8200024e1ae5248208ef9e42415091b,83,25704,False
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,incoming,1,1,service,source,7102-coding_long-0-incoming-1,cmpl-97d07fab84be9e5b,200,True,1708,1708,1708,18,18,,,True,0,1708,cd208072d787a00251e1f6565a0d1be706f48ae2a8a1e463b0410037d338f250,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0.03344303788235294,False,episodes-coding_long-0-replay-7102/incoming/1/1,episodes-coding_long-0-replay-7102/incoming/1/0,source,True,300.0,True,1708,18,18,,True,17,1,0.035581253,0.036194122,True,0,vllm_0_22_omitted_zero,51.038458002,51.041287896,51.042556356,51.04353389,51.199283513,51.767815157,51.767961231,0.16082551099999876,0.1557496229999984,6896f47bfe01ceb0c88273a8d8adae9d3cc381167e978c489790217fcab50382,1708,0,True
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,resident,0,1,service,destination,7102-coding_long-0-resident-0,cmpl-a9edda4a8d6ed5b6,200,True,2038,2038,2038,12,12,,,True,0,2038,f738982a389e502c9bcfc325a10b6806e405875271688ba60e46dfca48723639,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0.028403116000000003,True,episodes-coding_long-0-replay-7102/resident/0/1,episodes-coding_long-0-replay-7102/resident/0/0,destination,True,300.0,True,2038,12,12,,True,11,3,0.027289624,0.085850144,True,0,vllm_0_22_omitted_zero,51.490055804,51.490671594,51.492074707,51.49232189,51.684698152,51.997132428,51.997293179,0.19464234800000213,0.19237626200000335,9707cc788022e11ccb324bb9a0433ebde6f9c7578cd1abfeef52e20524530ffe,2038,0,True
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,migration,0,,initial,destination,7102-coding_long-0-incoming-0,cmpl-8e6a585d141f3c06,200,True,2050,2050,,512,114,,,,,,ea7c8370dfd3b8056a88d77f48ff79d644d4fd8fe5d54ebc6620df6f0e26515b,,True,0.1969038629380531,True,cmpl-8e6a585d141f3c06,,destination,True,300.0,True,2050,114,,,,,,,,True,0,vllm_0_22_omitted_zero,60.010183756,,60.010183756,60.010430289,60.377718057,82.627854569,82.628071578,0.3675343009999992,0.3672877680000042,,,,
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,migration,1,,initial,destination,7102-coding_long-0-incoming-1,cmpl-9435e0af6028972d,200,True,1726,1726,,512,153,,,,,,6896f47bfe01ceb0c88273a8d8adae9d3cc381167e978c489790217fcab50382,,True,0.15335333618421054,True,cmpl-9435e0af6028972d,,destination,True,300.0,True,1726,153,,,,,,,,True,0,vllm_0_22_omitted_zero,60.011660999,,60.011660999,60.011851787,60.399883775,83.709590875,83.709874869,0.3882227759999992,0.3880319880000016,,,,
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,incoming,5,2,service,source,7102-coding_long-0-incoming-5,cmpl-96da498cb5065e9a,200,True,27024,27024,496,67,67,26544,480,False,36,479,caf3b7f4baec715b873df325791fa4761bb920156f25eed115390e2c54adbf8d,12899d3dd0210e6ec9e7ab5245b5391c7266906f7318075b69d46d637ffb59c8,True,0.03810084933333334,False,episodes-coding_long-0-replay-7102/incoming/5/2,episodes-coding_long-0-replay-7102/incoming/5/1,source,True,300.0,True,27024,67,67,,True,66,0,0.035178651000000005,0.18125936,True,26544,reported,60.018266081,60.10095681,60.107511828,60.109704324,60.316708967,62.831365023,62.831562704,0.2984428859999966,0.20700464299999766,a54d09b4f951f1d7f30171da618334ba97fb90a4447e7c9d03d92a7c19958372,496,26528,False
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,migration,2,,initial,destination,7102-coding_long-0-incoming-2,cmpl-93c1f737bfa62b28,200,True,26769,26769,,512,512,,,,,,c30edef1bbf5fd23db501bb2230a8898c3049150583bf472a3a165a1108f1b97,,True,0.05890625307827788,True,cmpl-93c1f737bfa62b28,,destination,True,300.0,True,26769,512,,,,,,,,True,0,vllm_0_22_omitted_zero,60.02281358,,60.02281358,60.024955501,64.097656205,94.198751528,94.198984645,4.074842625000009,4.072700704000006,,,,
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,migration,3,,initial,destination,7102-coding_long-0-incoming-3,cmpl-81a6c32b52d1896d,200,True,25947,25947,,512,512,,,,,,f61912364e881f13c4e9f12496f32666e33d0abdf13093a1a91418bf54bf455d,,True,0.053172575164383555,True,cmpl-81a6c32b52d1896d,,destination,True,300.0,True,25947,512,,,,,,,,True,0,vllm_0_22_omitted_zero,60.035668015,,60.035668015,60.037718214,67.097865757,94.269051666,94.269269004,7.062197741999995,7.060147542999992,,,,
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,migration,4,,initial,destination,7102-coding_long-0-incoming-4,cmpl-86bd39636eeb7807,200,True,25947,25947,,512,512,,,,,,1c3df5fb58fc8886d91f7674b63847ba513df9a739ad18d840b73363e06eca4a,,True,0.04747160504892368,True,cmpl-86bd39636eeb7807,,destination,True,300.0,True,25947,512,,,,,,,,True,0,vllm_0_22_omitted_zero,60.059211901,,60.059211901,60.061275735,70.117326394,94.375316574,94.375478748,10.058114493000005,10.056050659,,,,
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,migration,5,,initial,destination,7102-coding_long-0-incoming-5,cmpl-8c825f83da503567,200,True,26545,26545,,512,1,,,,,,12899d3dd0210e6ec9e7ab5245b5391c7266906f7318075b69d46d637ffb59c8,,True,,True,cmpl-8c825f83da503567,,destination,True,300.0,True,26545,1,,,,,,,,True,0,vllm_0_22_omitted_zero,60.072087044,,60.072087044,60.074192437,73.19506376,73.19506376,73.199851528,13.122976715999997,13.120871322999996,,,,
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,migration,6,,initial,destination,7102-coding_long-0-incoming-6,cmpl-98640183de57378b,200,True,27815,27815,,512,28,,,,,,dc2ecc6b77bef1dffd8fe89757a2a5f9ebcc4d76599dc8076b23d38c1383d0fd,,True,0.12944702155555557,True,cmpl-98640183de57378b,,destination,True,300.0,True,27815,28,,,,,,,,True,0,vllm_0_22_omitted_zero,60.085520016,,60.085520016,60.087740655,77.100709228,80.59577881,80.595919285,17.015189212000003,17.012968573000002,,,,
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,migration,7,,initial,destination,7102-coding_long-0-incoming-7,cmpl-bd878a69b7f5af8a,200,True,25788,25788,,512,512,,,,,,3f119c12c27daa0e5957b8118a78fefe4a3f8b665baa8ce8907a0f562f0e95d1,,True,0.028920439305283756,True,cmpl-bd878a69b7f5af8a,,destination,True,300.0,True,25788,512,,,,,,,,True,0,vllm_0_22_omitted_zero,60.098182821,,60.098182821,60.100227701,79.911416714,94.689761199,94.689944102,19.813233892999996,19.811189012999996,,,,
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,incoming,6,2,service,source,7102-coding_long-0-incoming-6,cmpl-9d9d4bde53865ce4,200,True,3046,3046,3046,1,1,,,True,0,3046,12553d1b71959dae17ec5a651d2cd4ef9eeca4972842f6a6e439d0b175b63360,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,,False,episodes-coding_long-0-replay-7102/incoming/6/2,episodes-coding_long-0-replay-7102/incoming/6/1,source,True,300.0,True,3046,1,1,,True,0,0,,,True,0,vllm_0_22_omitted_zero,60.236684111,60.237165518,60.239013508,60.239326836,60.539030354,60.539030354,60.539905648,0.30234624299999524,0.29970351800000117,ce60393fa42ee619ab3dbbe0297044e25070cae781da3e9407a89d766d4ce8c7,3046,0,True
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,incoming,7,2,service,source,7102-coding_long-0-incoming-7,cmpl-832fd83128954181,200,True,25834,25834,47,6,6,25776,58,False,52,46,42883e1be62c5daa7f4f053cc26aaaa572189c931b53f86abd00ce556b43c9d9,3f119c12c27daa0e5957b8118a78fefe4a3f8b665baa8ce8907a0f562f0e95d1,True,0.031085661799999997,False,episodes-coding_long-0-replay-7102/incoming/7/2,episodes-coding_long-0-replay-7102/incoming/7/1,source,True,300.0,True,25834,6,6,,True,5,0,0.035451794,0.035723273,True,25776,reported,60.845053892,60.845780071,60.85211691,60.85415136,60.979999961,61.13542827,61.135661378,0.1349460689999944,0.12584860099999418,dfaf54e9638632a978f514aec754f0f3c1708854c3b029eb76d5007a4b2c9037,47,25787,False
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,incoming,4,2,service,source,7102-coding_long-0-incoming-4,cmpl-8c51b6b8a7c1689c,200,True,25991,25991,45,18,18,25936,55,False,13,44,a73bac2a3c6b215140538e16efcd7c7c04ee0b6df9c23b2525036e5260bcec4a,1c3df5fb58fc8886d91f7674b63847ba513df9a739ad18d840b73363e06eca4a,True,0.03497479105882353,False,episodes-coding_long-0-replay-7102/incoming/4/2,episodes-coding_long-0-replay-7102/incoming/4/1,source,True,300.0,True,25991,18,18,,True,17,0,0.035330165,0.062362391,True,25936,reported,62.358163429,62.359119884,62.365502918,62.367611267,62.57577436,63.170345808,63.170547797,0.21761093099999584,0.20816309299999602,23953e3ea831a7801b5afa607d32e6d41903e23378fef8dd39e8e6fdb0b93f8a,45,25946,False
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,incoming,2,2,service,source,7102-coding_long-0-incoming-2,cmpl-929aec905c6872d2,200,True,26814,26814,69,28,28,26768,46,False,46,45,848b77b171f5428e0fd9e7b0eb93ef94fdfa53cd1309c5f6a23a168d766a9da1,c30edef1bbf5fd23db501bb2230a8898c3049150583bf472a3a165a1108f1b97,True,0.032989864555555554,False,episodes-coding_long-0-replay-7102/incoming/2/2,episodes-coding_long-0-replay-7102/incoming/2/1,source,True,300.0,True,26814,28,28,,True,27,1,0.035112817,0.038196587,True,26768,reported,62.915363869,62.917108854,62.923766284,62.925882628,63.05065597,63.941382313,63.941528527,0.13529210100000455,0.12477334200000456,f84b9dfa33738594a9ac202661a797a9da3c751ea4f75f4f74fd4d8dbc03898d,69,26745,False
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,resident,5,1,service,destination,7102-coding_long-0-resident-5,cmpl-b3a205f4335eb77c,200,True,26528,26528,49,17,17,26496,32,False,35,17,a0901e96128f0b0ff94279d0a69b7004551006a5636ee1b780fec348da5fe88c,bda0f8d890dbe8d8eb226fe9e1ce0526a9a9b1904ae026ffd292cb6a4fdfcce6,True,0.028530274,True,episodes-coding_long-0-replay-7102/resident/5/1,episodes-coding_long-0-replay-7102/resident/5/0,destination,True,300.0,True,26528,17,17,,True,16,0,0.027238765999999998,0.050152402,True,26496,reported,68.23750797,68.239025602,68.245412325,68.247516876,79.934200066,80.39068445,80.390871382,11.696692096000007,11.686683189999997,d260ce7c8f4ed02f89b5acc1f7cc75c52943138f99d43d96324501d9ee943a51,49,26479,False
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,incoming,0,2,service,source,7102-coding_long-0-incoming-0,cmpl-be1e9140bef51c9c,200,True,2095,2095,57,1,1,2048,47,False,1,45,2328a2832cdd475ab635fb8cf0ebddc049d573faa736a553be9397ebbf300ea2,ea7c8370dfd3b8056a88d77f48ff79d644d4fd8fe5d54ebc6620df6f0e26515b,True,,False,episodes-coding_long-0-replay-7102/incoming/0/2,episodes-coding_long-0-replay-7102/incoming/0/1,source,True,300.0,True,2095,1,1,,True,0,0,,,True,2048,reported,73.197734704,73.21725528,73.21788368,73.218101559,73.266722606,73.266722606,73.267441635,0.06898790200000349,0.048621046999997475,eb4d7459a522ecd901710a619426637c56ae8bbf038ac963479e991a97f1c7c8,57,2038,False
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,migration,5,,catch_up,destination,7102-coding_long-0-incoming-5,cmpl-96a3c4e79108f463,200,True,27091,27091,,512,1,26544,547,,,,a54d09b4f951f1d7f30171da618334ba97fb90a4447e7c9d03d92a7c19958372,,True,,True,cmpl-96a3c4e79108f463,,destination,True,300.0,True,27091,1,,,,,,,,True,26544,reported,73.214475983,,73.214475983,73.216675723,79.939710891,79.939710891,79.944385377,6.7252349080000045,6.72303516800001,,,,
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,incoming,3,2,service,source,7102-coding_long-0-incoming-3,cmpl-a4b08608da44b16e,200,True,25991,25991,45,18,18,25936,55,False,13,44,9d1659ef00af2c3af7a50f122b57685067f3152b139f078f8e028bc1507ab2a2,f61912364e881f13c4e9f12496f32666e33d0abdf13093a1a91418bf54bf455d,True,0.03169666929411765,False,episodes-coding_long-0-replay-7102/incoming/3/2,episodes-coding_long-0-replay-7102/incoming/3/1,source,True,300.0,True,25991,18,18,,True,17,1,0.035227553,0.035825515,True,25936,reported,73.33005854,73.331005033,73.337316452,73.339373954,73.454208845,73.993052223,73.993224466,0.12415030500000057,0.114834891000001,a045795f599138e80699945dab1181155f8dc0d48eeee47d24dc712a6bfb1280,45,25946,False
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,incoming,1,2,service,source,7102-coding_long-0-incoming-1,cmpl-adeaeaac44de977e,200,True,2299,2299,591,1,1,1712,587,False,1,573,c39e4566f0a46f2dcb571c79e618ddcad921d945ea03ef6f66f52631ab6032ae,6896f47bfe01ceb0c88273a8d8adae9d3cc381167e978c489790217fcab50382,True,,False,episodes-coding_long-0-replay-7102/incoming/1/2,episodes-coding_long-0-replay-7102/incoming/1/1,source,True,300.0,True,2299,1,1,,True,0,0,,,True,1712,reported,77.608999122,77.610066438,77.611097714,77.611358503,77.681562658,77.681562658,77.682305783,0.07256353600000409,0.07020415499999899,05669c300b4e671b50fdb695e59bff9620673072c3a4681e37f73fddb4661fe1,591,1708,False
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,resident,1,1,service,destination,7102-coding_long-0-resident-1,cmpl-92693c24300459a7,200,True,1708,1708,1708,18,18,,,True,0,1708,a19630b98cecf7df06757900cf4a67d7ef74efc899f7d77f10e169f187cdf4c0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0.02857959823529412,True,episodes-coding_long-0-replay-7102/resident/1/1,episodes-coding_long-0-replay-7102/resident/1/0,destination,True,300.0,True,1708,18,18,,True,17,0,0.027709338,0.051916513,True,0,vllm_0_22_omitted_zero,77.874477831,77.875173474,77.876432518,77.87659358,79.952772942,80.438626112,80.438849182,2.0782951110000027,2.0761793619999906,569cb062f78432535d6e7fb44fa278353aba8db44016cdd461c4ff4e354d9265,1708,0,True
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,migration,6,,catch_up,destination,7102-coding_long-0-incoming-6,cmpl-b99320461ed85e84,200,True,3047,3047,,512,512,,,,,,ce60393fa42ee619ab3dbbe0297044e25070cae781da3e9407a89d766d4ce8c7,,True,0.02873566899217221,True,cmpl-b99320461ed85e84,,destination,True,300.0,True,3047,512,,,,,,,,True,0,vllm_0_22_omitted_zero,80.602612821,,80.602612821,80.602896596,80.931193774,95.615120629,95.615292742,0.32858095299999945,0.3282971779999997,,,,
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,resident,3,1,service,destination,7102-coding_long-0-resident-3,cmpl-b1fc165c3f3d40db,200,True,25946,25946,174,1,1,25808,138,False,12,136,40df023a4a31a9580fd9d3a9b07289fd35668bc2d63ad3b554e6dee140748249,45071f887a0020ee648b6129d9ec0d8a59a13d2daa3b6424964701ee749c83c1,True,,True,episodes-coding_long-0-replay-7102/resident/3/1,episodes-coding_long-0-replay-7102/resident/3/0,destination,True,300.0,True,25946,1,1,,True,0,0,,,True,25808,reported,82.311704197,82.312566,82.31993456,82.32184993,82.570991572,82.570991572,82.575501102,0.25928737499999954,0.2491416419999979,4fcea40cc32b8c713d4fc502761bb0d71b48b7fc5ba138691615b7532b6b0686,174,25772,False
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,migration,0,,catch_up,destination,7102-coding_long-0-incoming-0,cmpl-9a4fcb1c9f8b892d,200,True,2096,2096,,512,153,2048,48,,,,eb4d7459a522ecd901710a619426637c56ae8bbf038ac963479e991a97f1c7c8,,True,0.02937431919078947,True,cmpl-9a4fcb1c9f8b892d,,destination,True,300.0,True,2096,153,,,,,,,,True,2048,reported,82.629902549,,82.629902549,82.630120941,82.764679773,87.22957629,87.229805981,0.13477722400000403,0.1345588319999962,,,,
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,migration,1,,catch_up,destination,7102-coding_long-0-incoming-1,cmpl-8f0b7a95ac35ae79,200,True,2300,2300,,512,512,1712,588,,,,05669c300b4e671b50fdb695e59bff9620673072c3a4681e37f73fddb4661fe1,,True,0.028917758821917806,True,cmpl-8f0b7a95ac35ae79,,destination,True,300.0,True,2300,512,,,,,,,,True,1712,reported,83.711941078,,83.711941078,83.712169837,83.831337873,98.608312631,98.608529929,0.11939679500000011,0.1191680359999907,,,,
episodes-coding_long-0-replay-7102,coding_long,replay,7102,0.1881783279213518,resident,4,1,service,destination,7102-coding_long-0-resident-4,cmpl-b2a704c97a56303d,200,True,25946,25946,174,1,1,25808,138,False,12,136,04673438f896ec4d634f0639e1b486579136eb1882aa269f84e9f8d5bcb1cfe7,9bb5dbf3d66a0fd7afec35ad4b029d48ac4614d75699df0c4eb5e2c5fbae0822,True,,True,episodes-coding_long-0-replay-7102/resident/4/1,episodes-coding_long-0-replay-7102/resident/4/0,destination,True,300.0,True,25946,1,1,,True,0,0,,,True,25808,reported,84.187482343,84.188906796,84.195123999,84.19716993,84.401518961,84.401518961,84.405801872,0.2140366179999944,0.20434903099999246,ab406bee19e68a163f06814bdbb09b1274ec9179ccb9977015c0904aa5b55880,174,25772,False
