action,region,cohort,scenario_id,context_tokens,predicted_s,measured_s
replay,australiaeast,historical,efc7380028019feb,16384,8.707250797300555,8.961749359
kv_transfer,southcentralus,historical,efc7380028019feb,16384,2.0043062452369855,2.956876271
kv_transfer,southcentralus,historical,efc7380028019feb,16384,2.0043062452369855,6.287574534
kv_transfer,southcentralus,historical,efc7380028019feb,16384,2.0043062452369855,4.426359935
kv_transfer,southcentralus,historical,efc7380028019feb,16384,2.0043062452369855,5.157410688
kv_transfer,southcentralus,historical,efc7380028019feb,16384,2.0043062452369855,7.510859656
kv_transfer,southcentralus,historical,efc7380028019feb,16384,2.0043062452369855,8.117593813
kv_transfer,southcentralus,historical,22ee97a4280e618e,16384,2.0043062452369855,2.684077669
kv_transfer,southcentralus,historical,22ee97a4280e618e,16384,2.0043062452369855,5.081396505
kv_transfer,southcentralus,historical,22ee97a4280e618e,16384,2.0043062452369855,4.099111491
kv_transfer,australiaeast,historical,22ee97a4280e618e,16384,7.472586321649272,10.417185784
kv_transfer,australiaeast,historical,22ee97a4280e618e,16384,7.472586321649272,20.404224352
kv_transfer,southcentralus,historical,22ee97a4280e618e,16384,2.0043062452369855,5.690584571
kv_transfer,australiaeast,historical,22ee97a4280e618e,16384,7.472586321649272,15.292446339
replay,southcentralus,historical,2bafc8440bb97ee3,24576,18.113900252351748,18.000809395
replay,australiaeast,historical,2bafc8440bb97ee3,24576,18.113900252351748,18.799395368
kv_transfer,southcentralus,historical,05f45bc82fc7c776,31488,3.599551734713516,58.181277526
replay,southcentralus,historical,05f45bc82fc7c776,31488,28.96327586923911,28.828608578
replay,australiaeast,historical,05f45bc82fc7c776,31488,28.96327586923911,29.593844768
replay,australiaeast,historical,05f45bc82fc7c776,31488,28.96327586923911,58.510352795
kv_transfer,australiaeast,historical,05f45bc82fc7c776,31488,14.108902506568379,59.053973423
replay,southcentralus,historical,05f45bc82fc7c776,31488,28.96327586923911,58.177948871
kv_transfer,southcentralus,historical,05f45bc82fc7c776,31488,3.599551734713516,58.604077566
kv_transfer,southcentralus,historical,05f45bc82fc7c776,31488,3.599551734713516,59.0306557
kv_transfer,australiaeast,historical,05f45bc82fc7c776,31488,14.108902506568379,63.786476781
kv_transfer,southcentralus,historical,e3b70100ea5de789,31488,3.599551734713516,4.836342445
kv_transfer,southcentralus,historical,e3b70100ea5de789,31488,3.599551734713516,9.319808121
kv_transfer,southcentralus,historical,e3b70100ea5de789,31488,3.599551734713516,10.852827583
kv_transfer,southcentralus,historical,e3b70100ea5de789,31488,3.599551734713516,6.614374372
replay,australiaeast,historical,2c7c33c5402638cd,16384,8.707250797300555,11.088153639
kv_transfer,southcentralus,historical,2c7c33c5402638cd,16384,2.0043062452369855,5.922523044
kv_transfer,southcentralus,historical,2c7c33c5402638cd,16384,2.0043062452369855,2.603004705
kv_transfer,southcentralus,historical,2c7c33c5402638cd,16384,2.0043062452369855,3.79306015
kv_transfer,southcentralus,historical,2c7c33c5402638cd,16384,2.0043062452369855,5.155049214
replay,australiaeast,historical,2c7c33c5402638cd,16384,8.707250797300555,17.384753996
kv_transfer,southcentralus,historical,2c7c33c5402638cd,16384,2.0043062452369855,6.811680076
kv_transfer,southcentralus,historical,1ba191264ca57c33,16384,2.0043062452369855,2.482567941
kv_transfer,southcentralus,historical,1ba191264ca57c33,16384,2.0043062452369855,3.870203872
kv_transfer,southcentralus,historical,1ba191264ca57c33,16384,2.0043062452369855,5.087902511
replay,australiaeast,historical,1ba191264ca57c33,16384,8.707250797300555,11.112504537
replay,australiaeast,historical,1ba191264ca57c33,16384,8.707250797300555,17.453480143
replay,southcentralus,historical,55e66eb7340ccc96,8192,2.5948304968677127,4.730710478
replay,australiaeast,historical,55e66eb7340ccc96,8192,2.5948304968677127,7.465938542
replay,australiaeast,historical,55e66eb7340ccc96,8192,2.5948304968677127,5.13413885
replay,australiaeast,historical,55e66eb7340ccc96,8192,2.5948304968677127,9.808085853
replay,southcentralus,historical,55e66eb7340ccc96,8192,2.5948304968677127,11.685474614
replay,southcentralus,historical,55e66eb7340ccc96,8192,2.5948304968677127,7.035353241
replay,southcentralus,historical,55e66eb7340ccc96,8192,2.5948304968677127,9.353664743
replay,australiaeast,historical,55e66eb7340ccc96,8192,2.5948304968677127,12.249161382
replay,southcentralus,historical,55e66eb7340ccc96,8192,2.5948304968677127,14.027278212
replay,australiaeast,historical,55e66eb7340ccc96,8192,2.5948304968677127,12.678403805
replay,southcentralus,historical,55e66eb7340ccc96,8192,2.5948304968677127,17.015852913
replay,southcentralus,historical,55e66eb7340ccc96,8192,2.5948304968677127,16.440636913
kv_transfer,southcentralus,historical,8bb1fd5802a7705b,16384,2.0043062452369855,4.280767503
kv_transfer,southcentralus,historical,8bb1fd5802a7705b,16384,2.0043062452369855,2.650507121
kv_transfer,australiaeast,historical,8bb1fd5802a7705b,16384,7.472586321649272,8.146663865
kv_transfer,southcentralus,historical,8bb1fd5802a7705b,16384,2.0043062452369855,4.628625688
kv_transfer,southcentralus,historical,9d45425c37488954,16384,2.0043062452369855,2.50985687
kv_transfer,southcentralus,historical,9d45425c37488954,16384,2.0043062452369855,3.881169547
replay,australiaeast,historical,9d45425c37488954,16384,8.707250797300555,8.974708267
