case_id,bound_constraint,constraints,replicate,sessions,target_w,power_bootstrap_index,timing_fit_sha256,bandwidth_projection_regions,fractional_lp_opportunity_w,target_met,feasible,power_shortfall_w,planned_shed_w,predicted_migration_makespan_s,loaded_candidate_count,loaded_pool_count,loaded_selected_count,loaded_context_below_session_count,loaded_context_above_session_count,loaded_context_below_candidate_count,loaded_context_above_candidate_count,loaded_context_below_selected_count,loaded_context_above_selected_count,loaded_bandwidth_below_pool_count,loaded_bandwidth_above_pool_count,loaded_bandwidth_below_candidate_count,loaded_bandwidth_above_candidate_count,loaded_bandwidth_below_selected_count,loaded_bandwidth_above_selected_count,loaded_context_below_replay_selected_count,loaded_context_above_replay_selected_count,loaded_bandwidth_below_replay_selected_count,loaded_bandwidth_above_replay_selected_count,loaded_context_below_kv_transfer_selected_count,loaded_context_above_kv_transfer_selected_count,loaded_bandwidth_below_kv_transfer_selected_count,loaded_bandwidth_above_kv_transfer_selected_count,candidate_matched_pairs,candidate_replay_only,candidate_kv_only,candidate_neither,candidate_replay_dominates,candidate_kv_dominates,candidate_equivalent,candidate_incomparable,replay_count,kv_transfer_count,not_moved_count,replay,kv_transfer,not_moved,replay_phase_load,kv_transfer_phase_load,not_moved_phase_load,route_utilization,service_utilization,hbm_utilization,migration_utilization,binding_resources,failure
hbm,HBM,hbm,380,28,32.445171882419096,63,37a840962b6283f018920668d95719de55b59e1f03a19cd89a8636a32791b18b,1,26.844024867286905,False,False,6.7387242399329494,25.70644764248614,8.67848417320618,64,2,9,2,13,8,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,32,0,0,24,27,0,0,5,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.709137075667798,0.0,0.29086292433220196,8.432221897096634e-06,0.06064923473959803,0.9333333333333333,0.34713936692824715,,target_unmet
bandwidth,Bandwidth,bandwidth,380,28,32.445171882419096,63,37a840962b6283f018920668d95719de55b59e1f03a19cd89a8636a32791b18b,1,44.62756438124728,True,True,0.0,32.564986216813566,18.30841806206797,112,2,10,2,13,8,52,1,1,1,0,56,0,0,0,1,1,0,0,0,0,0,0,56,0,0,0,39,0,0,17,10,0,18,0.35714285714285715,0.0,0.6428571428571429,0.814951672427077,0.0,0.185048327572923,4.7226239999999995e-05,0.23285719130267551,0.07814992025518341,0.7323367224827189,,
dest_compute,Dest. compute,dest_compute,380,28,32.445171882419096,63,37a840962b6283f018920668d95719de55b59e1f03a19cd89a8636a32791b18b,1,29.783720843385197,False,False,3.434043176358216,29.011128706060873,21.137216869663085,108,2,18,2,13,8,48,2,4,0,0,0,0,0,0,0,2,0,0,2,2,0,0,54,0,0,2,31,0,0,23,9,9,10,0.32142857142857145,0.32142857142857145,0.35714285714285715,0.4548274033844628,0.3078709294727656,0.23730166714277157,0.32430612348356724,0.9998668950956817,0.07841573631047316,0.8454886747865235,,target_unmet
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,380,28,32.445171882419096,63,37a840962b6283f018920668d95719de55b59e1f03a19cd89a8636a32791b18b,1,26.844024867286905,False,False,6.7387242399329494,25.70644764248614,8.67848417320618,64,2,9,2,13,8,4,2,0,1,0,32,0,2,0,2,0,2,0,0,0,0,0,32,0,0,24,27,0,0,5,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.709137075667798,0.0,0.29086292433220196,1.5040806674041277e-05,0.06064923473959803,0.9333333333333333,0.34713936692824715,,target_unmet
dest_compute-hbm,HBM + compute,dest_compute+hbm,380,28,32.445171882419096,63,37a840962b6283f018920668d95719de55b59e1f03a19cd89a8636a32791b18b,1,26.844024867286905,False,False,6.7387242399329494,25.70644764248614,8.911691965578148,64,2,9,2,13,8,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32,0,0,24,20,0,0,12,3,6,19,0.10714285714285714,0.21428571428571427,0.6785714285714286,0.16650654046400268,0.5426305352037954,0.29086292433220184,0.06879241537461243,0.9097385210939698,0.9333333333333333,0.3564676786231259,,target_unmet
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,380,28,32.445171882419096,63,37a840962b6283f018920668d95719de55b59e1f03a19cd89a8636a32791b18b,1,29.783720843385197,False,False,3.434043176358216,29.011128706060873,23.66275137130418,108,2,18,2,13,8,48,2,4,1,0,54,0,5,0,2,4,5,0,0,0,0,0,54,0,0,2,31,0,0,23,18,0,10,0.6428571428571429,0.0,0.35714285714285715,0.7626983328572285,0.0,0.23730166714277146,6.50145725029957e-05,0.9635638988564222,0.07814992025518341,0.9465100548521671,,target_unmet
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,380,28,32.445171882419096,63,37a840962b6283f018920668d95719de55b59e1f03a19cd89a8636a32791b18b,1,26.844024867286905,False,False,6.7387242399329494,25.70644764248614,10.594086604108796,64,2,9,2,13,8,4,2,0,1,0,32,0,2,0,2,0,2,0,0,0,0,0,32,0,0,24,20,0,0,12,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.709137075667798,0.0,0.29086292433220196,1.5040806674041277e-05,0.9097385210939698,0.9333333333333333,0.42376346416435184,,target_unmet
none,None bound,none,380,28,32.445171882419096,63,37a840962b6283f018920668d95719de55b59e1f03a19cd89a8636a32791b18b,1,45.30597329646724,True,True,0.0,32.564986216813566,16.444496069713107,112,2,10,2,13,8,52,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,56,0,0,0,39,0,0,17,9,1,18,0.32142857142857145,0.03571428571428571,0.6428571428571429,0.7387038613182649,0.07624781110881212,0.1850483275729229,0.16567105182672853,0.23285719130267551,0.07814992025518341,0.6577798427885243,,
hbm,HBM,hbm,381,28,43.485228148590984,145,c415cdd9062e59878ac2d3d57522c317e1fd4189b290d504a55af74ceeac5f55,1,52.187098957542716,True,True,0.0,45.102649181486015,10.070149704987069,92,2,10,6,9,24,16,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,46,0,0,10,39,0,0,7,10,0,18,0.35714285714285715,0.0,0.6428571428571429,0.8726237953742271,0.0,0.12737620462577293,3.5730559938780463e-06,0.1084741873942791,0.9600000000000001,0.40280598819948277,,
bandwidth,Bandwidth,bandwidth,381,28,43.485228148590984,145,c415cdd9062e59878ac2d3d57522c317e1fd4189b290d504a55af74ceeac5f55,1,64.83890622573949,True,True,0.0,45.102649181486015,12.930934594885427,112,2,10,6,9,24,36,4,0,1,0,56,0,0,0,4,0,0,0,0,0,0,0,56,0,0,0,44,0,0,12,10,0,18,0.35714285714285715,0.0,0.6428571428571429,0.8726237953742271,0.0,0.12737620462577293,1.5001599999999999e-05,0.13926445057532824,0.026049973418394476,0.5172373837954171,,
dest_compute,Dest. compute,dest_compute,381,28,43.485228148590984,145,c415cdd9062e59878ac2d3d57522c317e1fd4189b290d504a55af74ceeac5f55,1,42.59172246176618,False,False,12.279699689540735,31.205528459050242,12.414233861885048,108,2,14,6,9,24,32,6,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,54,0,0,2,34,0,0,20,7,7,14,0.25,0.25,0.5,0.4652881495627817,0.27181569736720634,0.262896153070012,0.0733999386833207,0.9968186587954846,0.02844231791600213,0.4965693544754018,,target_unmet
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,381,28,43.485228148590984,145,c415cdd9062e59878ac2d3d57522c317e1fd4189b290d504a55af74ceeac5f55,1,52.187098957542716,True,True,0.0,45.102649181486015,10.070149704987069,92,2,10,6,9,24,16,4,0,1,0,46,0,2,0,4,0,2,0,0,0,0,0,46,0,0,10,39,0,0,7,10,0,18,0.35714285714285715,0.0,0.6428571428571429,0.8726237953742271,0.0,0.12737620462577293,1.097664e-05,0.1084741873942791,0.9600000000000001,0.40280598819948277,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,381,28,43.485228148590984,145,c415cdd9062e59878ac2d3d57522c317e1fd4189b290d504a55af74ceeac5f55,1,42.59172246176618,False,False,12.750985160442298,30.73424298814868,10.106796504252321,92,2,12,6,9,24,16,6,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,46,0,0,10,30,0,0,16,5,7,16,0.17857142857142858,0.25,0.5714285714285714,0.45963487714180773,0.27181569736720634,0.2685494254909859,0.07339890245333332,0.9908897845628215,0.9733333333333333,0.4042718601700928,,target_unmet
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,381,28,43.485228148590984,145,c415cdd9062e59878ac2d3d57522c317e1fd4189b290d504a55af74ceeac5f55,1,42.59172246176618,False,False,12.416020995515566,31.06920715307541,24.702452792360898,108,2,18,6,9,24,32,5,3,1,0,54,0,8,0,5,3,8,0,0,0,0,0,54,0,0,2,34,0,0,20,18,0,10,0.6428571428571429,0.0,0.35714285714285715,0.7354773387155291,0.0,0.2645226612844709,6.961656669783771e-05,0.9922704212847347,0.07947900053163211,0.988098111694436,,target_unmet
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,381,28,43.485228148590984,145,c415cdd9062e59878ac2d3d57522c317e1fd4189b290d504a55af74ceeac5f55,1,42.59172246176618,False,False,13.59423575163683,29.890992396954147,10.691373307901372,92,2,11,6,9,24,16,5,0,1,0,46,0,4,0,5,0,4,0,0,0,0,0,46,0,0,10,30,0,0,16,11,0,17,0.39285714285714285,0.0,0.6071428571428571,0.7211195752208377,0.0,0.2788804247791623,1.1848214787130006e-05,0.9376851021332455,1.0,0.4276549323160549,kv:pool/germany,target_unmet
none,None bound,none,381,28,43.485228148590984,145,c415cdd9062e59878ac2d3d57522c317e1fd4189b290d504a55af74ceeac5f55,1,64.93349629857781,True,True,0.0,45.102649181486015,12.930934594885427,112,2,10,6,9,24,36,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,56,0,0,0,44,0,0,12,10,0,18,0.35714285714285715,0.0,0.6428571428571429,0.8726237953742271,0.0,0.12737620462577293,4.883239023759629e-06,0.13926445057532824,0.026049973418394476,0.5172373837954171,,
hbm,HBM,hbm,382,28,36.99218681881627,143,22fe23aceaa71f616e876ad34e567a441425e29dae4fee468f3fe3b363ea8d3e,0,31.522649120394945,False,False,7.6573229193194265,29.33486389949684,9.084698753095696,88,2,9,2,12,8,24,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,44,0,0,12,43,0,0,1,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.7532544601800286,0.0,0.24674553981997138,9.708380490005015e-06,0.08003470168709498,0.9866666666666667,0.36338795012382774,,target_unmet
bandwidth,Bandwidth,bandwidth,382,28,36.99218681881627,143,22fe23aceaa71f616e876ad34e567a441425e29dae4fee468f3fe3b363ea8d3e,0,54.25640044275221,True,True,0.0,38.13449034374591,16.039014944721256,112,2,9,2,12,8,48,1,1,1,0,56,0,0,0,1,1,0,0,0,0,0,0,56,0,0,0,49,0,0,7,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.8567502486045937,0.0,0.1432497513954063,3.4488319999999994e-05,0.26710381477971334,0.05715045188729399,0.6415605977888501,,
dest_compute,Dest. compute,dest_compute,382,28,36.99218681881627,143,22fe23aceaa71f616e876ad34e567a441425e29dae4fee468f3fe3b363ea8d3e,0,32.647450832207795,False,False,5.371816347844188,31.620370470972077,24.308983136090472,104,2,21,2,12,8,40,2,5,0,0,0,0,0,0,1,2,0,0,1,3,0,0,52,0,0,4,31,0,0,21,10,11,7,0.35714285714285715,0.39285714285714285,0.25,0.43108445774248894,0.35179317399033017,0.2171223682671809,0.2745250714754253,0.9658222495584906,0.08851674641148327,0.9723593254436188,,target_unmet
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,382,28,36.99218681881627,143,22fe23aceaa71f616e876ad34e567a441425e29dae4fee468f3fe3b363ea8d3e,0,31.522649120394945,False,False,7.6573229193194265,29.33486389949684,9.084698753095696,88,2,9,2,12,8,24,1,1,1,0,44,0,2,0,1,1,2,0,0,0,0,0,44,0,0,12,43,0,0,1,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.7532544601800286,0.0,0.24674553981997138,1.723250865651502e-05,0.08003470168709498,0.9866666666666667,0.36338795012382774,,target_unmet
dest_compute-hbm,HBM + compute,dest_compute+hbm,382,28,36.99218681881627,143,22fe23aceaa71f616e876ad34e567a441425e29dae4fee468f3fe3b363ea8d3e,0,31.522649120394945,False,False,7.667026178571405,29.32516064024486,9.4076337285,88,2,9,2,12,8,24,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,44,0,0,12,27,0,0,17,2,7,19,0.07142857142857142,0.25,0.6785714285714286,0.3206498810927699,0.43247412254197015,0.24687599636526003,0.06890392782,0.9823757093500252,0.9333333333333333,0.37630534914,,target_unmet
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,382,28,36.99218681881627,143,22fe23aceaa71f616e876ad34e567a441425e29dae4fee468f3fe3b363ea8d3e,0,32.647450832207795,False,False,5.1736011916692775,31.818585627146987,24.42125404873387,104,2,20,2,12,8,40,2,4,1,0,52,0,6,0,2,4,6,0,0,0,0,0,52,0,0,4,31,0,0,21,20,0,8,0.7142857142857143,0.0,0.2857142857142857,0.7853471321013155,0.0,0.21465286789868454,4.764863999999999e-05,0.9981408748259102,0.07894736842105265,0.9768501619493548,,target_unmet
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,382,28,36.99218681881627,143,22fe23aceaa71f616e876ad34e567a441425e29dae4fee468f3fe3b363ea8d3e,0,31.52264912039496,False,False,7.667026178571405,29.32516064024486,11.140097001741033,88,2,9,2,12,8,24,2,1,1,0,44,0,2,0,2,1,2,0,0,0,0,0,44,0,0,12,27,0,0,17,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.7531240036347399,0.0,0.24687599636526014,1.548849573224121e-05,0.9823757093500252,0.9333333333333333,0.44560388006964136,,target_unmet
none,None bound,none,382,28,36.99218681881627,143,22fe23aceaa71f616e876ad34e567a441425e29dae4fee468f3fe3b363ea8d3e,0,54.54407124200401,True,True,0.0,38.13449034374591,14.61317526799578,112,2,9,2,12,8,48,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,56,0,0,0,49,0,0,7,8,1,19,0.2857142857142857,0.03571428571428571,0.6785714285714286,0.7483716343171118,0.10837861428748193,0.1432497513954062,0.12359388860217807,0.26710381477971334,0.05715045188729399,0.584527010719831,,
hbm,HBM,hbm,383,28,30.333791414050467,24,c7374546dabad033bfce049cf9e692f92579167e99d4b8ce2a189635e5def898,0,39.04886141273121,True,True,0.0,32.47895041860845,9.047748399372677,76,2,7,2,14,8,20,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,38,0,0,18,31,0,0,7,7,0,21,0.25,0.0,0.75,0.8192780465032046,0.0,0.18072195349679543,3.414515194044113e-06,0.06458174593855026,0.9066666666666667,0.36190993597490706,,
bandwidth,Bandwidth,bandwidth,383,28,30.333791414050467,24,c7374546dabad033bfce049cf9e692f92579167e99d4b8ce2a189635e5def898,0,45.299342592991906,True,True,0.0,32.47895041860845,9.047748399372677,112,2,7,2,14,8,56,2,0,1,0,56,0,0,0,2,0,0,0,0,0,0,0,56,0,0,0,40,0,0,16,7,0,21,0.25,0.0,0.75,0.8192780465032046,0.0,0.18072195349679543,1.057536e-05,0.06458174593855026,0.01807549175970229,0.36190993597490706,,
dest_compute,Dest. compute,dest_compute,383,28,30.333791414050467,24,c7374546dabad033bfce049cf9e692f92579167e99d4b8ce2a189635e5def898,0,43.50917035729891,True,True,0.0,32.47895041860845,9.028299385250001,112,2,7,2,14,8,56,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,56,0,0,0,32,0,0,24,0,7,21,0.0,0.25,0.75,0.0,0.8192780465032046,0.18072195349679543,0.08060402266333333,0.9687261890782555,0.01807549175970229,0.36113197541000003,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,383,28,30.333791414050467,24,c7374546dabad033bfce049cf9e692f92579167e99d4b8ce2a189635e5def898,0,39.04886141273121,True,True,0.0,32.47895041860845,9.047748399372677,76,2,7,2,14,8,20,2,0,1,0,38,0,0,0,2,0,0,0,0,0,0,0,38,0,0,18,31,0,0,7,7,0,21,0.25,0.0,0.75,0.8192780465032046,0.0,0.18072195349679543,1.057536e-05,0.06458174593855026,0.9066666666666667,0.36190993597490706,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,383,28,30.333791414050467,24,c7374546dabad033bfce049cf9e692f92579167e99d4b8ce2a189635e5def898,0,39.02073690973103,True,True,0.0,32.47895041860845,9.028299385250001,76,2,7,2,14,8,20,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,38,0,0,18,23,0,0,15,0,7,21,0.0,0.25,0.75,0.0,0.8192780465032046,0.18072195349679543,0.08060402266333333,0.9687261890782555,0.9066666666666667,0.36113197541000003,,
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,383,28,30.333791414050467,24,c7374546dabad033bfce049cf9e692f92579167e99d4b8ce2a189635e5def898,0,43.503041460734835,True,True,0.0,32.47895041860845,11.044869953617512,112,2,7,2,14,8,56,2,0,1,0,56,0,0,0,2,0,0,0,0,0,0,0,56,0,0,0,32,0,0,24,7,0,21,0.25,0.0,0.75,0.8192780465032046,0.0,0.18072195349679543,1.057536e-05,0.9687261890782555,0.01807549175970229,0.44179479814470046,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,383,28,30.333791414050467,24,c7374546dabad033bfce049cf9e692f92579167e99d4b8ce2a189635e5def898,0,39.02073690973103,True,True,0.0,32.47895041860845,11.044869953617512,76,2,7,2,14,8,20,2,0,1,0,38,0,0,0,2,0,0,0,0,0,0,0,38,0,0,18,23,0,0,15,7,0,21,0.25,0.0,0.75,0.8192780465032046,0.0,0.18072195349679543,1.057536e-05,0.9687261890782555,0.9066666666666667,0.44179479814470046,,
none,None bound,none,383,28,30.333791414050467,24,c7374546dabad033bfce049cf9e692f92579167e99d4b8ce2a189635e5def898,0,45.317601210816434,True,True,0.0,32.47895041860845,9.047748399372677,112,2,7,2,14,8,56,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,56,0,0,0,40,0,0,16,7,0,21,0.25,0.0,0.75,0.8192780465032046,0.0,0.18072195349679543,3.414515194044113e-06,0.06458174593855026,0.01807549175970229,0.36190993597490706,,
hbm,HBM,hbm,384,28,34.28373099567821,32,da25ee8d2b10c47a89cc0ca5a0d42c96a2df2347a9cd61e43480486567d2da27,0,37.20973158154969,True,True,0.0,34.437727622728445,9.283457579239705,72,2,8,1,12,4,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,0,0,20,34,0,0,2,7,1,20,0.25,0.03571428571428571,0.7142857142857143,0.7538842755538194,0.0734878175486961,0.17262790689748453,0.014220786125745228,0.10064936688949647,0.9866666666666668,0.3713383031695882,,
bandwidth,Bandwidth,bandwidth,384,28,34.28373099567821,32,da25ee8d2b10c47a89cc0ca5a0d42c96a2df2347a9cd61e43480486567d2da27,0,50.199979682608785,True,True,0.0,35.93034694968986,11.229928580794246,112,2,8,1,12,4,48,1,0,1,0,56,0,0,0,1,0,0,0,0,0,0,0,56,0,0,0,44,0,0,12,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.8457320596872064,0.0,0.15426794031279356,2.215296e-05,0.10025245176174484,0.03721424774056353,0.44919714323176985,,
dest_compute,Dest. compute,dest_compute,384,28,34.28373099567821,32,da25ee8d2b10c47a89cc0ca5a0d42c96a2df2347a9cd61e43480486567d2da27,0,40.23686977326966,True,True,0.0,34.2900044143863,9.896896607009724,112,2,10,1,12,4,48,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56,0,0,0,33,0,0,23,4,6,18,0.14285714285714285,0.21428571428571427,0.6428571428571429,0.34474757663409683,0.4807660408213634,0.17448638254453974,0.06781142878569663,0.9955587821910632,0.025518341307814996,0.3958758642803889,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,384,28,34.28373099567821,32,da25ee8d2b10c47a89cc0ca5a0d42c96a2df2347a9cd61e43480486567d2da27,0,37.20973158154969,True,True,0.0,34.437727622728445,9.307213852067957,72,2,8,1,12,4,8,1,0,1,0,36,0,1,0,1,0,1,0,0,0,0,0,36,0,0,20,34,0,0,2,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.8273720931025155,0.0,0.17262790689748453,1.1454719999999999e-05,0.10064936688949647,0.9866666666666668,0.37228855408271827,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,384,28,34.28373099567821,32,da25ee8d2b10c47a89cc0ca5a0d42c96a2df2347a9cd61e43480486567d2da27,0,37.17363550230135,True,True,0.0,34.437727622728445,6.897732336625,72,2,8,1,12,4,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,0,0,20,23,0,0,13,3,5,20,0.10714285714285714,0.17857142857142858,0.7142857142857143,0.5880452931628108,0.23932679993970452,0.17262790689748464,0.05577937014,0.8844193393505617,0.7466666666666667,0.275909293465,,
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,384,28,34.28373099567821,32,da25ee8d2b10c47a89cc0ca5a0d42c96a2df2347a9cd61e43480486567d2da27,0,40.23686977326966,True,True,0.0,34.2900044143863,11.595228017159535,112,2,10,1,12,4,48,1,0,1,0,56,0,3,0,1,0,3,0,0,0,0,0,56,0,0,0,33,0,0,23,10,0,18,0.35714285714285715,0.0,0.6428571428571429,0.8255136174554603,0.0,0.17448638254453974,1.5079039999999997e-05,0.9955587821910632,0.025518341307814996,0.46380912068638136,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,384,28,34.28373099567821,32,da25ee8d2b10c47a89cc0ca5a0d42c96a2df2347a9cd61e43480486567d2da27,0,37.17363550230135,True,True,0.0,34.437727622728445,8.369930477887133,72,2,8,1,12,4,8,1,0,1,0,36,0,3,0,1,0,3,0,0,0,0,0,36,0,0,20,23,0,0,13,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.8273720931025155,0.0,0.17262790689748453,1.187008e-05,0.9177073585384142,0.9999999999999999,0.3347972191154853,kv:pool/germany,
none,None bound,none,384,28,34.28373099567821,32,da25ee8d2b10c47a89cc0ca5a0d42c96a2df2347a9cd61e43480486567d2da27,0,50.32367859470165,True,True,0.0,35.93034694968986,11.206172307965993,112,2,8,1,12,4,48,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56,0,0,0,44,0,0,12,7,1,20,0.25,0.03571428571428571,0.7142857142857143,0.7722442421385102,0.0734878175486961,0.15426794031279378,0.014223692052266567,0.10025245176174484,0.03721424774056353,0.44824689231863973,,
hbm,HBM,hbm,385,28,32.93938552199746,145,ba622d1343d694ff8e1c2537b58cfd1819d00960330be216fbb31504ad876a2f,0,26.155077469444933,False,False,7.760093595941711,25.17929192605574,7.447966737333589,68,2,7,1,15,4,16,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,34,0,0,22,28,0,0,6,6,1,21,0.21428571428571427,0.03571428571428571,0.75,0.6732932318992844,0.006136079656649563,0.3205706884440661,0.014303481017837003,0.09640270635812978,0.9466666666666668,0.29791866949334356,,target_unmet
bandwidth,Bandwidth,bandwidth,385,28,32.93938552199746,145,ba622d1343d694ff8e1c2537b58cfd1819d00960330be216fbb31504ad876a2f,0,47.67137526957502,True,True,0.0,34.01837868943413,14.709092116459,112,2,7,1,15,4,60,1,2,1,0,56,0,0,0,1,2,0,0,0,0,0,0,56,0,0,0,39,0,0,17,7,0,21,0.25,0.0,0.75,0.8184451727330799,0.0,0.18155482726692007,4.125888e-05,0.3075439838628089,0.06804891015417332,0.58836368465836,,
dest_compute,Dest. compute,dest_compute,385,28,32.93938552199746,145,ba622d1343d694ff8e1c2537b58cfd1819d00960330be216fbb31504ad876a2f,0,27.03013899296134,False,False,7.891864763965586,25.047520758031865,23.398424370265587,108,2,16,1,15,4,56,1,3,0,0,0,0,0,0,0,2,0,0,1,1,0,0,54,0,0,2,33,0,0,21,10,6,12,0.35714285714285715,0.21428571428571427,0.42857142857142855,0.3784915237368883,0.29860921451051536,0.3228992617525963,0.15082166601136182,0.988559944763726,0.10446570972886764,0.9359369748106233,,target_unmet
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,385,28,32.93938552199746,145,ba622d1343d694ff8e1c2537b58cfd1819d00960330be216fbb31504ad876a2f,0,26.155077469444933,False,False,7.760093595941711,25.17929192605574,7.507578717307931,68,2,7,1,15,4,16,1,1,1,0,34,0,1,0,1,1,1,0,0,0,0,0,34,0,0,22,28,0,0,6,7,0,21,0.25,0.0,0.75,0.679429311555934,0.0,0.320570688444066,1.6617028963133734e-05,0.09640270635812978,0.9466666666666668,0.3003031486923172,,target_unmet
dest_compute-hbm,HBM + compute,dest_compute+hbm,385,28,32.93938552199746,145,ba622d1343d694ff8e1c2537b58cfd1819d00960330be216fbb31504ad876a2f,0,26.155077469444933,False,False,21.455784080714807,11.483601441282644,7.653020979675657,68,2,7,1,15,4,16,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,34,0,0,22,23,0,0,11,2,5,21,0.07142857142857142,0.17857142857142858,0.75,0.08408906553262924,0.29769282535026437,0.6182181091171064,0.054603838818241095,0.6352323147821582,0.9466666666666668,0.30612083918702626,,target_unmet
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,385,28,32.93938552199746,145,ba622d1343d694ff8e1c2537b58cfd1819d00960330be216fbb31504ad876a2f,0,27.030138992961326,False,False,14.170155854032117,18.769229667965334,19.2080510741231,108,2,13,1,15,4,56,1,2,1,0,54,0,3,0,1,2,3,0,0,0,0,0,54,0,0,2,33,0,0,21,13,0,15,0.4642857142857143,0.0,0.5357142857142857,0.5554284044623511,0.0,0.4445715955376489,4.5559679999999995e-05,0.989716158162218,0.07575757575757577,0.768322042964924,,target_unmet
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,385,28,32.93938552199746,145,ba622d1343d694ff8e1c2537b58cfd1819d00960330be216fbb31504ad876a2f,0,26.155077469444933,False,False,21.455784080714807,11.483601441282644,9.19085752413472,68,2,7,1,15,4,16,1,1,1,0,34,0,1,0,1,1,1,0,0,0,0,0,34,0,0,22,23,0,0,11,7,0,21,0.25,0.0,0.75,0.3817818908828936,0.0,0.6182181091171064,1.6617028963133734e-05,0.6352323147821582,0.9466666666666668,0.36763430096538885,,target_unmet
none,None bound,none,385,28,32.93938552199746,145,ba622d1343d694ff8e1c2537b58cfd1819d00960330be216fbb31504ad876a2f,0,47.97500773402929,True,True,0.0,34.01837868943413,13.121483505871465,112,2,7,1,15,4,60,1,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,56,0,0,0,39,0,0,17,6,1,21,0.21428571428571427,0.03571428571428571,0.75,0.6855513717215131,0.13289380101156678,0.18155482726692007,0.15081469563938618,0.3075439838628089,0.06804891015417332,0.5248593402348586,,
hbm,HBM,hbm,386,28,32.26456662611943,61,99a50d8e092a048085d3fa6a68e73bd8cf70dadfe232c2e98c91efa497943607,0,38.36241976987,True,True,0.0,35.42801748886171,10.068086071271631,92,2,9,4,9,16,16,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,46,0,0,10,45,0,0,1,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.8591177444571759,0.0,0.14088225554282408,3.973050439856582e-06,0.09993053586416861,0.9733333333333335,0.40272344285086514,,
