model,workload,density,wan_gbps,deadline_s,policy,service_factor,evaluation,comparator,p05_difference_w,median_difference_w,p95_difference_w,win_fraction
gpt-oss-20b,coding,16,10,300,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.35
gpt-oss-20b,coding,16,10,300,kv_only,1.0,nominal_volume,lp_bound,11618133.688033419,11779309.874948427,11910870.705538297,1.0
gpt-oss-20b,coding,16,10,300,kv_only,1.0,nominal_volume,lp_plan,11618133.688033419,11779309.874948429,11910870.7055383,1.0
gpt-oss-20b,coding,16,10,300,replay_only,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.19375
gpt-oss-20b,coding,16,10,300,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.35
gpt-oss-20b,coding,16,10,300,isolated_fastest,1.0,nominal_volume,lp_bound,11618133.688033419,11779309.874948427,11910870.705538297,1.0
gpt-oss-20b,coding,16,10,300,isolated_fastest,1.0,nominal_volume,lp_plan,11618133.688033419,11779309.874948429,11910870.7055383,1.0
gpt-oss-20b,coding,16,10,600,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,3.818422555922954e-09,0.34875
gpt-oss-20b,coding,16,10,600,greedy,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,3.725290298461914e-09,0.21525
gpt-oss-20b,coding,16,10,600,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.35
gpt-oss-20b,coding,16,10,600,kv_only,1.0,nominal_volume,lp_bound,11359081.497151675,11615431.041525543,11815621.32581742,1.0
gpt-oss-20b,coding,16,10,600,kv_only,1.0,nominal_volume,lp_plan,11359081.497151671,11615431.041525545,11815621.32581742,1.0
gpt-oss-20b,coding,16,10,600,replay_only,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,3.725290298461914e-09,0.21525
gpt-oss-20b,coding,16,10,600,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.35
gpt-oss-20b,coding,16,10,600,isolated_fastest,1.0,nominal_volume,lp_bound,11359081.497151675,11615431.041525543,11815621.32581742,1.0
gpt-oss-20b,coding,16,10,600,isolated_fastest,1.0,nominal_volume,lp_plan,11359081.497151671,11615431.041525545,11815621.32581742,1.0
gpt-oss-20b,coding,16,10,1800,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.39
gpt-oss-20b,coding,16,10,1800,greedy,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,1.862645149230957e-09,0.129
gpt-oss-20b,coding,16,10,1800,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.2
gpt-oss-20b,coding,16,10,1800,kv_only,1.0,nominal_volume,lp_bound,10322539.467542587,11015290.741398398,11458462.718495438,1.0
gpt-oss-20b,coding,16,10,1800,kv_only,1.0,nominal_volume,lp_plan,10322539.467542583,11015290.741398396,11458462.718495438,1.0
gpt-oss-20b,coding,16,10,1800,replay_only,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,1.862645149230957e-09,0.129
gpt-oss-20b,coding,16,10,1800,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.2
gpt-oss-20b,coding,16,10,1800,isolated_fastest,1.0,nominal_volume,lp_bound,10322539.467542587,11015290.741398398,11458462.718495438,1.0
gpt-oss-20b,coding,16,10,1800,isolated_fastest,1.0,nominal_volume,lp_plan,10322539.467542583,11015290.741398396,11458462.718495438,1.0
gpt-oss-20b,coding,16,10,3600,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.3485
gpt-oss-20b,coding,16,10,3600,greedy,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,1.9557774066919967e-09,0.184
gpt-oss-20b,coding,16,10,3600,greedy,1.0,nominal_volume,lp_plan,-3.81842255592343e-09,0.0,3.725290298461914e-09,0.15
gpt-oss-20b,coding,16,10,3600,kv_only,1.0,nominal_volume,lp_bound,9008717.814793883,10093137.803076744,11082289.868927661,1.0
gpt-oss-20b,coding,16,10,3600,kv_only,1.0,nominal_volume,lp_plan,9008717.814793881,10093137.803076746,11082289.868927661,1.0
gpt-oss-20b,coding,16,10,3600,replay_only,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,1.9557774066919967e-09,0.184
gpt-oss-20b,coding,16,10,3600,replay_only,1.0,nominal_volume,lp_plan,-3.81842255592343e-09,0.0,3.725290298461914e-09,0.15
gpt-oss-20b,coding,16,10,3600,isolated_fastest,1.0,nominal_volume,lp_bound,9008717.814793883,10093137.803076744,11082289.868927661,1.0
gpt-oss-20b,coding,16,10,3600,isolated_fastest,1.0,nominal_volume,lp_plan,9008717.814793881,10093137.803076746,11082289.868927661,1.0
gpt-oss-20b,coding,16,40,1,lp_plan,1.0,nominal_volume,lp_bound,8.811267246073125,23.201819549081847,124.99504781880563,1.0
gpt-oss-20b,coding,16,40,1,greedy,1.0,nominal_volume,lp_bound,173.2009933537133,472.05472776992247,2555.177641014946,1.0
gpt-oss-20b,coding,16,40,1,greedy,1.0,nominal_volume,lp_plan,163.88541488130872,426.5574835765874,2410.999384905275,0.95
gpt-oss-20b,coding,16,40,1,kv_only,1.0,nominal_volume,lp_bound,1480548.4125157567,4237170.229152121,6850017.021349127,1.0
gpt-oss-20b,coding,16,40,1,kv_only,1.0,nominal_volume,lp_plan,1480530.5495493955,4237148.172568919,6849833.478262268,1.0
gpt-oss-20b,coding,16,40,1,replay_only,1.0,nominal_volume,lp_bound,260.31177057628565,445.9534363250714,1365.7704770189557,1.0
gpt-oss-20b,coding,16,40,1,replay_only,1.0,nominal_volume,lp_plan,243.70735012127585,400.1886385236867,1240.3818827895448,1.0
gpt-oss-20b,coding,16,40,1,isolated_fastest,1.0,nominal_volume,lp_bound,1480548.4125157567,4237170.229152121,6850017.021349127,1.0
gpt-oss-20b,coding,16,40,1,isolated_fastest,1.0,nominal_volume,lp_plan,1480530.5495493955,4237148.172568919,6849833.478262268,1.0
gpt-oss-20b,coding,16,40,3,lp_plan,1.0,nominal_volume,lp_bound,10.874797786492929,35.83599696052261,126.5642189488161,1.0
gpt-oss-20b,coding,16,40,3,greedy,1.0,nominal_volume,lp_bound,589.5893637524003,2392.7663249373436,177762.94673559067,1.0
gpt-oss-20b,coding,16,40,3,greedy,1.0,nominal_volume,lp_plan,508.5416131678985,2359.3578566219658,177750.7333801224,1.0
gpt-oss-20b,coding,16,40,3,kv_only,1.0,nominal_volume,lp_bound,3455997.422637632,6522705.478593096,8906524.300486246,1.0
gpt-oss-20b,coding,16,40,3,kv_only,1.0,nominal_volume,lp_plan,3455966.1622566343,6522669.057573506,8906441.786617527,1.0
gpt-oss-20b,coding,16,40,3,replay_only,1.0,nominal_volume,lp_bound,589.724993087772,754.5052681290545,1102.467104427656,1.0
gpt-oss-20b,coding,16,40,3,replay_only,1.0,nominal_volume,lp_plan,533.7990813893286,722.4277743836865,1036.0491901524656,1.0
gpt-oss-20b,coding,16,40,3,isolated_fastest,1.0,nominal_volume,lp_bound,3455997.422637632,6522705.478593096,8906524.300486246,1.0
gpt-oss-20b,coding,16,40,3,isolated_fastest,1.0,nominal_volume,lp_plan,3455966.1622566343,6522669.057573506,8906441.786617527,1.0
gpt-oss-20b,coding,16,40,10,lp_plan,1.0,nominal_volume,lp_bound,6.092866019066448,14.58333208411932,117.48120515615639,1.0
gpt-oss-20b,coding,16,40,10,greedy,1.0,nominal_volume,lp_bound,774.3532611431636,1266.5297341905534,1720.060017885048,1.0
gpt-oss-20b,coding,16,40,10,greedy,1.0,nominal_volume,lp_plan,690.4845060667118,1247.6797098284587,1709.8874643600193,1.0
gpt-oss-20b,coding,16,40,10,kv_only,1.0,nominal_volume,lp_bound,6663891.559737349,9048420.57125903,10746731.339534536,1.0
gpt-oss-20b,coding,16,40,10,kv_only,1.0,nominal_volume,lp_plan,6663874.147422735,9048408.80511302,10746580.239853783,1.0
gpt-oss-20b,coding,16,40,10,replay_only,1.0,nominal_volume,lp_bound,816.7893101045015,1344.4263333585113,1813.2288707493697,1.0
gpt-oss-20b,coding,16,40,10,replay_only,1.0,nominal_volume,lp_plan,700.4705551791096,1307.764013200067,1777.9966771101383,1.0
gpt-oss-20b,coding,16,40,10,isolated_fastest,1.0,nominal_volume,lp_bound,6663891.559737349,9048420.57125903,10746731.339534536,1.0
gpt-oss-20b,coding,16,40,10,isolated_fastest,1.0,nominal_volume,lp_plan,6663874.147422735,9048408.80511302,10746580.239853783,1.0
gpt-oss-20b,coding,16,40,30,lp_plan,1.0,nominal_volume,lp_bound,2.6708441684022572,17.61713053099811,138.8672810493963,1.0
gpt-oss-20b,coding,16,40,30,greedy,1.0,nominal_volume,lp_bound,417.7655000294629,1537.314014237374,2380.793510559454,1.0
gpt-oss-20b,coding,16,40,30,greedy,1.0,nominal_volume,lp_plan,285.5185433224828,1464.4354110071436,2368.486974863871,0.95
gpt-oss-20b,coding,16,40,30,kv_only,1.0,nominal_volume,lp_bound,9834973.518019812,10766483.764456343,11460512.485063564,1.0
gpt-oss-20b,coding,16,40,30,kv_only,1.0,nominal_volume,lp_plan,9834956.416869758,10766458.38221681,11460375.29744979,1.0
gpt-oss-20b,coding,16,40,30,replay_only,1.0,nominal_volume,lp_bound,610.8045003349918,1570.9266542894766,2413.803656064869,1.0
gpt-oss-20b,coding,16,40,30,replay_only,1.0,nominal_volume,lp_plan,497.9759565178335,1498.6054838113487,2401.497120369286,1.0
gpt-oss-20b,coding,16,40,30,isolated_fastest,1.0,nominal_volume,lp_bound,9834973.518019812,10766483.764456343,11460512.485063564,1.0
gpt-oss-20b,coding,16,40,30,isolated_fastest,1.0,nominal_volume,lp_plan,9834956.416869758,10766458.38221681,11460375.29744979,1.0
gpt-oss-20b,coding,16,40,60,lp_plan,1.0,nominal_volume,lp_bound,1.5754684398882186,16.320821583271027,115.72119546168693,1.0
gpt-oss-20b,coding,16,40,60,greedy,1.0,nominal_volume,lp_bound,456.34560635928125,1465.2299468135461,2120.469361193017,1.0
gpt-oss-20b,coding,16,40,60,greedy,1.0,nominal_volume,lp_plan,363.01536088520805,1424.7038352433592,2110.0024742148,1.0
gpt-oss-20b,coding,16,40,60,kv_only,1.0,nominal_volume,lp_bound,10952088.887395408,11482189.549936574,11747727.345997214,1.0
gpt-oss-20b,coding,16,40,60,kv_only,1.0,nominal_volume,lp_plan,10952053.53307155,11482178.362614773,11747635.558664553,1.0
gpt-oss-20b,coding,16,40,60,replay_only,1.0,nominal_volume,lp_bound,469.12458534296655,1472.6082350518554,2142.932454991159,1.0
gpt-oss-20b,coding,16,40,60,replay_only,1.0,nominal_volume,lp_plan,375.7943398688934,1432.0821234816685,2125.6700381517508,1.0
gpt-oss-20b,coding,16,40,60,isolated_fastest,1.0,nominal_volume,lp_bound,10952088.887395408,11482189.549936574,11747727.345997214,1.0
gpt-oss-20b,coding,16,40,60,isolated_fastest,1.0,nominal_volume,lp_plan,10952053.53307155,11482178.362614773,11747635.558664553,1.0
gpt-oss-20b,coding,16,40,120,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,1.862645149230957e-09,41.42868975577698,0.60325
gpt-oss-20b,coding,16,40,120,greedy,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,984.4224544684878,0.4455
gpt-oss-20b,coding,16,40,120,greedy,1.0,nominal_volume,lp_plan,-3.81842255592343e-09,0.0,936.6195110541292,0.4
gpt-oss-20b,coding,16,40,120,kv_only,1.0,nominal_volume,lp_bound,11457259.270375926,11673072.422970103,11853203.183266217,1.0
gpt-oss-20b,coding,16,40,120,kv_only,1.0,nominal_volume,lp_plan,11457254.365329681,11673072.422970105,11853203.18326622,1.0
gpt-oss-20b,coding,16,40,120,replay_only,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,988.3789070745477,0.4455
gpt-oss-20b,coding,16,40,120,replay_only,1.0,nominal_volume,lp_plan,-3.81842255592343e-09,0.0,940.575963660189,0.4
gpt-oss-20b,coding,16,40,120,isolated_fastest,1.0,nominal_volume,lp_bound,11457259.270375926,11673072.422970103,11853203.183266217,1.0
gpt-oss-20b,coding,16,40,120,isolated_fastest,1.0,nominal_volume,lp_plan,11457254.365329681,11673072.422970105,11853203.18326622,1.0
gpt-oss-20b,coding,16,40,300,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.4105
gpt-oss-20b,coding,16,40,300,greedy,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,1.9557774066919967e-09,0.15675
gpt-oss-20b,coding,16,40,300,greedy,1.0,nominal_volume,lp_plan,-5.587935447692871e-09,0.0,1.862645149230957e-09,0.1
gpt-oss-20b,coding,16,40,300,kv_only,1.0,nominal_volume,lp_bound,10840809.04402379,11311537.689832935,11639037.611887034,1.0
gpt-oss-20b,coding,16,40,300,kv_only,1.0,nominal_volume,lp_plan,10840809.04402379,11311537.689832939,11639037.611887032,1.0
gpt-oss-20b,coding,16,40,300,replay_only,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,1.9557774066919967e-09,0.15675
gpt-oss-20b,coding,16,40,300,replay_only,1.0,nominal_volume,lp_plan,-5.587935447692871e-09,0.0,1.862645149230957e-09,0.1
gpt-oss-20b,coding,16,40,300,isolated_fastest,1.0,nominal_volume,lp_bound,10840809.04402379,11311537.689832935,11639037.611887034,1.0
gpt-oss-20b,coding,16,40,300,isolated_fastest,1.0,nominal_volume,lp_plan,10840809.04402379,11311537.689832939,11639037.611887032,1.0
gpt-oss-20b,coding,16,40,600,lp_plan,1.0,nominal_volume,lp_bound,-5.587935447692871e-09,0.0,5.587935447692871e-09,0.46075
gpt-oss-20b,coding,16,40,600,greedy,1.0,nominal_volume,lp_bound,-3.81842255592343e-09,0.0,3.725290298461914e-09,0.3145
gpt-oss-20b,coding,16,40,600,greedy,1.0,nominal_volume,lp_plan,-5.587935447692871e-09,0.0,3.725290298461914e-09,0.2
gpt-oss-20b,coding,16,40,600,kv_only,1.0,nominal_volume,lp_bound,9829523.442728253,10707428.312591195,11323915.666994084,1.0
gpt-oss-20b,coding,16,40,600,kv_only,1.0,nominal_volume,lp_plan,9829523.442728253,10707428.312591199,11323915.666994084,1.0
gpt-oss-20b,coding,16,40,600,replay_only,1.0,nominal_volume,lp_bound,-3.81842255592343e-09,0.0,3.725290298461914e-09,0.3145
gpt-oss-20b,coding,16,40,600,replay_only,1.0,nominal_volume,lp_plan,-5.587935447692871e-09,0.0,3.725290298461914e-09,0.2
gpt-oss-20b,coding,16,40,600,isolated_fastest,1.0,nominal_volume,lp_bound,9829523.442728253,10707428.312591195,11323915.666994084,1.0
gpt-oss-20b,coding,16,40,600,isolated_fastest,1.0,nominal_volume,lp_plan,9829523.442728253,10707428.312591199,11323915.666994084,1.0
gpt-oss-20b,coding,16,40,1800,lp_plan,1.0,nominal_volume,lp_bound,-3.81842255592343e-09,0.0,5.587935447692871e-09,0.31125
gpt-oss-20b,coding,16,40,1800,greedy,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.137
gpt-oss-20b,coding,16,40,1800,greedy,1.0,nominal_volume,lp_plan,-5.587935447692871e-09,0.0,3.818422555922954e-09,0.3
gpt-oss-20b,coding,16,40,1800,kv_only,1.0,nominal_volume,lp_bound,6749804.503084235,8651795.112331662,10624108.785804572,1.0
gpt-oss-20b,coding,16,40,1800,kv_only,1.0,nominal_volume,lp_plan,6749804.503084231,8651795.112331662,10624108.785804572,1.0
gpt-oss-20b,coding,16,40,1800,replay_only,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.137
gpt-oss-20b,coding,16,40,1800,replay_only,1.0,nominal_volume,lp_plan,-5.587935447692871e-09,0.0,3.818422555922954e-09,0.3
gpt-oss-20b,coding,16,40,1800,isolated_fastest,1.0,nominal_volume,lp_bound,6749804.503084235,8651795.112331662,10624108.785804572,1.0
gpt-oss-20b,coding,16,40,1800,isolated_fastest,1.0,nominal_volume,lp_plan,6749804.503084231,8651795.112331662,10624108.785804572,1.0
gpt-oss-20b,coding,16,40,3600,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.223
gpt-oss-20b,coding,16,40,3600,greedy,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.1065
gpt-oss-20b,coding,16,40,3600,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.1
gpt-oss-20b,coding,16,40,3600,kv_only,1.0,nominal_volume,lp_bound,3945089.424975181,7387648.984915759,9886374.44137379,1.0
gpt-oss-20b,coding,16,40,3600,kv_only,1.0,nominal_volume,lp_plan,3945089.424975181,7387648.984915761,9886374.44137379,1.0
gpt-oss-20b,coding,16,40,3600,replay_only,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.1065
gpt-oss-20b,coding,16,40,3600,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.1
gpt-oss-20b,coding,16,40,3600,isolated_fastest,1.0,nominal_volume,lp_bound,3945089.424975181,7387648.984915759,9886374.44137379,1.0
gpt-oss-20b,coding,16,40,3600,isolated_fastest,1.0,nominal_volume,lp_plan,3945089.424975181,7387648.984915761,9886374.44137379,1.0
gpt-oss-20b,coding,16,100,1,lp_plan,1.0,nominal_volume,lp_bound,12.147104437858877,25.5926607119618,92.77369064536947,1.0
gpt-oss-20b,coding,16,100,1,greedy,1.0,nominal_volume,lp_bound,642.8346947604672,1480.7369742272422,4815.0406563982715,1.0
gpt-oss-20b,coding,16,100,1,greedy,1.0,nominal_volume,lp_plan,623.7839765432286,1437.3357871361077,4723.350667710687,0.95
gpt-oss-20b,coding,16,100,1,kv_only,1.0,nominal_volume,lp_bound,1478634.9780375874,4233611.165225426,6847992.314298589,1.0
gpt-oss-20b,coding,16,100,1,kv_only,1.0,nominal_volume,lp_plan,1478627.0804189928,4233589.7334937975,6847807.670718612,1.0
gpt-oss-20b,coding,16,100,1,replay_only,1.0,nominal_volume,lp_bound,836.4929062940198,1316.9799207111355,3775.5246963026,1.0
gpt-oss-20b,coding,16,100,1,replay_only,1.0,nominal_volume,lp_plan,819.0410611029965,1280.0408489338588,3591.5094619311662,1.0
gpt-oss-20b,coding,16,100,1,isolated_fastest,1.0,nominal_volume,lp_bound,1478634.9780375874,4233611.165225426,6847992.314298589,1.0
gpt-oss-20b,coding,16,100,1,isolated_fastest,1.0,nominal_volume,lp_plan,1478627.0804189928,4233589.7334937975,6847807.670718612,1.0
gpt-oss-20b,coding,16,100,3,lp_plan,1.0,nominal_volume,lp_bound,12.032061325805262,38.528909515356645,128.39756396332513,1.0
gpt-oss-20b,coding,16,100,3,greedy,1.0,nominal_volume,lp_bound,1730.0308543709634,2448.3734871419147,91972.07278200578,1.0
gpt-oss-20b,coding,16,100,3,greedy,1.0,nominal_volume,lp_plan,1640.648121081485,2424.9134961627424,91933.5016536868,1.0
gpt-oss-20b,coding,16,100,3,kv_only,1.0,nominal_volume,lp_bound,3453889.505702031,6514726.095059434,8898757.089111451,1.0
gpt-oss-20b,coding,16,100,3,kv_only,1.0,nominal_volume,lp_plan,3453862.170338225,6514683.745886238,8898675.896857655,1.0
gpt-oss-20b,coding,16,100,3,replay_only,1.0,nominal_volume,lp_bound,1732.6830216313774,2141.5994269289076,3074.452308191009,1.0
gpt-oss-20b,coding,16,100,3,replay_only,1.0,nominal_volume,lp_plan,1665.9055893029151,2084.8036733968183,3012.1751512197375,1.0
gpt-oss-20b,coding,16,100,3,isolated_fastest,1.0,nominal_volume,lp_bound,3453889.505702031,6514726.095059434,8898757.089111451,1.0
gpt-oss-20b,coding,16,100,3,isolated_fastest,1.0,nominal_volume,lp_plan,3453862.170338225,6514683.745886238,8898675.896857655,1.0
gpt-oss-20b,coding,16,100,10,lp_plan,1.0,nominal_volume,lp_bound,4.7840088613331595,17.001722055487335,117.06951176942304,1.0
gpt-oss-20b,coding,16,100,10,greedy,1.0,nominal_volume,lp_bound,2161.7015782425406,3528.933526776731,4809.4149679013035,1.0
gpt-oss-20b,coding,16,100,10,greedy,1.0,nominal_volume,lp_plan,2050.941104098433,3513.4104571817443,4790.445298356184,1.0
gpt-oss-20b,coding,16,100,10,kv_only,1.0,nominal_volume,lp_bound,6640526.215113836,9012903.279911518,10701555.039551701,1.0
gpt-oss-20b,coding,16,100,10,kv_only,1.0,nominal_volume,lp_plan,6640501.100801049,9012889.140630305,10701404.97205911,1.0
gpt-oss-20b,coding,16,100,10,replay_only,1.0,nominal_volume,lp_bound,2176.8376886786186,3589.7918296558782,4902.583820765625,1.0
gpt-oss-20b,coding,16,100,10,replay_only,1.0,nominal_volume,lp_plan,2060.9271532108305,3574.2687600608915,4883.614151220506,1.0
gpt-oss-20b,coding,16,100,10,isolated_fastest,1.0,nominal_volume,lp_bound,6640526.215113836,9012903.279911518,10701555.039551701,1.0
gpt-oss-20b,coding,16,100,10,isolated_fastest,1.0,nominal_volume,lp_plan,6640501.100801049,9012889.140630305,10701404.97205911,1.0
gpt-oss-20b,coding,16,100,30,lp_plan,1.0,nominal_volume,lp_bound,2.6732923274859948,16.2996943090111,81.52132714379837,1.0
gpt-oss-20b,coding,16,100,30,greedy,1.0,nominal_volume,lp_bound,1160.6040375190896,3728.9634687760845,6376.71145810362,1.0
gpt-oss-20b,coding,16,100,30,greedy,1.0,nominal_volume,lp_plan,1028.1621075589303,3691.931025496684,6361.518449349407,1.0
gpt-oss-20b,coding,16,100,30,kv_only,1.0,nominal_volume,lp_bound,9626034.400393978,10688521.04870875,11373787.471212085,1.0
gpt-oss-20b,coding,16,100,30,kv_only,1.0,nominal_volume,lp_plan,9625995.852664147,10688516.74014481,11373708.936370805,1.0
gpt-oss-20b,coding,16,100,30,replay_only,1.0,nominal_volume,lp_bound,1597.0083721784008,4039.5661837384105,6409.730803368958,1.0
gpt-oss-20b,coding,16,100,30,replay_only,1.0,nominal_volume,lp_plan,1588.3858216424562,3968.323721778579,6394.537794614745,1.0
gpt-oss-20b,coding,16,100,30,isolated_fastest,1.0,nominal_volume,lp_bound,9626034.400393978,10688521.04870875,11373787.471212085,1.0
gpt-oss-20b,coding,16,100,30,isolated_fastest,1.0,nominal_volume,lp_plan,9625995.852664147,10688516.74014481,11373708.936370805,1.0
