model,workload,density,wan_gbps,deadline_s,policy,service_factor,evaluation,draws,snapshots,status,p05_shed_mw,median_shed_mw,p95_shed_mw,workload_p05_mw,workload_p95_mw,median_calibration_width_mw,network_budget_gbps_median,action_counts_mean,action_shed_mw_mean,mean_not_selected
gpt-oss-20b,coding,16,10,30,kv_only,1.0,nominal_volume,4000,20,complete,0.008931940158468757,0.015348141945438177,0.02613022966403953,0.009026335925754065,0.025889893612431717,0.00017553578145196208,"[10.0, 10.0, 10.0]","[0.0, 185.15, 0.0, 184.8]","[0.0, 0.008438384015492385, 0.0, 0.008420782708753887]",1066286.05
gpt-oss-20b,coding,16,10,30,replay_only,1.0,nominal_volume,4000,20,complete,9.855527684448775,10.829196810627135,11.522357721402818,9.957534224741243,11.522306944215538,0.12388112942618877,"[10.0, 10.0, 10.0]","[277890.3, 0.0, 277889.3, 0.0]","[5.371771285676258, 0.0, 5.371771249878727, 0.0]",510876.4
gpt-oss-20b,coding,16,10,30,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.008931940158468757,0.015348141945438177,0.02613022966403953,0.009026335925754065,0.025889893612431717,0.00017553578145196208,"[10.0, 10.0, 10.0]","[0.0, 185.15, 0.0, 184.8]","[0.0, 0.008438384015492385, 0.0, 0.008420782708753887]",1066286.05
gpt-oss-20b,coding,16,10,60,lp_bound,1.0,nominal_volume,4000,20,complete,11.136753401054298,11.60990355666101,11.85230914641145,11.229411564563254,11.855684646798274,0.13266796092272456,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,16,10,60,lp_plan,1.0,nominal_volume,4000,20,complete,11.136720179888233,11.609774890436045,11.85230813596874,11.229407436909542,11.855676558227133,0.13266788319712505,"[10.0, 10.0, 10.0]","[401715.15, 21.35, 358392.5, 61.1]","[5.734156052649962, 0.00020091420481365565, 5.794700890064118, 0.000601787452295878]",306465.9
gpt-oss-20b,coding,16,10,60,greedy,1.0,nominal_volume,4000,20,complete,11.136291001748887,11.609696938259292,11.85221529305937,11.229069477971056,11.855591876705937,0.13266482745403424,"[10.0, 10.0, 10.0]","[380020.8, 4.2, 380021.4, 3.1]","[5.764708219641069, 7.662048825780156e-06, 5.764709679931913, 7.0311061302256965e-06]",306606.5
gpt-oss-20b,coding,16,10,60,kv_only,1.0,nominal_volume,4000,20,complete,0.017863880316937513,0.030714266220182806,0.05232176629731086,0.01805267185150813,0.05184043287916652,0.00035127831897351823,"[10.0, 10.0, 10.0]","[0.0, 370.05, 0.0, 369.9]","[0.0, 0.016871036629624178, 0.0, 0.01686028668865776]",1065916.05
gpt-oss-20b,coding,16,10,60,replay_only,1.0,nominal_volume,4000,20,complete,11.136269552058424,11.609691811262708,11.852213947807616,11.229064374323132,11.855589814748024,0.13266476392835286,"[10.0, 10.0, 10.0]","[380022.2, 0.0, 380022.6, 0.0]","[5.764709759287455, 0.0, 5.764711144759751, 0.0]",306611.2
gpt-oss-20b,coding,16,10,60,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.017863880316937513,0.030714266220182806,0.05232176629731086,0.01805267185150813,0.05184043287916652,0.00035127831897351823,"[10.0, 10.0, 10.0]","[0.0, 370.05, 0.0, 369.9]","[0.0, 0.016871036629624178, 0.0, 0.01686028668865776]",1065916.05
gpt-oss-20b,coding,16,10,120,lp_bound,1.0,nominal_volume,4000,20,complete,11.831343898095774,11.953421498463406,12.007011045089971,11.877311752999313,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,16,10,120,lp_plan,1.0,nominal_volume,4000,20,complete,11.831296432420885,11.953373543030485,12.00701104508997,11.877309174729396,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[543930.1, 0.05, 506156.55, 170.75]","[5.957916962725688, 3.0217279831420626e-08, 5.972016698215367, 0.0013196376335959303]",16398.55
gpt-oss-20b,coding,16,10,120,greedy,1.0,nominal_volume,4000,20,complete,11.83114687546474,11.953222442922987,12.00701104508997,11.87730926132388,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[525084.35, 1.35, 525085.65, 1.35]","[5.965606547587452, 6.658514962442819e-07, 5.965605902308995, 6.779870512241721e-07]",16483.3
gpt-oss-20b,coding,16,10,120,kv_only,1.0,nominal_volume,4000,20,complete,0.0357283297068253,0.06148912970149827,0.10464353259462172,0.03610591244585012,0.10368086575833305,0.0007032483173062937,"[10.0, 10.0, 10.0]","[0.0, 740.15, 0.0, 740.1]","[0.0, 0.03373950600064708, 0.0, 0.03374233645894613]",1065175.75
gpt-oss-20b,coding,16,10,120,replay_only,1.0,nominal_volume,4000,20,complete,11.831142926746006,11.953218453460776,12.00701104508997,11.877308917074458,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[525084.4, 0.0, 525085.65, 0.0]","[5.965606586074954, 0.0, 5.965605902308995, 0.0]",16485.95
gpt-oss-20b,coding,16,10,120,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.0357283297068253,0.06148912970149827,0.10464353259462172,0.03610591244585012,0.10368086575833305,0.0007032483173062937,"[10.0, 10.0, 10.0]","[0.0, 740.15, 0.0, 740.1]","[0.0, 0.03373950600064708, 0.0, 0.03374233645894613]",1065175.75
gpt-oss-20b,coding,16,10,300,lp_bound,1.0,nominal_volume,4000,20,complete,11.87052686460882,12.00004583696497,12.007011045089971,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,16,10,300,lp_plan,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.007011045089973,11.87749207273382,12.000045836964974,0.13648418048114702,"[10.0, 10.0, 10.0]","[556278.05, 0.0, 509944.0, 433.95]","[5.969527040674163, 0.0, 5.9693089644518516, 0.0033515610121280346]",0.0
gpt-oss-20b,coding,16,10,300,greedy,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964972,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[533325.9, 0.0, 533330.1, 0.0]","[5.971094188684508, 0.0, 5.971093377453635, 0.0]",0.0
gpt-oss-20b,coding,16,10,300,kv_only,1.0,nominal_volume,4000,20,complete,0.0893211088035384,0.15377891262492452,0.2616701384557861,0.09026506548604223,0.25926281005013574,0.0017587626538101758,"[10.0, 10.0, 10.0]","[0.0, 1850.3, 0.0, 1850.3]","[0.0, 0.08436654153303914, 0.0, 0.08436459529237242]",1062955.4
gpt-oss-20b,coding,16,10,300,replay_only,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964972,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[533325.9, 0.0, 533330.1, 0.0]","[5.971094188684508, 0.0, 5.971093377453635, 0.0]",0.0
gpt-oss-20b,coding,16,10,300,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.0893211088035384,0.15377891262492452,0.2616701384557861,0.09026506548604223,0.25926281005013574,0.0017587626538101758,"[10.0, 10.0, 10.0]","[0.0, 1850.3, 0.0, 1850.3]","[0.0, 0.08436654153303914, 0.0, 0.08436459529237242]",1062955.4
gpt-oss-20b,coding,16,10,600,lp_bound,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.00004583696497,12.007011045089971,11.877492072733821,12.000045836964976,0.13648418048114702,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,16,10,600,lp_plan,1.0,nominal_volume,4000,20,complete,11.870526864608818,12.000045836964969,12.007011045089973,11.87749207273382,12.000045836964974,0.13648418048114888,"[10.0, 10.0, 10.0]","[557561.85, 0.0, 508221.2, 872.95]","[5.967556375832451, 0.0, 5.967890988873611, 0.006740201432079705]",0.0
gpt-oss-20b,coding,16,10,600,greedy,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964972,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[533326.1, 0.0, 533329.9, 0.0]","[5.97109376621739, 0.0, 5.971093799920754, 0.0]",0.0
gpt-oss-20b,coding,16,10,600,kv_only,1.0,nominal_volume,4000,20,complete,0.1786422176070768,0.30755974864240926,0.523343120859295,0.18053013097208445,0.518528495078225,0.003517547170901438,"[10.0, 10.0, 10.0]","[0.0, 3700.7, 0.0, 3700.5]","[0.0, 0.16875287051861576, 0.0, 0.16873993779897445]",1059254.8
gpt-oss-20b,coding,16,10,600,replay_only,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964972,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[533326.1, 0.0, 533329.9, 0.0]","[5.97109376621739, 0.0, 5.971093799920754, 0.0]",0.0
gpt-oss-20b,coding,16,10,600,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.1786422176070768,0.30755974864240926,0.523343120859295,0.18053013097208445,0.518528495078225,0.003517547170901438,"[10.0, 10.0, 10.0]","[0.0, 3700.7, 0.0, 3700.5]","[0.0, 0.16875287051861576, 0.0, 0.16873993779897445]",1059254.8
gpt-oss-20b,coding,16,10,1800,lp_bound,1.0,nominal_volume,4000,20,complete,11.87052686460882,12.00004583696497,12.007011045089971,11.87749207273382,12.000045836964972,0.13648418048114797,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,16,10,1800,lp_plan,1.0,nominal_volume,4000,20,complete,11.870526864608818,12.000045836964969,12.007011045089973,11.877492072733817,12.000045836964974,0.13648418048114888,"[10.0, 10.0, 10.0]","[553517.1, 0.0, 510510.85, 2628.05]","[5.970605005880749, 0.0, 5.951296905057233, 0.02028565520016367]",0.0
gpt-oss-20b,coding,16,10,1800,greedy,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964972,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[533328.7, 0.0, 533327.3, 0.0]","[5.971093728365039, 0.0, 5.971093837773105, 0.0]",0.0
gpt-oss-20b,coding,16,10,1800,kv_only,1.0,nominal_volume,4000,20,complete,0.535927790967131,0.9226806548907615,1.570032206525608,0.5415915304019209,1.5555883602126286,0.01055265752844984,"[10.0, 10.0, 10.0]","[0.0, 11101.55, 0.0, 11101.7]","[0.0, 0.5062562968362356, 0.0, 0.5062536256609593]",1044452.75
gpt-oss-20b,coding,16,10,1800,replay_only,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964972,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[533328.7, 0.0, 533327.3, 0.0]","[5.971093728365039, 0.0, 5.971093837773105, 0.0]",0.0
gpt-oss-20b,coding,16,10,1800,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.535927790967131,0.9226806548907615,1.570032206525608,0.5415915304019209,1.5555883602126286,0.01055265752844984,"[10.0, 10.0, 10.0]","[0.0, 11101.55, 0.0, 11101.7]","[0.0, 0.5062562968362356, 0.0, 0.5062536256609593]",1044452.75
gpt-oss-20b,coding,16,10,3600,lp_bound,1.0,nominal_volume,4000,20,complete,11.87052686460882,12.000045836964969,12.007011045089971,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,16,10,3600,lp_plan,1.0,nominal_volume,4000,20,complete,11.870526864608818,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964974,0.13648418048114702,"[10.0, 10.0, 10.0]","[552108.35, 0.0, 509286.7, 5260.95]","[5.9713216004095715, 0.0, 5.930259916829037, 0.040606048899532426]",0.0
gpt-oss-20b,coding,16,10,3600,greedy,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964972,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[533328.45, 0.0, 533327.55, 0.0]","[5.971094003139901, 0.0, 5.9710935629982425, 0.0]",0.0
gpt-oss-20b,coding,16,10,3600,kv_only,1.0,nominal_volume,4000,20,complete,0.9081239609868125,1.8440519845124135,2.8911038257662063,0.9176965782496671,2.8713822787143606,0.02109025566184637,"[10.0, 10.0, 10.0]","[0.0, 19147.2, 0.0, 19147.0]","[0.0, 0.9137532191537503, 0.0, 0.9137165444237761]",1028361.8
gpt-oss-20b,coding,16,10,3600,replay_only,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964972,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[533328.45, 0.0, 533327.55, 0.0]","[5.971094003139901, 0.0, 5.9710935629982425, 0.0]",0.0
gpt-oss-20b,coding,16,10,3600,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.9081239609868125,1.8440519845124135,2.8911038257662063,0.9176965782496671,2.8713822787143606,0.02109025566184637,"[10.0, 10.0, 10.0]","[0.0, 19147.2, 0.0, 19147.0]","[0.0, 0.9137532191537503, 0.0, 0.9137165444237761]",1028361.8
gpt-oss-20b,coding,16,40,1,lp_bound,1.0,nominal_volume,4000,20,complete,1.4822285646073288,4.239925289231724,6.852838185678847,1.4975541408906379,6.849271921113332,0.04848618116857135,"[40.0, 40.0, 40.0]",,,
gpt-oss-20b,coding,16,40,1,lp_plan,1.0,nominal_volume,4000,20,complete,1.4822107016409678,4.239903232648523,6.852654642591989,1.4975360929057666,6.849088477470595,0.048485929075817114,"[40.0, 40.0, 40.0]","[63815.05, 5.8, 57389.3, 7.15]","[2.0726028214369285, 0.00032050637326036947, 2.0974381852169746, 0.0005041528868242411]",945438.7
gpt-oss-20b,coding,16,40,1,greedy,1.0,nominal_volume,4000,20,complete,1.4821995349038422,4.227128157367847,6.851470439269657,1.4975249326464104,6.847904890765264,0.0483407005343081,"[40.0, 40.0, 40.0]","[60190.25, 4.4, 60190.35, 4.15]","[2.0845416653481634, 1.5536412721619432e-05, 2.0845387938865514, 2.9743856123260422e-05]",946266.85
gpt-oss-20b,coding,16,40,1,kv_only,1.0,nominal_volume,4000,20,complete,0.0011655764557196864,0.0020144925779565746,0.0034410737473873102,0.0011778885926315534,0.003409447061622928,2.3039601616838467e-05,"[40.0, 40.0, 40.0]","[0.0, 25.05, 0.0, 25.2]","[0.0, 0.0011090793851836144, 0.0, 0.0011114683567922162]",1066605.75
gpt-oss-20b,coding,16,40,1,replay_only,1.0,nominal_volume,4000,20,complete,1.4819222324557288,4.239617095412322,6.851406962876381,1.4972446184212407,6.847841449941343,0.04848265989997308,"[40.0, 40.0, 40.0]","[60602.95, 0.0, 60603.15, 0.0]","[2.0851652379267707, 0.0, 2.085162179533172, 0.0]",945449.9
gpt-oss-20b,coding,16,40,1,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.0011655764557196864,0.0020144925779565746,0.0034410737473873102,0.0011778885926315534,0.003409447061622928,2.3039601616838467e-05,"[40.0, 40.0, 40.0]","[0.0, 25.05, 0.0, 25.2]","[0.0, 0.0011090793851836144, 0.0, 0.0011114683567922162]",1066605.75
gpt-oss-20b,coding,16,40,3,lp_bound,1.0,nominal_volume,4000,20,complete,3.458259058023246,6.529001731704461,8.912269715590355,3.494085446299762,8.90765452980496,0.07464441890704865,"[40.0, 40.0, 40.0]",,,
gpt-oss-20b,coding,16,40,3,lp_plan,1.0,nominal_volume,4000,20,complete,3.4582277976422486,6.52896531068487,8.912187201721636,3.494053864880909,8.907572056628187,0.07464400139145273,"[40.0, 40.0, 40.0]","[109933.5, 17.75, 83458.55, 13.85]","[3.43812880730407, 0.0010730679464258598, 3.1774072655084944, 0.0011941984693305565]",873232.35
gpt-oss-20b,coding,16,40,3,greedy,1.0,nominal_volume,4000,20,complete,3.238479328923706,6.470781408551561,8.911762710838836,3.271957163459716,8.90714777916466,0.07369741021124088,"[40.0, 40.0, 40.0]","[86739.45, 2.65, 86739.75, 3.05]","[3.287433694652553, 1.145888417769079e-05, 3.287435755895806, 1.0185348166372379e-05]",893171.1
gpt-oss-20b,coding,16,40,3,kv_only,1.0,nominal_volume,4000,20,complete,0.003562644197909888,0.006123189209389446,0.010451523076071242,0.0036002932641862892,0.010355382449381985,7.003010646288386e-05,"[40.0, 40.0, 40.0]","[0.0, 74.15, 0.0, 73.8]","[0.0, 0.0033851109465290307, 0.0, 0.0033452163263157403]",1066508.05
gpt-oss-20b,coding,16,40,3,replay_only,1.0,nominal_volume,4000,20,complete,3.4575902714644218,6.52821928498728,8.911756081863636,3.493409815078826,8.907141151060396,0.07463548257581284,"[40.0, 40.0, 40.0]","[96692.4, 0.0, 96692.55, 0.0]","[3.308522841960282, 0.0, 3.3085249167723227, 0.0]",873271.05
gpt-oss-20b,coding,16,40,3,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.003562644197909888,0.006123189209389446,0.010451523076071242,0.0036002932641862892,0.010355382449381985,7.003010646288386e-05,"[40.0, 40.0, 40.0]","[0.0, 74.15, 0.0, 73.8]","[0.0, 0.0033851109465290307, 0.0, 0.0033452163263157403]",1066508.05
gpt-oss-20b,coding,16,40,10,lp_bound,1.0,nominal_volume,4000,20,complete,6.674360217506167,9.061212260755486,10.777260706603641,6.681061635292193,10.672730922807004,0.1031328361788597,"[40.0, 40.0, 40.0]",,,
gpt-oss-20b,coding,16,40,10,lp_plan,1.0,nominal_volume,4000,20,complete,6.6743455047273965,9.061200494609476,10.77710960692289,6.681044357954371,10.672581328932843,0.1031326886995295,"[40.0, 40.0, 40.0]","[187121.85, 50.05, 155901.75, 28.9]","[4.628869122711925, 0.0016013502660801714, 4.359634396394411, 0.0009625151681584575]",723553.45
gpt-oss-20b,coding,16,40,10,greedy,1.0,nominal_volume,4000,20,complete,6.672660176479606,9.060037839639497,10.776918092654729,6.6794575742072135,10.672391101340954,0.10311716840234027,"[40.0, 40.0, 40.0]","[171489.9, 4.75, 171491.95, 4.9]","[4.494871186039077, 2.750726347571442e-05, 4.494863881981612, 3.609156916315695e-05]",723664.5
gpt-oss-20b,coding,16,40,10,kv_only,1.0,nominal_volume,4000,20,complete,0.011900905168885374,0.020460008800557407,0.03485979389255569,0.01202667510304828,0.03453911504202548,0.00023400105881833224,"[40.0, 40.0, 40.0]","[0.0, 246.75, 0.0, 246.55]","[0.0, 0.011249802882851921, 0.0, 0.011230326739167318]",1066162.7
gpt-oss-20b,coding,16,40,10,replay_only,1.0,nominal_volume,4000,20,complete,6.672615849757841,9.059954350992628,10.776889072674987,6.679383796642055,10.672362384711539,0.10311644373311196,"[40.0, 40.0, 40.0]","[171493.2, 0.0, 171495.55, 0.0]","[4.494876985079037, 0.0, 4.4948712160164765, 0.0]",723667.25
gpt-oss-20b,coding,16,40,10,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.011900905168885374,0.020460008800557407,0.03485979389255569,0.01202667510304828,0.03453911504202548,0.00023400105881833224,"[40.0, 40.0, 40.0]","[0.0, 246.75, 0.0, 246.55]","[0.0, 0.011249802882851921, 0.0, 0.011230326739167318]",1066162.7
gpt-oss-20b,coding,16,40,30,lp_bound,1.0,nominal_volume,4000,20,complete,9.857626805178825,10.830270657917312,11.523204530000028,9.959654875713623,11.523153528101117,0.12390462202609051,"[40.0, 40.0, 40.0]",,,
gpt-oss-20b,coding,16,40,30,lp_plan,1.0,nominal_volume,4000,20,complete,9.85760970402877,10.830268175951481,11.523177119827457,9.959637594648777,11.523126055007458,0.12390437467047666,"[40.0, 40.0, 40.0]","[291195.9, 108.75, 266840.7, 102.75]","[5.456800476325428, 0.002236680522505504, 5.284466673991171, 0.001488109038743855]",508407.9
gpt-oss-20b,coding,16,40,30,greedy,1.0,nominal_volume,4000,20,complete,9.855541919114051,10.82921816877087,11.52238654624843,9.957548596793483,11.522335767012285,0.12388158016631659,"[40.0, 40.0, 40.0]","[277882.95, 9.4, 277885.95, 11.15]","[5.371758964537, 5.3155090153725e-05, 5.371756166234736, 5.403247952216812e-05]",510866.55
gpt-oss-20b,coding,16,40,30,kv_only,1.0,nominal_volume,4000,20,complete,0.0357283297068253,0.06148912970149827,0.10464353259462172,0.03610591244585012,0.10368086575833305,0.0007032483173062937,"[40.0, 40.0, 40.0]","[0.0, 740.15, 0.0, 740.1]","[0.0, 0.03373950600064708, 0.0, 0.03374233645894613]",1065175.75
gpt-oss-20b,coding,16,40,30,replay_only,1.0,nominal_volume,4000,20,complete,9.855527684448775,10.829196810627135,11.522357692470406,9.957534224741243,11.522306914967446,0.1238811370706521,"[40.0, 40.0, 40.0]","[277887.95, 0.0, 277891.65, 0.0]","[5.371772617608943, 0.0, 5.371769852416957, 0.0]",510876.4
gpt-oss-20b,coding,16,40,30,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.0357283297068253,0.06148912970149827,0.10464353259462172,0.03610591244585012,0.10368086575833305,0.0007032483173062937,"[40.0, 40.0, 40.0]","[0.0, 740.15, 0.0, 740.1]","[0.0, 0.03373950600064708, 0.0, 0.03374233645894613]",1065175.75
