model,workload,density,wan_gbps,deadline_s,policy,service_factor,draws,p05_qh_minus_baseline_w,median_qh_minus_baseline_w,p95_qh_minus_baseline_w,qh_win_fraction
gpt-oss-20b,coding,8,10,1800,kv_only,0.8,4000,-2884516.8304509297,-1844801.8553863103,-908623.5913575178,0.0
gpt-oss-20b,coding,8,10,1800,kv_only,1.0,4000,9008903.087767977,10092376.88127278,11081784.790458916,1.0
gpt-oss-20b,coding,8,10,1800,kv_only,1.2,4000,9008903.087767977,10092376.88127278,11081784.790458916,1.0
gpt-oss-20b,coding,8,10,1800,replay_only,0.8,4000,0.0,0.0,11.571691620440314,0.15
gpt-oss-20b,coding,8,10,1800,replay_only,1.0,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.23175
gpt-oss-20b,coding,8,10,1800,replay_only,1.2,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.23175
gpt-oss-20b,coding,8,10,1800,isolated_fastest,0.8,4000,-2884516.8304509297,-1844801.8553863103,-908623.5913575178,0.0
gpt-oss-20b,coding,8,10,1800,isolated_fastest,1.0,4000,9008903.087767977,10092376.88127278,11081784.790458916,1.0
gpt-oss-20b,coding,8,10,1800,isolated_fastest,1.2,4000,9008903.087767977,10092376.88127278,11081784.790458916,1.0
gpt-oss-20b,coding,8,10,3600,greedy,0.8,4000,0.0,0.0,11.326312208953063,0.1
gpt-oss-20b,coding,8,10,3600,greedy,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.31375
gpt-oss-20b,coding,8,10,3600,greedy,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.31375
gpt-oss-20b,coding,8,10,3600,kv_only,0.8,4000,-5179123.85151623,-3287923.047822481,-1359512.5049926233,0.0
gpt-oss-20b,coding,8,10,3600,kv_only,1.0,4000,6750855.767733874,8650263.305237915,10626123.357567325,1.0
gpt-oss-20b,coding,8,10,3600,kv_only,1.2,4000,6750855.767733874,8650263.305237915,10626123.357567325,1.0
gpt-oss-20b,coding,8,10,3600,replay_only,0.8,4000,0.0,0.0,11.326312208953063,0.1
gpt-oss-20b,coding,8,10,3600,replay_only,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.31375
gpt-oss-20b,coding,8,10,3600,replay_only,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.31375
gpt-oss-20b,coding,8,10,3600,isolated_fastest,0.8,4000,-5179123.85151623,-3287923.047822481,-1359512.5049926233,0.0
gpt-oss-20b,coding,8,10,3600,isolated_fastest,1.0,4000,6750855.767733874,8650263.305237915,10626123.357567325,1.0
gpt-oss-20b,coding,8,10,3600,isolated_fastest,1.2,4000,6750855.767733874,8650263.305237915,10626123.357567325,1.0
gpt-oss-20b,coding,8,40,1,greedy,0.8,4000,-1666874.4749966299,377.1598341187891,170854.34424720626,0.51875
gpt-oss-20b,coding,8,40,1,greedy,1.0,4000,-2551630.584460557,-12.811642589978874,9397.399698316676,0.41875
gpt-oss-20b,coding,8,40,1,greedy,1.2,4000,-1762.6515576644194,466.5184104796499,62641.675781745806,0.78025
gpt-oss-20b,coding,8,40,1,kv_only,0.8,4000,-6214.6532371328385,-2113.3940683516985,705189.1726451376,0.35
gpt-oss-20b,coding,8,40,1,kv_only,1.0,4000,-607.6978630435801,1391576.2660735329,3415101.515376406,0.9
gpt-oss-20b,coding,8,40,1,kv_only,1.2,4000,1455438.6600692256,4697945.478091316,8265465.04703165,1.0
gpt-oss-20b,coding,8,40,1,replay_only,0.8,4000,-1666839.8837723732,502.27944502269384,179419.43089654768,0.71875
gpt-oss-20b,coding,8,40,1,replay_only,1.0,4000,-2551594.6738726245,27.229292663978413,5386.080911567525,0.51875
gpt-oss-20b,coding,8,40,1,replay_only,1.2,4000,-1717.7498598767768,544.572633058764,1576.877224761724,0.86875
gpt-oss-20b,coding,8,40,1,isolated_fastest,0.8,4000,-6214.6532371328385,-2113.3940683516985,705189.1726451376,0.35
gpt-oss-20b,coding,8,40,1,isolated_fastest,1.0,4000,-607.6978630435801,1391576.2660735329,3415101.515376406,0.9
gpt-oss-20b,coding,8,40,1,isolated_fastest,1.2,4000,1455438.6600692256,4697945.478091316,8265465.04703165,1.0
gpt-oss-20b,coding,8,40,3,greedy,0.8,4000,-1624732.9980184934,907.8190198497298,644506.3247056273,0.75
gpt-oss-20b,coding,8,40,3,greedy,1.0,4000,-3827628.8529695636,-428350.23773441464,215597.98701413133,0.3
gpt-oss-20b,coding,8,40,3,greedy,1.2,4000,37.165057089179754,10151.303948835935,176618.4696897459,0.967
gpt-oss-20b,coding,8,40,3,kv_only,0.8,4000,-18101.1073241105,-7169.061038667059,1488496.1046125826,0.4
gpt-oss-20b,coding,8,40,3,kv_only,1.0,4000,1497382.0051504571,3879215.6385588944,5392506.711467088,1.0
gpt-oss-20b,coding,8,40,3,kv_only,1.2,4000,4623748.074453592,7857897.683651653,10046572.076135946,1.0
gpt-oss-20b,coding,8,40,3,replay_only,0.8,4000,-30526.351065353567,1395.4964005697684,644566.196958054,0.9
gpt-oss-20b,coding,8,40,3,replay_only,1.0,4000,-3555586.5459796037,-313070.3098129807,1847.9852043734477,0.45
gpt-oss-20b,coding,8,40,3,replay_only,1.2,4000,46.974580550566316,1039.0448278728873,1724.1344421032218,0.967
gpt-oss-20b,coding,8,40,3,isolated_fastest,0.8,4000,-18101.1073241105,-7169.061038667059,1488496.1046125826,0.4
gpt-oss-20b,coding,8,40,3,isolated_fastest,1.0,4000,1497382.0051504571,3879215.6385588944,5392506.711467088,1.0
gpt-oss-20b,coding,8,40,3,isolated_fastest,1.2,4000,4623748.074453592,7857897.683651653,10046572.076135946,1.0
gpt-oss-20b,coding,8,40,10,greedy,0.8,4000,-45.40167954775877,-3.1764451545731047,9534.24838444892,0.3
gpt-oss-20b,coding,8,40,10,greedy,1.0,4000,-5720872.150315346,-742361.7837708071,8257.231975713687,0.3
gpt-oss-20b,coding,8,40,10,greedy,1.2,4000,515.859596278524,1287.8455237206072,2121.3800569194564,1.0
gpt-oss-20b,coding,8,40,10,kv_only,0.8,4000,-66560.91746092541,-40906.13325878516,-7983.323914865296,0.0
gpt-oss-20b,coding,8,40,10,kv_only,1.0,4000,3778857.0866674734,6971246.01980903,9988935.4564367,1.0
gpt-oss-20b,coding,8,40,10,kv_only,1.2,4000,8824779.730729483,10191574.558846531,11227323.601649562,1.0
gpt-oss-20b,coding,8,40,10,replay_only,0.8,4000,0.0,4.6775532971164715,9565.784550498192,0.9
gpt-oss-20b,coding,8,40,10,replay_only,1.0,4000,-5720800.761548318,-742329.9842476822,8298.77214779139,0.3
gpt-oss-20b,coding,8,40,10,replay_only,1.2,4000,572.3142694827231,1355.8518326552585,2273.2888782151426,1.0
gpt-oss-20b,coding,8,40,10,isolated_fastest,0.8,4000,-66560.91746092541,-40906.13325878516,-7983.323914865296,0.0
gpt-oss-20b,coding,8,40,10,isolated_fastest,1.0,4000,3778857.0866674734,6971246.01980903,9988935.4564367,1.0
gpt-oss-20b,coding,8,40,10,isolated_fastest,1.2,4000,8824779.730729483,10191574.558846531,11227323.601649562,1.0
gpt-oss-20b,coding,8,40,30,greedy,0.8,4000,-41.20211943261073,-2.0424682358272968,3.5751640672494513,0.15
gpt-oss-20b,coding,8,40,30,greedy,1.0,4000,-1494919.1367947848,-87512.14288118295,96380.17158460921,0.4
gpt-oss-20b,coding,8,40,30,greedy,1.2,4000,254.69312849063624,1427.5140520650893,2100.5859577140936,1.0
gpt-oss-20b,coding,8,40,30,kv_only,0.8,4000,-209192.73042265943,-122951.55134085772,-71490.45572716882,0.0
gpt-oss-20b,coding,8,40,30,kv_only,1.0,4000,8471433.83605715,10334048.425967025,11393472.888033068,1.0
gpt-oss-20b,coding,8,40,30,kv_only,1.2,4000,10952162.644096635,11482550.637681603,11747373.309461575,1.0
gpt-oss-20b,coding,8,40,30,replay_only,0.8,4000,0.0,0.5609746570770426,18.951056058521825,0.6
gpt-oss-20b,coding,8,40,30,replay_only,1.0,4000,-1494913.9789312775,-87486.37930993456,96416.01269037739,0.4
gpt-oss-20b,coding,8,40,30,replay_only,1.2,4000,283.00548789045075,1450.3364700898528,2122.7408009992164,1.0
gpt-oss-20b,coding,8,40,30,isolated_fastest,0.8,4000,-209192.73042265943,-122951.55134085772,-71490.45572716882,0.0
gpt-oss-20b,coding,8,40,30,isolated_fastest,1.0,4000,8471433.83605715,10334048.425967025,11393472.888033068,1.0
gpt-oss-20b,coding,8,40,30,isolated_fastest,1.2,4000,10952162.644096635,11482550.637681603,11747373.309461575,1.0
gpt-oss-20b,coding,8,40,60,greedy,0.8,4000,-41.96606450637634,0.0,0.9516467310482176,0.1
gpt-oss-20b,coding,8,40,60,greedy,1.0,4000,-1180524.3674987694,-1.862645149230957e-09,2540.7555331632193,0.19
gpt-oss-20b,coding,8,40,60,greedy,1.2,4000,-5.587935447692871e-09,0.0,890.3858637057459,0.45225
gpt-oss-20b,coding,8,40,60,kv_only,0.8,4000,-418407.9384764452,-245953.88684108073,-142990.88712857023,0.0
gpt-oss-20b,coding,8,40,60,kv_only,1.0,4000,9989672.36733417,11590815.252559181,11845966.640571624,1.0
gpt-oss-20b,coding,8,40,60,kv_only,1.2,4000,11457402.203507395,11673107.838153554,11853358.382723657,1.0
gpt-oss-20b,coding,8,40,60,replay_only,0.8,4000,0.0,0.0,2.055829028688174,0.15
gpt-oss-20b,coding,8,40,60,replay_only,1.0,4000,-1180488.0409928386,-1.862645149230957e-09,2560.3068780179788,0.19
gpt-oss-20b,coding,8,40,60,replay_only,1.2,4000,-5.587935447692871e-09,0.0,897.8139695783369,0.45225
gpt-oss-20b,coding,8,40,60,isolated_fastest,0.8,4000,-418407.9384764452,-245953.88684108073,-142990.88712857023,0.0
gpt-oss-20b,coding,8,40,60,isolated_fastest,1.0,4000,9989672.36733417,11590815.252559181,11845966.640571624,1.0
gpt-oss-20b,coding,8,40,60,isolated_fastest,1.2,4000,11457402.203507395,11673107.838153554,11853358.382723657,1.0
gpt-oss-20b,coding,8,40,120,greedy,0.8,4000,0.0,0.0,11.571691620440314,0.1
gpt-oss-20b,coding,8,40,120,greedy,1.0,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.318
gpt-oss-20b,coding,8,40,120,greedy,1.2,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.318
gpt-oss-20b,coding,8,40,120,kv_only,0.8,4000,-836954.6304890108,-491992.7692205844,-285982.91286520084,0.0
gpt-oss-20b,coding,8,40,120,kv_only,1.0,4000,11048498.750796609,11427888.288051436,11705000.002397345,1.0
gpt-oss-20b,coding,8,40,120,kv_only,1.2,4000,11048498.750796609,11427888.288051436,11705000.002397345,1.0
gpt-oss-20b,coding,8,40,120,replay_only,0.8,4000,0.0,0.0,11.571691620440314,0.1
gpt-oss-20b,coding,8,40,120,replay_only,1.0,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.318
gpt-oss-20b,coding,8,40,120,replay_only,1.2,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.318
gpt-oss-20b,coding,8,40,120,isolated_fastest,0.8,4000,-836954.6304890108,-491992.7692205844,-285982.91286520084,0.0
gpt-oss-20b,coding,8,40,120,isolated_fastest,1.0,4000,11048498.750796609,11427888.288051436,11705000.002397345,1.0
gpt-oss-20b,coding,8,40,120,isolated_fastest,1.2,4000,11048498.750796609,11427888.288051436,11705000.002397345,1.0
gpt-oss-20b,coding,8,40,300,greedy,0.8,4000,0.0,0.0,9.969901266325014,0.15
gpt-oss-20b,coding,8,40,300,greedy,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.3415
gpt-oss-20b,coding,8,40,300,greedy,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.3415
gpt-oss-20b,coding,8,40,300,kv_only,0.8,4000,-2067313.5856368244,-1229987.1438648454,-669443.4622221172,0.0
gpt-oss-20b,coding,8,40,300,kv_only,1.0,4000,9830601.43882441,10707720.251580369,11323533.98511818,1.0
gpt-oss-20b,coding,8,40,300,kv_only,1.2,4000,9830601.43882441,10707720.251580369,11323533.98511818,1.0
gpt-oss-20b,coding,8,40,300,replay_only,0.8,4000,0.0,0.0,9.969901266325014,0.15
gpt-oss-20b,coding,8,40,300,replay_only,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.3415
gpt-oss-20b,coding,8,40,300,replay_only,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.3415
gpt-oss-20b,coding,8,40,300,isolated_fastest,0.8,4000,-2067313.5856368244,-1229987.1438648454,-669443.4622221172,0.0
gpt-oss-20b,coding,8,40,300,isolated_fastest,1.0,4000,9830601.43882441,10707720.251580369,11323533.98511818,1.0
gpt-oss-20b,coding,8,40,300,isolated_fastest,1.2,4000,9830601.43882441,10707720.251580369,11323533.98511818,1.0
gpt-oss-20b,coding,8,40,600,greedy,0.8,4000,0.0,0.0,11.571691620440314,0.1
gpt-oss-20b,coding,8,40,600,greedy,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.2335
gpt-oss-20b,coding,8,40,600,greedy,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.2335
gpt-oss-20b,coding,8,40,600,kv_only,0.8,4000,-3690329.1634147223,-2294090.8059634874,-1115487.7429236155,0.0
gpt-oss-20b,coding,8,40,600,kv_only,1.0,4000,8224575.685419756,9613698.525803227,10872662.10375178,1.0
gpt-oss-20b,coding,8,40,600,kv_only,1.2,4000,8224575.685419756,9613698.525803227,10872662.10375178,1.0
gpt-oss-20b,coding,8,40,600,replay_only,0.8,4000,0.0,0.0,11.571691620440314,0.1
gpt-oss-20b,coding,8,40,600,replay_only,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.2335
gpt-oss-20b,coding,8,40,600,replay_only,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.2335
gpt-oss-20b,coding,8,40,600,isolated_fastest,0.8,4000,-3690329.1634147223,-2294090.8059634874,-1115487.7429236155,0.0
gpt-oss-20b,coding,8,40,600,isolated_fastest,1.0,4000,8224575.685419756,9613698.525803227,10872662.10375178,1.0
gpt-oss-20b,coding,8,40,600,isolated_fastest,1.2,4000,8224575.685419756,9613698.525803227,10872662.10375178,1.0
gpt-oss-20b,coding,8,40,1800,greedy,0.8,4000,0.0,0.0,11.571691620440314,0.15
gpt-oss-20b,coding,8,40,1800,greedy,1.0,4000,-5.587935447692871e-09,0.0,1.862645149230957e-09,0.2635
gpt-oss-20b,coding,8,40,1800,greedy,1.2,4000,-5.587935447692871e-09,0.0,1.862645149230957e-09,0.2635
gpt-oss-20b,coding,8,40,1800,kv_only,0.8,4000,-8011477.9632489085,-4552699.63804172,-2090192.6395637929,0.0
gpt-oss-20b,coding,8,40,1800,kv_only,1.0,4000,3946821.813148279,7392270.890125353,9887898.474962842,1.0
gpt-oss-20b,coding,8,40,1800,kv_only,1.2,4000,3946821.813148279,7392270.890125353,9887898.474962842,1.0
gpt-oss-20b,coding,8,40,1800,replay_only,0.8,4000,0.0,0.0,11.571691620440314,0.15
gpt-oss-20b,coding,8,40,1800,replay_only,1.0,4000,-5.587935447692871e-09,0.0,1.862645149230957e-09,0.2635
gpt-oss-20b,coding,8,40,1800,replay_only,1.2,4000,-5.587935447692871e-09,0.0,1.862645149230957e-09,0.2635
gpt-oss-20b,coding,8,40,1800,isolated_fastest,0.8,4000,-8011477.9632489085,-4552699.63804172,-2090192.6395637929,0.0
gpt-oss-20b,coding,8,40,1800,isolated_fastest,1.0,4000,3946821.813148279,7392270.890125353,9887898.474962842,1.0
gpt-oss-20b,coding,8,40,1800,isolated_fastest,1.2,4000,3946821.813148279,7392270.890125353,9887898.474962842,1.0
gpt-oss-20b,coding,8,40,3600,greedy,0.8,4000,0.0,0.0,0.24537941148724995,0.05
gpt-oss-20b,coding,8,40,3600,greedy,1.0,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.259
gpt-oss-20b,coding,8,40,3600,greedy,1.2,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.259
gpt-oss-20b,coding,8,40,3600,kv_only,0.8,4000,-9004973.423935,-6238647.869756371,-3536734.9584306576,0.0
gpt-oss-20b,coding,8,40,3600,kv_only,1.0,4000,2656970.830109491,5698399.5698255645,8426294.500556814,1.0
gpt-oss-20b,coding,8,40,3600,kv_only,1.2,4000,2656970.830109491,5698399.5698255645,8426294.500556814,1.0
gpt-oss-20b,coding,8,40,3600,replay_only,0.8,4000,0.0,0.0,0.24537941148724995,0.05
gpt-oss-20b,coding,8,40,3600,replay_only,1.0,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.259
gpt-oss-20b,coding,8,40,3600,replay_only,1.2,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.259
gpt-oss-20b,coding,8,40,3600,isolated_fastest,0.8,4000,-9004973.423935,-6238647.869756371,-3536734.9584306576,0.0
gpt-oss-20b,coding,8,40,3600,isolated_fastest,1.0,4000,2656970.830109491,5698399.5698255645,8426294.500556814,1.0
gpt-oss-20b,coding,8,40,3600,isolated_fastest,1.2,4000,2656970.830109491,5698399.5698255645,8426294.500556814,1.0
gpt-oss-20b,coding,8,100,1,greedy,0.8,4000,-777868.7555615531,1998.128344798935,27717.066748248268,0.65
gpt-oss-20b,coding,8,100,1,greedy,1.0,4000,-3303432.2738365605,10.803880865161773,19406.436594684314,0.5115
gpt-oss-20b,coding,8,100,1,greedy,1.2,4000,-15900.241379799058,1623.0087447194383,4475.204839732609,0.8115
gpt-oss-20b,coding,8,100,1,kv_only,0.8,4000,-15748.210714880614,-901.102617992321,969958.0316606832,0.4
gpt-oss-20b,coding,8,100,1,kv_only,1.0,4000,-701.617771791669,1710189.1616357472,4006872.061046649,0.9
gpt-oss-20b,coding,8,100,1,kv_only,1.2,4000,1718950.6802216617,5320535.728827539,8257806.097505585,1.0
gpt-oss-20b,coding,8,100,1,replay_only,0.8,4000,-777777.2803601043,2036.0213785214319,157713.3815902785,0.8
gpt-oss-20b,coding,8,100,1,replay_only,1.0,4000,-3303353.886942925,1608.5201800866053,14904.240484309368,0.6
gpt-oss-20b,coding,8,100,1,replay_only,1.2,4000,-16315.460971758699,1761.6061507482082,5031.202663191369,0.9
gpt-oss-20b,coding,8,100,1,isolated_fastest,0.8,4000,-15748.210714880614,-901.102617992321,969958.0316606832,0.4
gpt-oss-20b,coding,8,100,1,isolated_fastest,1.0,4000,-701.617771791669,1710189.1616357472,4006872.061046649,0.9
gpt-oss-20b,coding,8,100,1,isolated_fastest,1.2,4000,1718950.6802216617,5320535.728827539,8257806.097505585,1.0
gpt-oss-20b,coding,8,100,3,greedy,0.8,4000,-1534843.9920858603,3025.3546119742186,648514.8830149021,0.85
gpt-oss-20b,coding,8,100,3,greedy,1.0,4000,-4361628.894497163,-302789.2861226441,893533.1678822583,0.4
gpt-oss-20b,coding,8,100,3,greedy,1.2,4000,1884.692901046225,11845.682500186376,142276.28422052736,1.0
gpt-oss-20b,coding,8,100,3,kv_only,0.8,4000,-45748.983902294975,-17308.503873620422,1474912.242184913,0.35
gpt-oss-20b,coding,8,100,3,kv_only,1.0,4000,2530327.7055089367,3981874.651640973,6835938.358675008,1.0
gpt-oss-20b,coding,8,100,3,kv_only,1.2,4000,5053498.912786253,7983807.297701223,10022478.056108357,1.0
gpt-oss-20b,coding,8,100,3,replay_only,0.8,4000,-588869.3911898229,3557.394230683123,648544.3180007425,0.9
gpt-oss-20b,coding,8,100,3,replay_only,1.0,4000,-4503749.566218195,-309358.4289167302,201274.20180463078,0.45
gpt-oss-20b,coding,8,100,3,replay_only,1.2,4000,1544.2823203833939,3141.5423159240745,48940.38696180129,1.0
gpt-oss-20b,coding,8,100,3,isolated_fastest,0.8,4000,-45748.983902294975,-17308.503873620422,1474912.242184913,0.35
gpt-oss-20b,coding,8,100,3,isolated_fastest,1.0,4000,2530327.7055089367,3981874.651640973,6835938.358675008,1.0
gpt-oss-20b,coding,8,100,3,isolated_fastest,1.2,4000,5053498.912786253,7983807.297701223,10022478.056108357,1.0
gpt-oss-20b,coding,8,100,10,greedy,0.8,4000,-52.358080740281224,-2.0031894655370186,16683.77909206354,0.4
gpt-oss-20b,coding,8,100,10,greedy,1.0,4000,-5306646.296467625,-707347.3826265829,39007.800608511476,0.25
gpt-oss-20b,coding,8,100,10,greedy,1.2,4000,1843.9126939982318,3707.7339204531163,6005.886502017194,1.0
gpt-oss-20b,coding,8,100,10,kv_only,0.8,4000,-166530.12225576123,-102435.69008898764,-58635.04767317685,0.0
gpt-oss-20b,coding,8,100,10,kv_only,1.0,4000,4505578.743166177,7212944.921572603,9934278.069955211,1.0
gpt-oss-20b,coding,8,100,10,kv_only,1.2,4000,8806271.197165325,10129883.496708851,11158277.121333588,1.0
gpt-oss-20b,coding,8,100,10,replay_only,0.8,4000,0.0,5.97459773642973,16820.718852656457,0.7
gpt-oss-20b,coding,8,100,10,replay_only,1.0,4000,-5306615.633985624,-707315.5831034584,39045.39676211251,0.25
gpt-oss-20b,coding,8,100,10,replay_only,1.2,4000,1900.3673672024308,3791.796619379893,6157.795323312881,1.0
gpt-oss-20b,coding,8,100,10,isolated_fastest,0.8,4000,-166530.12225576123,-102435.69008898764,-58635.04767317685,0.0
gpt-oss-20b,coding,8,100,10,isolated_fastest,1.0,4000,4505578.743166177,7212944.921572603,9934278.069955211,1.0
gpt-oss-20b,coding,8,100,10,isolated_fastest,1.2,4000,8806271.197165325,10129883.496708851,11158277.121333588,1.0
gpt-oss-20b,coding,8,100,30,greedy,0.8,4000,-14.571446175603148,-1.975582919888072,18.31793473720039,0.15
gpt-oss-20b,coding,8,100,30,greedy,1.0,4000,-1472510.473951154,-84970.12624538597,69549.39838303125,0.4
gpt-oss-20b,coding,8,100,30,greedy,1.2,4000,1005.3446310796803,3720.098257822916,5544.79348003759,1.0
gpt-oss-20b,coding,8,100,30,kv_only,0.8,4000,-523113.9288476172,-307493.5099052513,-178736.01682724344,0.0
gpt-oss-20b,coding,8,100,30,kv_only,1.0,4000,8190047.4239121415,10272785.063036796,11182166.134141961,1.0
gpt-oss-20b,coding,8,100,30,kv_only,1.2,4000,10717030.734776028,11279288.744026927,11573542.579243202,1.0
gpt-oss-20b,coding,8,100,30,replay_only,0.8,4000,0.0,0.0,52.59200030016742,0.45
gpt-oss-20b,coding,8,100,30,replay_only,1.0,4000,-1472498.4702930872,-84944.36267413758,69593.34581186276,0.4
gpt-oss-20b,coding,8,100,30,replay_only,1.2,4000,1033.6569904794017,3740.043078632094,5587.590927489546,1.0
gpt-oss-20b,coding,8,100,30,isolated_fastest,0.8,4000,-523113.9288476172,-307493.5099052513,-178736.01682724344,0.0
gpt-oss-20b,coding,8,100,30,isolated_fastest,1.0,4000,8190047.4239121415,10272785.063036796,11182166.134141961,1.0
gpt-oss-20b,coding,8,100,30,isolated_fastest,1.2,4000,10717030.734776028,11279288.744026927,11573542.579243202,1.0
gpt-oss-20b,coding,8,100,60,greedy,0.8,4000,-70.52092822139477,0.0,0.0,0.0
gpt-oss-20b,coding,8,100,60,greedy,1.0,4000,-545693.9048379831,-1.862645149230957e-09,27464.710002706986,0.27525
gpt-oss-20b,coding,8,100,60,greedy,1.2,4000,-3.725290298461914e-09,0.0,2454.6795833429956,0.47525
gpt-oss-20b,coding,8,100,60,kv_only,0.8,4000,-1046296.6566609611,-614993.5719324227,-357478.35642948595,0.0
gpt-oss-20b,coding,8,100,60,kv_only,1.0,4000,9303028.488459645,11230636.4544292,11621529.140844872,1.0
gpt-oss-20b,coding,8,100,60,kv_only,1.2,4000,10836192.79880997,11299517.050238665,11637943.11067788,1.0
gpt-oss-20b,coding,8,100,60,replay_only,0.8,4000,0.0,0.0,1.7098738908839304,0.15
gpt-oss-20b,coding,8,100,60,replay_only,1.0,4000,-545679.9412032956,-1.862645149230957e-09,27475.141371487684,0.27525
gpt-oss-20b,coding,8,100,60,replay_only,1.2,4000,-3.725290298461914e-09,0.0,2462.1076892155866,0.47525
gpt-oss-20b,coding,8,100,60,isolated_fastest,0.8,4000,-1046296.6566609611,-614993.5719324227,-357478.35642948595,0.0
gpt-oss-20b,coding,8,100,60,isolated_fastest,1.0,4000,9303028.488459645,11230636.4544292,11621529.140844872,1.0
gpt-oss-20b,coding,8,100,60,isolated_fastest,1.2,4000,10836192.79880997,11299517.050238665,11637943.11067788,1.0
gpt-oss-20b,coding,8,100,120,greedy,0.8,4000,0.0,0.0,9.969901266325014,0.1
