case_id,bound_constraint,replicate,mode,power_bootstrap_index,target_w,target_met,replay_count,kv_transfer_count,not_moved_count,replay,kv_transfer,not_moved
constraints/hbm-bandwidth,HBM + bandwidth,188,power,115,27.86402242910616,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,188,power,115,27.86402242910616,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,188,power,115,27.86402242910616,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/all,All bound,188,power,115,27.86402242910616,True,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,188,power,115,27.86402242910616,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,189,power,198,30.942489267226875,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,189,power,198,30.942489267226875,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,189,power,198,30.942489267226875,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,189,power,198,30.942489267226875,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,189,power,198,30.942489267226875,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,189,power,198,30.942489267226875,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,189,power,198,30.942489267226875,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,189,power,198,30.942489267226875,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,190,power,27,29.671798021293217,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,190,power,27,29.671798021293217,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,190,power,27,29.671798021293217,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,190,power,27,29.671798021293217,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,190,power,27,29.671798021293217,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,190,power,27,29.671798021293217,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,190,power,27,29.671798021293217,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,190,power,27,29.671798021293217,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,191,power,162,31.006434637793525,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,191,power,162,31.006434637793525,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,191,power,162,31.006434637793525,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,191,power,162,31.006434637793525,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,191,power,162,31.006434637793525,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,191,power,162,31.006434637793525,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,191,power,162,31.006434637793525,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,191,power,162,31.006434637793525,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,192,power,110,24.80100639809087,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,192,power,110,24.80100639809087,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,192,power,110,24.80100639809087,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,192,power,110,24.80100639809087,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,192,power,110,24.80100639809087,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,192,power,110,24.80100639809087,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,192,power,110,24.80100639809087,True,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,192,power,110,24.80100639809087,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,193,power,158,29.473925619976104,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,193,power,158,29.473925619976104,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,193,power,158,29.473925619976104,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,193,power,158,29.473925619976104,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,193,power,158,29.473925619976104,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,193,power,158,29.473925619976104,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,193,power,158,29.473925619976104,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,193,power,158,29.473925619976104,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,194,power,12,30.166210963821943,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,194,power,12,30.166210963821943,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,194,power,12,30.166210963821943,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,194,power,12,30.166210963821943,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,194,power,12,30.166210963821943,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,194,power,12,30.166210963821943,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,194,power,12,30.166210963821943,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,194,power,12,30.166210963821943,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,195,power,1,24.917453540250172,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,195,power,1,24.917453540250172,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,195,power,1,24.917453540250172,False,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,195,power,1,24.917453540250172,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,195,power,1,24.917453540250172,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,195,power,1,24.917453540250172,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/all,All bound,195,power,1,24.917453540250172,True,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,195,power,1,24.917453540250172,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,196,power,137,30.390769695961097,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,196,power,137,30.390769695961097,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,196,power,137,30.390769695961097,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,196,power,137,30.390769695961097,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,196,power,137,30.390769695961097,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,196,power,137,30.390769695961097,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,196,power,137,30.390769695961097,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,196,power,137,30.390769695961097,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,197,power,139,28.525898383569796,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,197,power,139,28.525898383569796,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,197,power,139,28.525898383569796,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,197,power,139,28.525898383569796,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,197,power,139,28.525898383569796,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,197,power,139,28.525898383569796,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,197,power,139,28.525898383569796,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,197,power,139,28.525898383569796,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,198,power,172,29.973523642400956,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,198,power,172,29.973523642400956,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,198,power,172,29.973523642400956,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,198,power,172,29.973523642400956,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,198,power,172,29.973523642400956,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,198,power,172,29.973523642400956,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,198,power,172,29.973523642400956,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,198,power,172,29.973523642400956,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,199,power,35,29.873072343450787,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,199,power,35,29.873072343450787,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,199,power,35,29.873072343450787,True,15,6,7,0.5357142857142857,0.21428571428571427,0.25
constraints/hbm-bandwidth,HBM + bandwidth,199,power,35,29.873072343450787,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,199,power,35,29.873072343450787,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,199,power,35,29.873072343450787,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,199,power,35,29.873072343450787,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,199,power,35,29.873072343450787,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,200,power,190,29.42911040854787,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,200,power,190,29.42911040854787,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,200,power,190,29.42911040854787,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,200,power,190,29.42911040854787,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,200,power,190,29.42911040854787,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,200,power,190,29.42911040854787,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,200,power,190,29.42911040854787,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,200,power,190,29.42911040854787,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,201,power,178,28.67451758340662,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,201,power,178,28.67451758340662,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,201,power,178,28.67451758340662,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,201,power,178,28.67451758340662,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,201,power,178,28.67451758340662,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,201,power,178,28.67451758340662,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,201,power,178,28.67451758340662,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,201,power,178,28.67451758340662,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,202,power,86,30.840248275582866,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,202,power,86,30.840248275582866,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,202,power,86,30.840248275582866,False,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,202,power,86,30.840248275582866,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,202,power,86,30.840248275582866,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,202,power,86,30.840248275582866,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,202,power,86,30.840248275582866,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,202,power,86,30.840248275582866,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,203,power,54,29.50669971638485,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,203,power,54,29.50669971638485,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,203,power,54,29.50669971638485,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,203,power,54,29.50669971638485,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,203,power,54,29.50669971638485,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
