policy,retained_prefill_fraction,deadline_scale,status,group_type,group,moved_requests,missed_requests,miss_rate,avg_missed_network_wait,avg_missed_prefill_wait,avg_missed_total_delay
crossover-greedy,0.2,0.5,OK,class,class30,389,362,0.9305912596401028,0.0,428.6065880092204,431.54738791387473
crossover-greedy,0.2,0.5,OK,class,class31,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class32,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class33,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class34,181,150,0.8287292817679558,0.0,261.57266647846217,264.9271727772238
crossover-greedy,0.2,0.5,OK,class,class35,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class36,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class37,20,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class38,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class39,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class40,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class41,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class42,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class43,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class44,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class45,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class46,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class47,9,9,1.0,0.0,648.682141081487,655.0416476759558
crossover-greedy,0.2,0.5,OK,destination,k0,601,371,0.6173044925124792,0.0,433.9453480567956,436.96908154691704
crossover-greedy,0.2,0.5,OK,destination,k1,790,511,0.6468354430379747,0.0,197.63896424387963,199.21502692416988
crossover-greedy,0.2,0.5,OK,destination,k2,666,316,0.4744744744744745,0.0,131.42492480588794,133.520297497043
crossover-greedy,0.2,0.5,OK,action,replay,2057,1198,0.5824015556635878,0.0,253.35351510547096,255.51487647848305
crossover-greedy,0.2,0.5,OK,action,state,0,0,0.0,0.0,0.0,0.0
least-loaded-destination,0.2,0.5,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
online-queue-greedy,0.2,0.5,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
mixed-greedy,0.2,0.5,OK,class,class0,1,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class1,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class2,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class4,114,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class5,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class6,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class7,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class8,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class9,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class10,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class11,203,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class12,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class13,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class14,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class15,234,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class16,119,4,0.03361344537815126,0.0,2.4215584539775747,3.31743868676336
mixed-greedy,0.2,0.5,OK,class,class17,251,166,0.6613545816733067,0.0,13.821543776453376,14.779145135433827
mixed-greedy,0.2,0.5,OK,class,class18,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class19,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class20,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class21,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class22,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class23,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class24,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class25,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class26,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class27,536,507,0.9458955223880597,0.0,199.1791410153976,200.7605700266346
mixed-greedy,0.2,0.5,OK,class,class28,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class29,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class30,389,362,0.9305912596401028,0.0,428.6065880092204,431.54738791387473
mixed-greedy,0.2,0.5,OK,class,class31,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class32,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class33,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class34,181,150,0.8287292817679558,0.0,261.57266647846217,264.9271727772238
mixed-greedy,0.2,0.5,OK,class,class35,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class36,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class37,20,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class38,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class39,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class40,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class41,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class42,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class43,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class44,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class45,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class46,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.2,0.5,OK,class,class47,9,9,1.0,0.0,648.682141081487,655.0416476759558
mixed-greedy,0.2,0.5,OK,destination,k0,601,371,0.6173044925124792,0.0,433.9453480567956,436.96908154691704
mixed-greedy,0.2,0.5,OK,destination,k1,790,511,0.6468354430379747,0.0,197.63896424387963,199.21502692416988
mixed-greedy,0.2,0.5,OK,destination,k2,666,316,0.4744744744744745,0.0,131.42492480588794,133.520297497043
mixed-greedy,0.2,0.5,OK,action,replay,2057,1198,0.5824015556635878,0.0,253.35351510547096,255.51487647848305
mixed-greedy,0.2,0.5,OK,action,state,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class0,1,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class1,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class2,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class4,114,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class5,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class6,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class7,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class8,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class9,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class10,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class11,203,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class12,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class13,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class14,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class15,234,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class16,119,4,0.03361344537815126,0.0,2.4215584539775747,3.31743868676336
replay-only,0.2,0.5,OK,class,class17,251,166,0.6613545816733067,0.0,13.821543776453376,14.779145135433827
replay-only,0.2,0.5,OK,class,class18,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class19,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class20,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class21,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class22,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class23,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class24,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class25,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class26,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class27,536,507,0.9458955223880597,0.0,199.1791410153976,200.7605700266346
replay-only,0.2,0.5,OK,class,class28,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class29,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class30,389,362,0.9305912596401028,0.0,428.6065880092204,431.54738791387473
replay-only,0.2,0.5,OK,class,class31,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class32,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class33,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class34,181,150,0.8287292817679558,0.0,261.57266647846217,264.9271727772238
replay-only,0.2,0.5,OK,class,class35,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class36,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class37,20,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class38,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class39,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class40,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class41,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class42,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class43,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class44,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class45,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class46,0,0,0.0,0.0,0.0,0.0
replay-only,0.2,0.5,OK,class,class47,9,9,1.0,0.0,648.682141081487,655.0416476759558
replay-only,0.2,0.5,OK,destination,k0,601,371,0.6173044925124792,0.0,433.9453480567956,436.96908154691704
replay-only,0.2,0.5,OK,destination,k1,790,511,0.6468354430379747,0.0,197.63896424387963,199.21502692416988
replay-only,0.2,0.5,OK,destination,k2,666,316,0.4744744744744745,0.0,131.42492480588794,133.520297497043
replay-only,0.2,0.5,OK,action,replay,2057,1198,0.5824015556635878,0.0,253.35351510547096,255.51487647848305
replay-only,0.2,0.5,OK,action,state,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class1,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class2,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class4,114,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class5,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class6,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class7,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class8,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class9,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class10,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class11,203,177,0.8719211822660099,116.13581683531018,0.0,118.09058951220531
state-only,0.2,0.5,OK,class,class12,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class13,3,3,1.0,748.8026914159769,0.0,750.8399866072588
state-only,0.2,0.5,OK,class,class14,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class15,234,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class16,119,115,0.9663865546218487,30.805391349196384,0.0,32.246435206254645
state-only,0.2,0.5,OK,class,class17,244,170,0.6967213114754098,14.897838580043109,0.0,15.927868693970062
state-only,0.2,0.5,OK,class,class18,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class19,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class20,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class21,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class22,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class23,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class24,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class25,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class26,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class27,305,293,0.9606557377049181,262.0580278970278,0.0,264.6526604517978
state-only,0.2,0.5,OK,class,class28,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class29,220,213,0.9681818181818181,242.71070877801193,0.0,245.794628598076
state-only,0.2,0.5,OK,class,class30,149,141,0.9463087248322147,486.52734157441955,0.0,493.7009090361021
state-only,0.2,0.5,OK,class,class31,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class32,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class33,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class34,181,151,0.8342541436464088,276.2044646050108,0.0,279.7710207570324
state-only,0.2,0.5,OK,class,class35,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class36,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class37,137,116,0.8467153284671532,369.73655641721064,0.0,375.3826136856793
state-only,0.2,0.5,OK,class,class38,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class39,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class40,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class41,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class42,5,5,1.0,24.99214199503453,0.0,38.42425043404944
state-only,0.2,0.5,OK,class,class43,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class44,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class45,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class46,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,class,class47,9,9,1.0,683.2740075245797,0.0,697.0955301944
state-only,0.2,0.5,OK,destination,k0,369,335,0.907859078590786,291.5738196829474,0.0,296.216010452216
state-only,0.2,0.5,OK,destination,k1,675,524,0.7762962962962963,235.1432494721053,0.0,238.16021516915043
state-only,0.2,0.5,OK,destination,k2,879,534,0.6075085324232082,179.65709304060016,0.0,182.22362865857113
state-only,0.2,0.5,OK,action,replay,0,0,0.0,0.0,0.0,0.0
state-only,0.2,0.5,OK,action,state,1923,1393,0.7243889755590224,227.44377602358296,0.0,230.678918846952
deadline-penalty-rounded,0.3,0.5,OK,class,class0,1,1,1.0,0.0,271.8089775135786,271.98301624367195
deadline-penalty-rounded,0.3,0.5,OK,class,class1,1,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.3,0.5,OK,class,class2,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.3,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.3,0.5,OK,class,class4,84,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.3,0.5,OK,class,class5,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.3,0.5,OK,class,class6,8,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.3,0.5,OK,class,class7,2,2,1.0,542.8103747095091,0.0,544.2771507148958
deadline-penalty-rounded,0.3,0.5,OK,class,class8,1,1,1.0,0.0,558.3005413521491,559.1069893219446
deadline-penalty-rounded,0.3,0.5,OK,class,class9,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.3,0.5,OK,class,class10,145,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.3,0.5,OK,class,class11,203,15,0.07389162561576355,35.6056376447375,0.0,37.56041032163262
deadline-penalty-rounded,0.3,0.5,OK,class,class12,102,102,1.0,252.27982598191906,53.2958845208883,306.6311272609071
deadline-penalty-rounded,0.3,0.5,OK,class,class13,3,3,1.0,0.0,558.8504557872449,560.1299021923504
deadline-penalty-rounded,0.3,0.5,OK,class,class14,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.3,0.5,OK,class,class15,234,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.3,0.5,OK,class,class16,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.3,0.5,OK,class,class17,12,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.3,0.5,OK,class,class18,14,14,1.0,0.0,946.8458921414751,947.9886674934679
deadline-penalty-rounded,0.3,0.5,OK,class,class19,29,29,1.0,0.0,270.2433532195283,271.7098378950389
deadline-penalty-rounded,0.3,0.5,OK,class,class20,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.3,0.5,OK,class,class21,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.3,0.5,OK,class,class22,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.3,0.5,OK,class,class23,7,7,1.0,10.36067807420246,4.306811367577258,16.103254557729702
deadline-penalty-rounded,0.3,0.5,OK,class,class24,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.3,0.5,OK,class,class25,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.3,0.5,OK,class,class26,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.3,0.5,OK,class,class27,293,257,0.8771331058020477,22.638465269706636,69.84289880531179,94.3387629230154
deadline-penalty-rounded,0.3,0.5,OK,class,class28,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.3,0.5,OK,class,class29,83,71,0.8554216867469879,30.36898044880867,23.356096237704598,56.79422115851552
deadline-penalty-rounded,0.3,0.5,OK,class,class30,389,363,0.9331619537275064,7.711484231341893,397.0974168477935,408.01789286756855
deadline-penalty-rounded,0.3,0.5,OK,class,class31,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.3,0.5,OK,class,class32,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.3,0.5,OK,class,class33,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.3,0.5,OK,class,class34,181,123,0.6795580110497238,113.26520552056594,52.38197217339578,169.1327066662824
deadline-penalty-rounded,0.3,0.5,OK,class,class35,83,83,1.0,0.0,343.99396144881047,348.6665535201906
deadline-penalty-rounded,0.3,0.5,OK,class,class36,53,42,0.7924528301886793,400.4511429461383,0.0,413.93179573157823
deadline-penalty-rounded,0.3,0.5,OK,class,class37,137,102,0.7445255474452555,0.0,248.22922494872324,251.90054633570395
deadline-penalty-rounded,0.3,0.5,OK,class,class38,164,164,1.0,41.12566656376202,533.7348027502887,580.1172077738001
deadline-penalty-rounded,0.3,0.5,OK,class,class39,75,75,1.0,0.0,404.8032100675244,410.02489079673734
deadline-penalty-rounded,0.3,0.5,OK,class,class40,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.3,0.5,OK,class,class41,30,25,0.8333333333333334,0.0,145.14128834742635,154.44727783603426
deadline-penalty-rounded,0.3,0.5,OK,class,class42,1,1,1.0,0.0,0.0,13.432108439014922
deadline-penalty-rounded,0.3,0.5,OK,class,class43,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.3,0.5,OK,class,class44,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.3,0.5,OK,class,class45,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.3,0.5,OK,class,class46,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.3,0.5,OK,class,class47,9,9,1.0,0.0,530.3440732763469,536.7035798708156
deadline-penalty-rounded,0.3,0.5,OK,destination,k0,842,482,0.5724465558194775,7.0661371103061965,372.8961771032664,383.42159546267044
deadline-penalty-rounded,0.3,0.5,OK,destination,k1,657,489,0.7442922374429224,11.89792550984582,174.57391640565396,189.5777809167949
deadline-penalty-rounded,0.3,0.5,OK,destination,k2,845,518,0.6130177514792899,128.31957183525978,220.7061694447168,353.275754333567
deadline-penalty-rounded,0.3,0.5,OK,action,replay,1852,1222,0.6598272138228942,26.636396328258705,310.4978709153048,340.44109725722797
deadline-penalty-rounded,0.3,0.5,OK,action,state,492,267,0.5426829268292683,161.58736164424954,0.0,166.63132501039328
CVXPY-rounded,0.3,0.5,OK,class,class0,1,1,1.0,0.0,416.33483012652323,416.5088688566166
CVXPY-rounded,0.3,0.5,OK,class,class1,1,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class2,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class3,43,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class4,114,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class5,1,1,1.0,0.0,53.49434969329832,54.00283714948135
CVXPY-rounded,0.3,0.5,OK,class,class6,8,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class7,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class8,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class9,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class10,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class11,203,40,0.19704433497536947,0.0,30.670273678726062,31.47061940530739
CVXPY-rounded,0.3,0.5,OK,class,class12,52,52,1.0,0.0,503.5045090555389,504.55992581363876
CVXPY-rounded,0.3,0.5,OK,class,class13,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class14,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class15,234,234,1.0,0.0,83.18339930678064,84.09628517266981
CVXPY-rounded,0.3,0.5,OK,class,class16,119,119,1.0,0.0,30.530432297466756,31.42631253025254
CVXPY-rounded,0.3,0.5,OK,class,class17,251,229,0.9123505976095617,0.0,44.24528521341442,45.20288657239488
CVXPY-rounded,0.3,0.5,OK,class,class18,14,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class19,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class20,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class21,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class22,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class23,290,290,1.0,0.0,123.61803001736013,125.0537951333101
CVXPY-rounded,0.3,0.5,OK,class,class24,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class25,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class26,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class27,536,536,1.0,0.0,397.88000257509356,399.4614315863306
CVXPY-rounded,0.3,0.5,OK,class,class28,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class29,220,214,0.9727272727272728,0.0,272.132014563164,275.184144998004
CVXPY-rounded,0.3,0.5,OK,class,class30,389,365,0.9383033419023136,0.0,475.52838498313133,478.46918488778556
CVXPY-rounded,0.3,0.5,OK,class,class31,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class32,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class33,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class34,181,152,0.8397790055248618,0.0,284.4676080868087,287.82211438557033
CVXPY-rounded,0.3,0.5,OK,class,class35,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class36,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class37,137,104,0.7591240875912408,0.0,256.7903801238946,260.46170151087523
CVXPY-rounded,0.3,0.5,OK,class,class38,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class39,20,20,1.0,0.0,450.62279275160347,455.8444734808164
CVXPY-rounded,0.3,0.5,OK,class,class40,2,2,1.0,0.0,48.29143274140868,52.813853981811114
CVXPY-rounded,0.3,0.5,OK,class,class41,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class42,1,1,1.0,0.0,0.0,8.153277357963105
CVXPY-rounded,0.3,0.5,OK,class,class43,19,17,0.8947368421052632,0.0,75.78354399540336,83.99445040236418
CVXPY-rounded,0.3,0.5,OK,class,class44,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class45,2,2,1.0,0.0,3.744407823295189,11.865772123505838
CVXPY-rounded,0.3,0.5,OK,class,class46,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.3,0.5,OK,class,class47,9,9,1.0,0.0,659.7542570103901,666.1137636048588
CVXPY-rounded,0.3,0.5,OK,destination,k0,893,705,0.7894736842105263,0.0,307.2080687718013,309.4593687925045
CVXPY-rounded,0.3,0.5,OK,destination,k1,959,802,0.8362877997914494,0.0,317.30383955166695,319.3064109266553
CVXPY-rounded,0.3,0.5,OK,destination,k2,995,881,0.8854271356783919,0.0,178.49562743275663,180.36943962993408
CVXPY-rounded,0.3,0.5,OK,action,replay,2829,2388,0.8441145281018028,0.0,263.11307184791264,265.14157155605744
CVXPY-rounded,0.3,0.5,OK,action,state,18,0,0.0,0.0,0.0,0.0
deadline-aware-CVXPY-rounded,0.3,0.5,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
