scenario_id,match_id,condition,method,repeat,source_gpu,pre_window_power_w,post_window_power_w,pre_settle_gap_s,post_trace_after_switch_s,valid_settled_windows,measurement_kind,requested_shed_w,predicted_shed_w,measured_shed_w,predicted_percent,measured_percent
p-09a28db089b0a98e,fdd1f4ddf1091f66,small-fixed-10000mbps-30s,replay_only,45,0,197.59607240829,90.11496211091,0.116031358,6.636708686,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,107.48111029738001,100.0,68.6779613177751
p-5b873fd8201246fc,8d6fffe34b15c355,tiny-fixed-1000mbps-19s,kv_only,2,0,124.13197068048,89.43441329302,0.003563627,6.649116126,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,34.697557387459995,100.0,22.1709423868442
p-30d7b301794b99da,8d6fffe34b15c355,tiny-fixed-1000mbps-19s,replay_only,2,0,183.98066645641,90.87138941419,0.121773088,6.543035974,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,93.10927704222,100.0,59.494689897964946
p-a00c3f00479f2dd3,3f5c469914896823,tiny-fixed-1000mbps-30s,replay_only,4,0,122.85743152586,90.19374391623,0.053902007,6.574200237,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,32.66368760962999,100.0,20.87134630395366
p-2127535e7fd03ea7,3f5c469914896823,tiny-fixed-1000mbps-30s,kv_only,4,0,122.86139934417,89.99746651138001,0.002860851,6.520896429,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,32.863932832789985,100.0,20.999298403184877
p-678ac91fc549ab17,d797570ee0ad6a26,tiny-fixed-10000mbps-19s,replay_only,20,0,121.09204224770001,89.82006427639999,0.105774483,6.51276132,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,31.271977971300018,100.0,19.982075803841138
p-1529d8a774bf0b46,d797570ee0ad6a26,tiny-fixed-10000mbps-19s,kv_only,20,0,165.10591692545,90.68214530431,0.004208127,6.570667501,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,74.42377162114,100.0,47.55508102193633
p-69c812785c2970a5,a8a20fb13ef7bcc2,large-fixed-2500mbps-19s,replay_only,104,0,129.68428734871,91.32167933003001,0.719993411,6.749622648,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,38.36260801867999,100.0,24.512825577129313
p-fd6d5b21eefcec4b,a8a20fb13ef7bcc2,large-fixed-2500mbps-19s,kv_only,104,0,309.81629342949,90.11677028308,0.00403279,6.673532926,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,219.69952314640997,100.0,140.3829501801358
p-0a7e69f7402856a6,9f728a69d50d03c3,mixed-fixed-10000mbps-30s,kv_only,94,0,254.08547345598998,90.67605427056,0.003378266,6.847357547,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,163.40941918542998,100.0,104.41486637722817
p-e4e71c49cd3cbd93,9f728a69d50d03c3,mixed-fixed-10000mbps-30s,replay_only,94,0,231.61259802032998,90.71356253868,0.141109047,6.895209204,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,140.89903548165,100.0,90.03124811185042
p-3e9d1db90180bcac,b11d90fa503e3c8b,medium-fixed-1000mbps-30s,kv_only,51,0,333.94320717453996,89.42408880298998,0.003609315,6.655666838,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,244.51911837154998,100.0,156.24210157965902
p-b50fa1c9e60b8b9a,b11d90fa503e3c8b,medium-fixed-1000mbps-30s,replay_only,51,0,296.9212029759,90.54931320304001,0.151656248,6.559934379,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,206.37188977285996,100.0,131.86689850599834
p-b56bf72e5bb6602e,b4a5b2b22b3a2494,medium-fixed-10000mbps-19s,kv_only,66,0,242.05747124482,90.64910137759999,0.00375847,6.548865467,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,151.40836986722002,100.0,96.74647145119599
p-61595e7bd0d387e2,b4a5b2b22b3a2494,medium-fixed-10000mbps-19s,replay_only,66,0,167.38121099712,90.77734093573,0.363236457,6.514271344,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,76.60387006139001,100.0,48.948113862164455
p-20422562de7639c0,c6f4c7ec83e59040,large-fixed-2500mbps-19s,replay_only,102,0,175.24448666688,90.5586223862,0.249897503,6.629970814,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,84.68586428068,100.0,54.112322575929575
p-5b7f04af05b14fbe,c6f4c7ec83e59040,large-fixed-2500mbps-19s,kv_only,102,0,314.49475201365,90.8885987726,0.003228338,6.943555268,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,223.60615324104998,100.0,142.87919709999184
p-d27493f1d70786d5,633544b820e6f28e,tiny-fixed-10000mbps-30s,replay_only,23,0,124.88965733540999,89.7455131319,0.064728491,6.502556105,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,35.144144203509995,100.0,22.456301107021638
p-6b3f04bd0b5427f2,633544b820e6f28e,tiny-fixed-10000mbps-30s,kv_only,23,0,187.26534640962,90.05761705959999,0.002788163,6.590407328,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,97.20772935002002,100.0,62.11350680708555
p-fdb118891aabe23e,f3f8cf3a38684c96,small-fixed-2500mbps-30s,replay_only,33,0,133.84215658585003,89.35240579422,0.085133422,6.735376535,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,44.48975079163003,100.0,28.427929107274046
p-a6eaa10fa8761e7b,f3f8cf3a38684c96,small-fixed-2500mbps-30s,kv_only,33,0,200.38870075962,90.30572761686,0.004867262,6.794921768,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,110.08297314276001,100.0,70.34049192761678
p-e907b08bb5e815c7,169f67a23adfbb24,tiny-fixed-1000mbps-30s,replay_only,3,0,195.68893262417,89.85188008054999,0.033610345,6.637423527,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,105.83705254362002,100.0,67.62744616674516
p-44562e133f090644,169f67a23adfbb24,tiny-fixed-1000mbps-30s,kv_only,3,0,200.0433975533,89.89413260954001,0.004161288,6.620377361,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,110.14926494375999,100.0,70.3828508661518
p-77ce85f571ad2afa,be8ab85b533f031b,medium-fixed-5000mbps-19s,replay_only,60,0,195.77775706409,90.17900730758001,0.237123489,6.606955961,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,105.59874975650999,100.0,67.47517615809176
p-b6d3c0ecddaaeff2,be8ab85b533f031b,medium-fixed-5000mbps-19s,kv_only,60,0,272.75791480123,91.01302273360001,0.00495032,6.576799819,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,181.74489206763002,100.0,116.1308124989491
p-bc1b15dedf365010,78c13e8571c566d1,large-fixed-5000mbps-19s,replay_only,110,0,185.07444624715998,91.46849636830001,0.227943306,6.767651538,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,93.60594987885997,100.0,59.812052435139826
p-4260dad8acec9885,78c13e8571c566d1,large-fixed-5000mbps-19s,kv_only,110,0,333.93461399168,91.18499675177,0.004558734,6.735357808,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,242.74961723991,100.0,155.11143099080584
p-163a2679a36c67fe,e6b2d94a531664e7,medium-fixed-10000mbps-30s,kv_only,71,0,182.41411488935,90.10602147,0.004259388,6.525397455,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,92.30809341935,100.0,58.98275196107854
p-a786f0a14d4cb7b1,e6b2d94a531664e7,medium-fixed-10000mbps-30s,replay_only,71,0,179.91710545603,90.83101301,0.10527464,6.512201605,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,89.08609244602998,100.0,56.923967328139184
p-e4cb326a462ac4ef,43c773ce3a5aa47a,small-fixed-5000mbps-19s,kv_only,36,0,200.74523909823,90.16865245345,0.003129018,6.623738622,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,110.57658664478001,100.0,70.65589962022308
p-b74f5375c174f185,43c773ce3a5aa47a,small-fixed-5000mbps-19s,replay_only,36,0,124.84608589622002,90.61786826744999,0.10487135,6.661914975,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,34.228217628770025,100.0,21.87104505881121
p-58a11c3098117db4,a696acbf1079c2b4,medium-fixed-5000mbps-30s,kv_only,64,0,246.18034288395995,91.27999999999999,0.003382196,6.724543745,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,154.90034288395998,100.0,98.977762020328
p-1e013d980ebbee4b,a696acbf1079c2b4,medium-fixed-5000mbps-30s,replay_only,64,0,130.69748642757,90.95065590611,0.178033622,6.637389191,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,39.74683052146,100.0,25.397311969557624
p-0a631bb9ea5868c3,c766c8b3e6b695e4,large-fixed-10000mbps-19s,replay_only,116,0,182.2216207026,90.966270595,0.218046644,6.665651569,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,91.25535010760001,100.0,58.31007315973502
p-e76a293c16060c7a,c766c8b3e6b695e4,large-fixed-10000mbps-19s,kv_only,116,0,314.64419659588003,92.15,0.005228607,6.709112799,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,222.49419659588003,100.0,142.16868233834924
p-62cd1549c5e792b8,68dd795651c95331,tiny-fixed-2500mbps-19s,replay_only,7,0,153.14664293491,90.39168130210999,0.041323033,6.667834846,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,62.75496163280002,100.0,40.09897939825208
p-412f99fe596143e3,68dd795651c95331,tiny-fixed-2500mbps-19s,kv_only,7,0,132.31358483738003,90.062352526,0.00455291,6.586630986,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,42.251232311380036,100.0,26.997567203025262
p-0eba63c1bb7e9e18,2b44a4b4aaf8491e,small-fixed-1000mbps-19s,replay_only,26,0,190.26830967630002,90.12,0.061140965,6.860450561,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,100.14830967630002,100.0,63.992470109021134
p-ea4754e69286b2a6,2b44a4b4aaf8491e,small-fixed-1000mbps-19s,kv_only,26,0,290.75786572922004,89.85155203702,0.003268238,6.719454815,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,200.90631369220006,100.0,128.37452090021856
p-8a1a794e92137d9f,f82f45c5060d37d9,large-fixed-1000mbps-19s,kv_only,97,0,245.67636377045002,89.46887175699001,0.003793101,6.729216834,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,156.20749201346,100.0,99.81300029711899
p-b6ffa7c1ef8970b7,f82f45c5060d37d9,large-fixed-1000mbps-19s,replay_only,97,0,219.28736305005,91.90577395015998,0.304607655,6.735229804,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,127.38158909989002,100.0,81.39391028427272
p-a437f938c4d5a77d,c96e3587d5357859,large-fixed-10000mbps-30s,kv_only,119,0,261.22766149721,91.77362083058,0.004422796,7.536254173,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,169.45404066663002,100.0,108.27724069693753
p-50c630560951698e,c96e3587d5357859,large-fixed-10000mbps-30s,replay_only,119,0,255.85978222738,91.42897767848001,0.305040873,6.721675985,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,164.4308045489,100.0,105.06750816971481
p-266ce16f4f822a01,8154417fb6387f2a,large-fixed-2500mbps-30s,kv_only,105,0,239.45775116557,90.72285796839999,0.004115528,6.92870745,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,148.73489319716998,100.0,95.03818125190739
p-0fe39e4e9e5870dd,8154417fb6387f2a,large-fixed-2500mbps-30s,replay_only,105,0,207.14606930103997,91.55,0.212395681,6.593030439,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,115.59606930103998,100.0,73.86323377175974
p-42d0f22331207de5,a9d5d704602fadb1,mixed-fixed-5000mbps-19s,kv_only,86,0,250.37315177959,90.16,0.004256032,6.488889487,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,160.21315177959,100.0,102.37252490297104
p-f84cc0ebadad48db,a9d5d704602fadb1,mixed-fixed-5000mbps-19s,replay_only,86,0,220.27799982814003,90.79365119054,0.126693738,6.491440817,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,129.48434863760002,100.0,82.7375253417639
p-3b2ea765a3e27998,fbceee51243796be,small-fixed-1000mbps-30s,replay_only,28,0,202.46227245683,90.02,0.077951835,6.674761546,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,112.44227245683,100.0,71.84803001110363
p-4afde55dfe7211c0,fbceee51243796be,small-fixed-1000mbps-30s,kv_only,28,0,200.79801119399997,89.78407402328,0.003390339,6.73747474,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,111.01393717071997,100.0,70.93535656311946
p-8dbf4a7a55dcd1cd,e21eb011860e7196,small-fixed-10000mbps-19s,replay_only,43,0,255.49327066060005,89.37709360336,0.053811677,6.707779523,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,166.11617705724007,100.0,106.14442250018243
p-551194ef08cae447,e21eb011860e7196,small-fixed-10000mbps-19s,kv_only,43,0,113.80878409888001,89.84200917570999,0.004259271,6.690857309,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,23.96677492317002,100.0,15.31421881046028
p-6ee49a10cc1d32ed,efb429fa8c5d474e,mixed-fixed-1000mbps-19s,kv_only,73,0,330.2574503463,89.75710490430001,0.003637476,6.857840993,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,240.500345442,100.0,153.6741979635081
p-78e70d9a598ef506,efb429fa8c5d474e,mixed-fixed-1000mbps-19s,replay_only,73,0,282.30397716132,90.43929112885999,0.146347966,6.813427806,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,191.86468603246,100.0,122.59712845472491
p-8cd496dfc5f5e649,74d2486c1782458d,mixed-fixed-1000mbps-30s,kv_only,76,0,280.40254615176,90.32879680144,0.003319789,6.757651682,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,190.07374935032,100.0,121.45276104134146
p-f4a3f95112471176,74d2486c1782458d,mixed-fixed-1000mbps-30s,replay_only,76,0,208.70117853237,90.61933257353,0.154986188,6.77260668,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,118.08184595883999,100.0,75.45158797350433
p-621e67e845d90dc7,526f3d0d460ce0ae,large-fixed-10000mbps-30s,kv_only,118,0,267.40326254450997,90.81005825315,0.003995674,6.794687789,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,176.59320429135997,100.0,112.8390023116426
p-96165e9674ed7b2f,526f3d0d460ce0ae,large-fixed-10000mbps-30s,replay_only,118,0,131.53360146413,91.43319823814,0.735860447,6.731018046,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,40.10040322598999,100.0,25.62323680842044
p-5f1edb48a4777a7f,741dfe5efd904f00,mixed-fixed-10000mbps-19s,replay_only,90,0,198.62968668741001,91.35699043222999,0.52470738,6.685648761,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,107.27269625518002,100.0,68.54478953076351
p-9ec0f7638c0e88b4,741dfe5efd904f00,mixed-fixed-10000mbps-19s,kv_only,90,0,311.02817970840005,92.00747428055,0.003355221,6.612207879,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,219.02070542785003,100.0,139.9492012461316
p-835314ce13245354,3d71ecf12851970f,large-fixed-1000mbps-30s,kv_only,99,0,293.50788744126,89.43,0.006955047,7.222198106,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,204.07788744125997,100.0,130.40108369485057
p-07b835131216672c,3d71ecf12851970f,large-fixed-1000mbps-30s,replay_only,99,0,209.36937066065997,91.51801474,0.488787635,6.558859113,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,117.85135592065997,100.0,75.3043101320077
p-f88e989b005e0f17,e5e8fde9548b44fd,large-fixed-5000mbps-30s,kv_only,113,0,299.81501842839,91.35561217322,0.004377311,6.670051839,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,208.45940625517,100.0,133.20077360112566
p-dfe1ae53f953dee1,e5e8fde9548b44fd,large-fixed-5000mbps-30s,replay_only,113,0,182.61970687238,91.28,0.269953815,6.674434667,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,91.33970687237999,100.0,58.36397519528734
p-cb1c7cd097cdeda3,5060c0c15e9b3fc0,tiny-fixed-2500mbps-30s,kv_only,9,0,164.13685721880003,89.856614286,0.004247661,6.545730037,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,74.28024293280004,100.0,47.46336948603453
p-9c3496c84c728746,5060c0c15e9b3fc0,tiny-fixed-2500mbps-30s,replay_only,9,0,120.69875158821999,90.36713278391998,0.034280464,6.611502791,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,30.331618804300007,100.0,19.38120789023887
p-5d13ac4f9d728a83,246d5eb08368ec5f,tiny-fixed-10000mbps-19s,kv_only,18,0,122.45552256166,90.42514790876,0.00461362,6.534263511,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,32.03037465290001,100.0,20.466673867801806
p-26e458f9a03d2315,246d5eb08368ec5f,tiny-fixed-10000mbps-19s,replay_only,18,0,203.15161934282,90.25,0.044159615,6.530515964,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,112.90161934282,100.0,72.14154212295452
p-d6c4df9b3b567261,864da6d482754848,large-fixed-5000mbps-30s,replay_only,112,0,196.11960561978,90.60961037005,0.184473746,6.679877058,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,105.50999524973,100.0,67.41846406638979
p-8624f4d26029441a,864da6d482754848,large-fixed-5000mbps-30s,kv_only,112,0,324.03490664194993,91.29438353801,0.003994885,6.726006254,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,232.74052310393995,100.0,148.71584968359565
p-0191fa6b11c4fa60,b1428242cd718e22,tiny-fixed-5000mbps-19s,kv_only,13,0,121.78133172972,90.50281318119998,0.002755955,6.614305528,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,31.27851854852001,100.0,19.986255082488963
p-5d241580e9e07e14,b1428242cd718e22,tiny-fixed-5000mbps-19s,replay_only,13,0,122.73626889098,90.64296160299,0.055880129,6.543374611,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,32.09330728799,100.0,20.506886376459164
p-dcd07ba969ae0c56,6aeddc6086c24722,mixed-fixed-1000mbps-30s,kv_only,77,0,237.94400047028003,89.80958401382,0.005264784,6.517347778,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,148.13441645646003,100.0,94.65449040375184
p-b3d89e85caac5b45,6aeddc6086c24722,mixed-fixed-1000mbps-30s,replay_only,77,0,242.82773801272998,91.40473525945,0.116452622,6.582513969,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,151.42300275327997,100.0,96.75582152936333
p-76d78a168884fe57,25f82591ad4f598c,medium-fixed-1000mbps-30s,replay_only,53,0,151.13576637332,91.28,0.125431618,6.643184237,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,59.855766373319994,100.0,38.24646020364808
p-f590470e7eee9d5a,25f82591ad4f598c,medium-fixed-1000mbps-30s,kv_only,53,0,173.883605549,90.0530823815,0.003988764,6.518469399,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,83.8305231675,100.0,53.56577924639057
p-b3fb1f51227b619d,797eb44a130a94e1,medium-fixed-10000mbps-30s,kv_only,70,0,325.40081729748,90.18186066182001,0.004860567,6.517081992,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,235.21895663566,100.0,150.29951179640037
p-91244d1505b1d78f,797eb44a130a94e1,medium-fixed-10000mbps-30s,replay_only,70,0,291.96555386602,90.73544289283001,0.146238845,6.368392648,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,201.23011097319,100.0,128.58141992719268
p-cb9ecad939afaa6b,a9e3d3e9ed6a1d5e,small-fixed-5000mbps-19s,replay_only,38,0,280.48300811803006,90.33245948650999,0.195138282,6.907915169,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,190.15054863152005,100.0,121.50183401843385
p-53bb34b8cd8b31af,a9e3d3e9ed6a1d5e,small-fixed-5000mbps-19s,kv_only,38,0,212.15689865055998,90.54736380487999,0.003190451,6.805284914,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,121.60953484567999,100.0,77.70570016346232
p-067559459f112f93,79c61d5b86820bf0,small-fixed-5000mbps-30s,kv_only,40,0,219.38512569441,90.62999999999998,0.003161772,6.836564993,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,128.75512569441003,100.0,82.2715686267107
p-a278abfefee5d24e,79c61d5b86820bf0,small-fixed-5000mbps-30s,replay_only,40,0,196.87514365594,91.02151135112001,0.178018273,6.717214533,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,105.85363230482,100.0,67.63804025341956
p-eb8227e67e30f8fe,667ef7c899cbb50d,medium-fixed-5000mbps-19s,kv_only,61,0,260.1583795229,90.56562164952999,0.003341237,6.640584757,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,169.59275787337003,100.0,108.36587780658628
p-bfb80f8df1b161ee,667ef7c899cbb50d,medium-fixed-5000mbps-19s,replay_only,61,0,131.9722339566,90.62999999999998,0.663941585,6.673591087,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,41.342233956600026,100.0,26.4167381282718
p-3afd57bd088f49d4,ed46e8e66b5f2100,tiny-fixed-1000mbps-19s,replay_only,1,0,119.46838922846001,90.31882396666,0.044520904,6.570425348,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,29.149565261800007,100.0,18.62590282088537
p-8bd773300e57426b,ed46e8e66b5f2100,tiny-fixed-1000mbps-19s,kv_only,1,0,183.30465222005003,89.63796913872,0.002795046,6.49275968,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,93.66668308133004,100.0,59.85085955686012
p-01c918d49b2f09ab,ae4f48326a214eda,large-fixed-5000mbps-30s,replay_only,111,0,246.5154131854,91.59506150933001,0.30368854,6.683239483,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,154.92035167607,100.0,98.99054717901072
p-24c4ef7d8ebce521,ae4f48326a214eda,large-fixed-5000mbps-30s,kv_only,111,0,288.55619833675,91.29793633274,0.003760566,7.173738339,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,197.25826200401002,100.0,126.04349964417123
p-63da7b979b047c9e,476c94d7579ffe45,mixed-fixed-5000mbps-30s,kv_only,89,0,362.43317974012,91.55,0.003619282,6.599130431,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,270.88317974012,100.0,173.08813137820152
p-1c004b7c8ea78ef4,476c94d7579ffe45,mixed-fixed-5000mbps-30s,replay_only,89,0,237.03936923549003,91.60640475010999,0.149676419,6.537886052,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,145.43296448538004,100.0,92.92832462952107
p-c289eedf5c75aa13,b6c20def6626a718,small-fixed-1000mbps-19s,replay_only,24,0,119.94818509483,90.49588147996998,0.090492038,6.703982247,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,29.452303614860014,100.0,18.819345676502845
p-eb1d86791995a41c,b6c20def6626a718,small-fixed-1000mbps-19s,kv_only,24,0,204.12112202981004,90.0904053405,0.003752937,6.747535779,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,114.03071668931004,100.0,72.86300939912701
p-1d0ff9ac16985132,ce460c988bbf0a02,tiny-fixed-1000mbps-19s,kv_only,0,0,119.83162599639,90.13751962111999,0.003359609,6.535121529,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,29.69410637527001,100.0,18.97385208772266
p-8838a625caa04f47,ce460c988bbf0a02,tiny-fixed-1000mbps-19s,replay_only,0,0,139.07685049123998,90.53374345752,0.042623105,6.537780195,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,48.54310703371998,100.0,31.01793066597772
p-4df71cb2a063604e,cac0c3245ad93e0b,mixed-fixed-2500mbps-30s,replay_only,83,0,296.36302907745994,90.71832135020001,0.177458555,6.555819062,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,205.6447077272599,100.0,131.40224587763862
p-82f5681933eb10f8,cac0c3245ad93e0b,mixed-fixed-2500mbps-30s,kv_only,83,0,265.19573303724,90.54835450095999,0.003712756,6.55298319,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,174.64737853628003,100.0,111.59566433747422
p-61ffb3a7807e6014,8ea53b0cf59a1b6d,small-fixed-2500mbps-19s,kv_only,31,0,122.79269205139002,91.59198236508999,0.002553187,6.697330615,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,31.20070968630003,100.0,19.93653700630852
p-c0987714c1dc5514,8ea53b0cf59a1b6d,small-fixed-2500mbps-19s,replay_only,31,0,194.26152565316,90.72167872992,0.084345937,6.683219155,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,103.53984692323999,100.0,66.15958452762624
p-a246e08aa004c9fe,0c2d39cb60cfe1ad,small-fixed-2500mbps-30s,kv_only,35,0,121.68425696919999,90.65550673289,0.002826104,6.78007312,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,31.02875023630999,100.0,19.82665886658735
p-aa002d872a1ff7c2,0c2d39cb60cfe1ad,small-fixed-2500mbps-30s,replay_only,35,0,120.99039788636,91.10940989474001,0.084677115,6.656673149,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,29.88098799161999,100.0,19.093265149079915
p-b1bef2091128369f,cdd0ce584a9fe86e,small-fixed-5000mbps-19s,replay_only,37,0,225.32463011536,90.37518671465,0.083836838,6.683556183,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,134.94944340071,100.0,86.22959539668211
p-3eb9e3f52ef7f60f,cdd0ce584a9fe86e,small-fixed-5000mbps-19s,kv_only,37,0,180.73499972494,90.64738388504,0.003229532,6.65425846,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,90.0876158399,100.0,57.56391777815541
p-3da35e52f2d61cca,ea516cc1bb73c938,mixed-fixed-1000mbps-19s,replay_only,74,0,308.94166750815,91.20625248932001,0.139560674,6.462183059,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,217.73541501882997,100.0,139.12793018977052
p-96f48c563a8e3a2f,ea516cc1bb73c938,mixed-fixed-1000mbps-19s,kv_only,74,0,257.33145257204,89.8929939365,0.003838225,6.875926616,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,167.43845863554,100.0,106.9893300642598
p-1c970b203a3156d0,39001f46dc14a2b3,medium-fixed-1000mbps-30s,kv_only,52,0,268.94740075016,89.93,0.004138493,6.718837168,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,179.01740075016,100.0,114.38800818033441
p-5905cd5e1508b26d,39001f46dc14a2b3,medium-fixed-1000mbps-30s,replay_only,52,0,196.63326942355,90.96362164301,0.145658417,6.579443836,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,105.66964778053999,100.0,67.5204783673671
p-909242b68f6f4ba3,d3658a2954720e61,medium-fixed-10000mbps-19s,replay_only,68,0,146.01426390227,90.6488748819,0.145993369,6.491302405,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,55.36538902036999,100.0,35.377212190719504
