activity,bandwidth_mbps,catch_up_end_ns,catch_up_s,catch_up_start_ns,concurrency,context_size,idle_ns,initial_copy_s,initial_end_ns,initial_start_ns,job_class,logical_kv_bytes,logical_kv_chunks,match_id,method,order,pause_start_ns,processed_tokens,repeat,request_wait_s,route_switch_s,scenario_id,service_pause_s,session_id,success,switch_end_ns,switch_start_ns
one_turn,250.0,5549177411872611,1.272610437,5549176139262174,4,2048,5549176139261984,8.281218402,5549176139057547,5549167857839145,coding,0,0,799e45202129f9c6,replay,3,5549176139057657,6981,1,0.000204327,5.4979e-05,m-799e45202129f9c6,1.272870233,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5549177411927890,5549177411872911
none,1000.0,,0.0,,1,2048,5549288285688023,2.963809594,5549288285553044,5549285321743450,coding,0,0,20dd2494ec5b7fcb,replay,0,5549288285553134,14571,2,0.000134889,0.000106679,m-20dd2494ec5b7fcb,0.000241848,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5549288285794982,5549288285688303
none,1000.0,,0.0,,1,2048,5549289872184030,1.58622137,5549289872105931,5549288285884561,coding,0,0,20dd2494ec5b7fcb,replay,1,5549289872106041,3473,2,7.7989e-05,3.246e-05,m-20dd2494ec5b7fcb,0.000110679,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5549289872216720,5549289872184260
none,1000.0,,0.0,,1,2048,5549293157417119,3.284890742,5549293157279500,5549289872388758,coding,0,0,20dd2494ec5b7fcb,replay,2,5549293157279790,15877,2,0.000137329,9.1149e-05,m-20dd2494ec5b7fcb,0.000228918,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5549293157508708,5549293157417559
none,1000.0,,0.0,,1,2048,5549296713148984,3.555391548,5549296713038915,5549293157647367,coding,0,0,20dd2494ec5b7fcb,replay,3,5549296713039035,11047,2,0.000109949,6.8509e-05,m-20dd2494ec5b7fcb,0.000179078,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5549296713218113,5549296713149604
one_turn,1000.0,5549320867463525,1.221975276,5549319645488249,1,2048,5549319645487469,1.595264881,5549319310670996,5549317715406115,coding,0,0,8e1bcc62dd79cc38,replay,0,5549319310671136,6981,0,0.334816333,9.2299e-05,m-8e1bcc62dd79cc38,1.556884908,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5549320867556044,5549320867463745
one_turn,1000.0,5549325948291322,1.227210465,5549324721080857,1,2048,5549324721080667,3.853118247,5549324720884879,5549320867766632,coding,0,0,8e1bcc62dd79cc38,replay,1,5549324720884989,29177,0,0.000195678,0.000143789,m-8e1bcc62dd79cc38,1.227550312,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5549325948435301,5549325948291512
one_turn,1000.0,5549334085259294,1.94271592,5549332142543374,1,2048,5549332142542804,6.193422251,5549332142080369,5549325948658118,coding,0,0,8e1bcc62dd79cc38,replay,2,5549332142081049,43123,0,0.000461755,0.000474235,m-8e1bcc62dd79cc38,1.94365363,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5549334085734679,5549334085260444
one_turn,1000.0,5549337909376606,1.154106505,5549336755270101,1,2048,5549336755269921,2.669019257,5549336755095402,5549334086076145,coding,0,0,8e1bcc62dd79cc38,replay,3,5549336755095862,27343,0,0.000174059,0.000358616,m-8e1bcc62dd79cc38,1.15463973,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5549337909735592,5549337909376976
none,250.0,,0.0,,2,8192,5549478904903157,40.635989987,5549478904767389,5549438268777402,coding,629391360,51,54bc4f024c98f0cc,kv_transfer,0,5549478904767749,0,0,0.000135408,0.000259848,m-54bc4f024c98f0cc,0.000396216,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5549478905163965,5549478904904117
none,250.0,,0.0,,2,8192,5549497322465581,59.052585388,5549497322323622,5549438269738234,coding,602210304,48,54bc4f024c98f0cc,kv_transfer,1,5549497322323722,0,0,0.000141859,7.8819e-05,m-54bc4f024c98f0cc,0.000221518,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5549497322545240,5549497322466421
none,250.0,,0.0,,2,8192,5549523429768966,44.524188385,5549523429474709,5549478905286324,coding,542982144,44,54bc4f024c98f0cc,kv_transfer,2,5549523429475439,0,0,0.000293527,0.000186409,m-54bc4f024c98f0cc,0.000481286,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5549523429956725,5549523429770316
none,250.0,,0.0,,2,8192,5549523265479741,25.942640223,5549523265330312,5549497322690089,coding,780386304,63,54bc4f024c98f0cc,kv_transfer,3,5549523265330802,0,0,0.000148939,9.3639e-05,m-54bc4f024c98f0cc,0.000243088,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5549523265573890,5549523265480251
one_turn,1000.0,5549578700649680,1.842827995,5549576857821685,1,16384,5549576857821515,9.843946706,5549576857597527,5549567013650821,coding,2115993600,169,0c194b031d4412c1,kv_transfer,0,5549576857597657,73,0,0.000223858,0.000148238,m-0c194b031d4412c1,1.843200371,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5549578700798028,5549578700649790
one_turn,1000.0,5549587400513333,1.443277275,5549585957236058,1,16384,5549585957234938,7.255945714,5549585956892321,5549578700946607,coding,1560526848,125,0c194b031d4412c1,kv_transfer,1,5549585956892681,40,0,0.000342257,0.000147898,m-0c194b031d4412c1,1.44376924,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5549587400661921,5549587400514023
one_turn,1000.0,5549596946668593,0.779219317,5549596167449276,1,16384,5549596167449096,8.76633462,5549596167193969,5549587400859349,coding,1865121792,149,0c194b031d4412c1,kv_transfer,2,5549596167194179,92,0,0.000254917,0.000169229,m-0c194b031d4412c1,0.779643743,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5549596946837922,5549596946668693
one_turn,1000.0,5549605806796581,1.273362426,5549604533434155,1,16384,5549604533433965,7.586240086,5549604533265596,5549596947025510,coding,1420836864,113,0c194b031d4412c1,kv_transfer,3,5549604533265816,270,0,0.000168149,0.000220958,m-0c194b031d4412c1,1.273751913,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5549605807017729,5549605806796771
none,10000.0,,0.0,,2,8192,5549725631824612,5.46002853,5549725631671864,5549720171643334,coding,716193792,57,fac97a8e6d9fcc58,kv_transfer,0,5549725631671974,0,2,0.000152638,8.3959e-05,m-fac97a8e6d9fcc58,0.000237127,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5549725631909101,5549725631825142
none,10000.0,,0.0,,2,8192,5549724576987679,4.404292414,5549724576807930,5549720172515516,coding,1059028992,85,fac97a8e6d9fcc58,kv_transfer,1,5549724576808060,0,2,0.000179619,0.000130308,m-fac97a8e6d9fcc58,0.000310427,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5549724577118487,5549724576988179
none,10000.0,,0.0,,2,8192,5549728024298684,3.44692193,5549728024172536,5549724577250606,coding,542982144,44,fac97a8e6d9fcc58,kv_transfer,2,5549728024173036,0,2,0.000125648,6.811e-05,m-fac97a8e6d9fcc58,0.000194298,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5549728024367334,5549728024299224
none,10000.0,,0.0,,2,8192,5549727144693774,1.512488075,5549727144545665,5549725632057590,coding,671219712,54,fac97a8e6d9fcc58,kv_transfer,3,5549727144545765,0,2,0.000148009,8.2779e-05,m-fac97a8e6d9fcc58,0.000231508,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5549727144777273,5549727144694494
none,10000.0,,0.0,,4,8192,5549762245863445,10.904079135,5549762213309227,5549751309230092,coding,0,0,0821301196260ecb,replay,0,5549762213309717,14571,2,0.032553728,0.00094991,m-0821301196260ecb,0.033505818,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5549762246815535,5549762245865625
none,10000.0,,0.0,,4,8192,5549762017460064,10.702134091,5549762012189605,5549751310055514,coding,0,0,0821301196260ecb,replay,1,5549762012190085,13656,2,0.005269979,0.047045169,m-0821301196260ecb,0.052315508,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5549762064505593,5549762017460424
none,10000.0,,0.0,,4,8192,5549762700551536,11.389918808,5549762700413257,5549751310494449,coding,0,0,0821301196260ecb,replay,2,5549762700413627,12252,2,0.000137909,7.9319e-05,m-0821301196260ecb,0.000217988,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5549762700631615,5549762700552296
none,10000.0,,0.0,,4,8192,5549762247209372,10.935819991,5549762247046203,5549751311226212,coding,0,0,0821301196260ecb,replay,3,5549762247046633,21546,2,0.000162739,0.000121668,m-0821301196260ecb,0.000285307,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5549762247331940,5549762247210272
none,1000.0,,0.0,,2,8192,5549795446137590,11.55527713,5549795445997601,5549783890720471,coding,542982144,44,80f29e5f72ec5ded,kv_transfer,0,5549795445997701,0,1,0.000139889,6.8449e-05,m-80f29e5f72ec5ded,0.000209068,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5549795446206769,5549795446138320
none,1000.0,,0.0,,2,8192,5549795164581761,11.273331836,5549795164322294,5549783890990458,coding,602210304,48,80f29e5f72ec5ded,kv_transfer,1,5549795164322694,0,1,0.000259067,8.6839e-05,m-80f29e5f72ec5ded,0.000346446,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5549795164669140,5549795164582301
none,1000.0,,0.0,,2,8192,5549810480970095,15.315705751,5549810480792147,5549795165086396,coding,1059028992,85,80f29e5f72ec5ded,kv_transfer,2,5549810480792367,0,1,0.000177728,0.000129279,m-80f29e5f72ec5ded,0.000307507,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5549810481099874,5549810480970595
none,1000.0,,0.0,,2,8192,5549810033041720,14.586531295,5549810032885902,5549795446354607,coding,671219712,54,80f29e5f72ec5ded,kv_transfer,3,5549810032886112,0,1,0.000155608,8.146e-05,m-80f29e5f72ec5ded,0.000237828,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5549810033123940,5549810033042480
one_turn,250.0,5549967813857374,1.336784194,5549966477073180,4,8192,5549966477073020,88.387822959,5549966476895532,5549878089072573,coding,1193607168,95,b1b382d2e467a96c,kv_transfer,0,5549966476895702,255,0,0.000177318,0.000131208,m-b1b382d2e467a96c,1.33709325,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5549967813988952,5549967813857744
one_turn,250.0,5549967328759931,1.92726349,5549965401496441,4,8192,5549965401496061,87.3111382,5549965401352432,5549878090214232,coding,1258536960,101,b1b382d2e467a96c,kv_transfer,1,5549965401352732,36,0,0.000143329,0.000126508,m-b1b382d2e467a96c,1.927533787,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5549967328886519,5549967328760011
one_turn,250.0,5549966840881453,1.676115446,5549965164766007,4,8192,5549965164765217,87.052145318,5549965145567220,5549878093421902,coding,1540227072,123,b1b382d2e467a96c,kv_transfer,2,5549965145567610,138,0,0.019197607,0.000165078,m-b1b382d2e467a96c,1.695479001,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5549966841046611,5549966840881533
one_turn,250.0,5549967189718599,2.066744217,5549965122974382,4,8192,5549965122973862,87.000351984,5549965096051294,5549878095699310,coding,1338114048,107,b1b382d2e467a96c,kv_transfer,3,5549965096051784,119,0,0.026922078,0.020430307,m-b1b382d2e467a96c,2.114097282,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5549967210149066,5549967189718759
none,10000.0,,0.0,,2,8192,5549988933861894,2.090150156,5549988933703645,5549986843553489,coding,716193792,57,4ffb40c262650ef9,kv_transfer,0,5549988933704045,0,1,0.000157849,8.6559e-05,m-4ffb40c262650ef9,0.000245118,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5549988933949163,5549988933862604
none,10000.0,,0.0,,2,8192,5549990727564991,3.882670025,5549990727453082,5549986844783057,coding,542982144,44,4ffb40c262650ef9,kv_transfer,1,5549990727453202,0,1,0.000111789,7.086e-05,m-4ffb40c262650ef9,0.000183239,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5549990727636441,5549990727565581
none,10000.0,,0.0,,2,8192,5549992032624261,3.09828471,5549992032405052,5549988934120342,coding,602210304,48,4ffb40c262650ef9,kv_transfer,2,5549992032405152,0,1,0.000219109,0.000127759,m-4ffb40c262650ef9,0.000347748,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5549992032752900,5549992032625141
none,10000.0,,0.0,,2,8192,5549992554100179,1.82620872,5549992553975980,5549990727767260,coding,629391360,51,4ffb40c262650ef9,kv_transfer,3,5549992553976090,0,1,0.000124089,8.0789e-05,m-4ffb40c262650ef9,0.000205488,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5549992554181578,5549992554100789
none,1000.0,,0.0,,2,2048,5550131347776111,4.65799361,5550131347546213,5550126689552603,coding,0,0,7bc7891d406f7ab3,replay,0,5550131347546613,15877,1,0.000229498,0.000143069,m-7bc7891d406f7ab3,0.000373317,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5550131347919930,5550131347776861
none,1000.0,,0.0,,2,2048,5550134503707103,7.813075041,5550134503550545,5550126690475504,coding,0,0,7bc7891d406f7ab3,replay,1,5550134503550715,11047,1,0.000156388,0.000191198,m-7bc7891d406f7ab3,0.000347956,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5550134503898671,5550134503707473
none,1000.0,,0.0,,2,2048,5550134381042622,3.027733911,5550134375796070,5550131348062159,coding,0,0,7bc7891d406f7ab3,replay,2,5550134375796190,12805,1,0.005246432,0.005437521,m-7bc7891d406f7ab3,0.010684613,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5550134386480803,5550134381043282
none,1000.0,,0.0,,2,2048,5550137165190895,2.757239839,5550137165056367,5550134407816528,coding,0,0,7bc7891d406f7ab3,replay,3,5550137165056457,13656,1,0.000134438,7.917e-05,m-7bc7891d406f7ab3,0.000214378,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5550137165270835,5550137165191665
none,1000.0,,0.0,,1,16384,5550211474735782,8.835432117,5550211474561223,5550202639129106,coding,933986304,75,45633fef53724279,kv_transfer,0,5550211474561413,0,0,0.000174369,0.000114049,m-45633fef53724279,0.000289318,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5550211474850731,5550211474736682
none,1000.0,,0.0,,1,16384,5550218233491196,6.758361438,5550218233349257,5550211474987819,coding,716193792,57,45633fef53724279,kv_transfer,1,5550218233349447,0,0,0.000141749,8.9839e-05,m-45633fef53724279,0.000232158,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5550218233581605,5550218233491766
none,1000.0,,0.0,,1,16384,5550225496625528,7.262743587,5550225496465500,5550218233721913,coding,780386304,63,45633fef53724279,kv_transfer,2,5550225496465820,0,0,0.000159708,0.000100529,m-45633fef53724279,0.000261057,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5550225496726877,5550225496626348
none,1000.0,,0.0,,1,16384,5550231455546207,5.958498263,5550231455355509,5550225496857246,coding,629391360,51,45633fef53724279,kv_transfer,3,5550231455355889,0,0,0.000190318,8.5139e-05,m-45633fef53724279,0.000275717,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5550231455631606,5550231455546467
none,250.0,,0.0,,4,8192,5550368670286107,96.951520411,5550368670158978,5550271718638567,coding,602210304,48,284068ecdc07d9d9,kv_transfer,0,5550368670159078,0,2,0.000127029,7.5369e-05,m-284068ecdc07d9d9,0.000202858,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5550368670361936,5550368670286567
none,250.0,,0.0,,4,8192,5550368191301413,96.471081293,5550368191130215,5550271720048922,coding,1059028992,85,284068ecdc07d9d9,kv_transfer,1,5550368191130305,0,2,0.000171108,0.000124859,m-284068ecdc07d9d9,0.000296357,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5550368191426662,5550368191301803
none,250.0,,0.0,,4,8192,5550367805142233,96.078836513,5550367799915434,5550271721078921,coding,629391360,51,284068ecdc07d9d9,kv_transfer,2,5550367799915704,0,2,0.005226529,0.000155239,m-284068ecdc07d9d9,0.005382338,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5550367805298042,5550367805142803
none,250.0,,0.0,,4,8192,5550367949616168,96.227252349,5550367949470829,5550271722218480,coding,671219712,54,284068ecdc07d9d9,kv_transfer,3,5550367949470999,0,2,0.000145169,0.000423346,m-284068ecdc07d9d9,0.000568915,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5550367950039914,5550367949616568
none,250.0,,0.0,,1,2048,5550443155259202,3.971833314,5550443155125274,5550439183291960,coding,0,0,2a100346d0914830,replay,0,5550443155125404,14571,2,0.000133798,0.001029788,m-2a100346d0914830,0.001163896,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5550443156289300,5550443155259512
none,250.0,,0.0,,1,2048,5550449577526555,6.420895259,5550449577353787,5550443156458528,coding,0,0,2a100346d0914830,replay,1,5550449577353887,21546,2,0.000172668,0.000116518,m-2a100346d0914830,0.000289546,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5550449577643433,5550449577526915
none,250.0,,0.0,,1,2048,5550453191338944,3.613464353,5550453191218115,5550449577753762,coding,0,0,2a100346d0914830,replay,2,5550453191218245,11047,2,0.000120699,6.7469e-05,m-2a100346d0914830,0.000188588,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5550453191406833,5550453191339364
none,250.0,,0.0,,1,2048,5550456497121016,3.305361597,5550456496908078,5550453191546481,coding,0,0,2a100346d0914830,replay,3,5550456496908168,15720,2,0.000212848,9.8919e-05,m-2a100346d0914830,0.000312227,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5550456497220395,5550456497121476
one_turn,10000.0,5550485101750076,1.864306347,5550483237443729,4,8192,5550483237443219,6.493276238,5550483232131731,5550476738855493,coding,1084047360,87,2f87eae5b9ad05fa,kv_transfer,0,5550483232132051,74,1,0.005311168,0.000161779,m-2f87eae5b9ad05fa,1.869780184,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5550485101912235,5550485101750456
one_turn,10000.0,5550484396629428,1.751439535,5550482645189893,4,8192,5550482645189063,5.824037771,5550482564981363,5550476740943592,coding,1420836864,113,2f87eae5b9ad05fa,kv_transfer,1,5550482564981623,270,1,0.08020744,0.000160219,m-2f87eae5b9ad05fa,1.831808154,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5550484396789777,5550484396629558
one_turn,10000.0,5550482668367667,2.622577117,5550480045790550,4,8192,5550480045790380,3.302815817,5550480045343184,5550476742527367,coding,1338114048,107,2f87eae5b9ad05fa,kv_transfer,2,5550480045343284,119,1,0.000447096,0.048926254,m-2f87eae5b9ad05fa,2.671950747,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5550482717294031,5550482668367777
one_turn,10000.0,5550483519327416,2.215854886,5550481303472530,4,8192,5550481303472350,4.557966563,5550481303244383,5550476745277820,coding,1193607168,95,2f87eae5b9ad05fa,kv_transfer,3,5550481303244853,255,1,0.000227497,0.000136699,m-2f87eae5b9ad05fa,2.216219352,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5550483519464205,5550483519327506
none,10000.0,,0.0,,4,2048,5550583193868347,7.950267395,5550583193636730,5550575243369335,coding,0,0,26ecd89b38c09639,replay,0,5550583193636980,12805,2,0.000231367,0.000108849,m-26ecd89b38c09639,0.000340546,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5550583193977526,5550583193868677
none,10000.0,,0.0,,4,2048,5550583485844166,8.236774396,5550583480655875,5550575243881479,coding,0,0,26ecd89b38c09639,replay,1,5550583480656005,3473,2,0.005188161,0.005120921,m-26ecd89b38c09639,0.010309732,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5550583490965737,5550583485844816
none,10000.0,,0.0,,4,2048,5550583723605633,8.478522738,5550583723453205,5550575244930467,coding,0,0,26ecd89b38c09639,replay,2,5550583723453315,14571,2,0.000152318,9.1169e-05,m-26ecd89b38c09639,0.000243807,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5550583723697122,5550583723605953
none,10000.0,,0.0,,4,2048,5550582883771726,7.627466928,5550582873304255,5550575245837327,coding,0,0,26ecd89b38c09639,replay,3,5550582873304455,15720,2,0.010467271,0.00522559,m-26ecd89b38c09639,0.015693531,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5550582888997986,5550582883772396
none,250.0,,0.0,,1,2048,5550668736171631,21.454644719,5550668736032343,5550647281387624,coding,629391360,51,0ed8549c899bfcd3,kv_transfer,0,5550668736032453,0,1,0.000139178,8.567e-05,m-0ed8549c899bfcd3,0.000225118,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5550668736257571,5550668736171901
