bandwidth_state,causal_destination_switches,causal_method_switches,causal_redirected_sessions,context_seed,control_cutoff_shed_w,control_eventual_success,control_shortfall_fraction,control_shortfall_w,control_target_s,detection_at_s,fault_at_s,fault_axis,healthy_east_load,initial_impaired_sessions,migration_cutoff_s,move_concurrency,no_extrapolation,observation_horizon_s,outcome,pending_impaired_sessions,power_deadline_s,predecision_fraction,predecision_shed_w,prefill_state,qualifies,repair_cutoff_shed_w,repair_solver_error,repair_target_s,requested_shed_w,stable_target_s,sweep_phase,target_fraction,target_time_gap_s
germany,0,0,0,6,24.901064614398848,True,0.26807100324019206,9.120083235507224,81.35499306129674,2.0,1.0,joint,0.5,9,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,24.901064614398848,,80.35499306129674,34.02114784990607,13.154744717427056,common_workload_multiaxis,0.55,1.0
germany,0,0,0,6,34.78012889661295,True,0.06288332884737673,2.333850576011855,30.17761289835089,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,34.78012889661295,,27.391526301285797,37.113979472624806,13.850195025611018,common_workload_multiaxis,0.6,2.7860865970650934
none,0,0,0,6,30.481365226936646,True,0.17870932570247183,6.63261424568816,33.192858115571376,2.0,1.0,prefill,0.5,5,25.0,4,True,120.0,revised_maximum,5,30.0,0.0,0.0,germany,False,30.481365226936646,,32.192858115571376,37.113979472624806,13.850195025611018,common_workload_multiaxis,0.6,1.0
germany,0,0,0,6,24.901064614398848,True,0.3290650863035094,12.212914858225957,115.79466965965874,2.0,1.0,joint,0.5,9,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,24.901064614398848,,113.79466965965874,37.113979472624806,13.850195025611018,common_workload_multiaxis,0.6,2.0
germany,0,0,0,6,34.78012889661295,True,0.13496922662834776,5.426682198730589,30.17761289835089,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,34.78012889661295,,27.391526301285797,40.20681109534354,16.425420965524513,common_workload_multiaxis,0.65,2.7860865970650934
none,0,0,0,6,30.481365226936646,True,0.2418855314176663,9.725445868406894,38.6726544809462,2.0,1.0,prefill,0.5,5,25.0,4,True,120.0,revised_maximum,5,30.0,0.0,0.0,germany,False,30.481365226936646,,37.6726544809462,40.20681109534354,16.425420965524513,common_workload_multiaxis,0.65,1.0
germany,0,0,0,6,24.901064614398848,True,0.3806754642801625,15.305746480944691,115.79466965965874,2.0,1.0,joint,0.5,9,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,24.901064614398848,,113.79466965965874,40.20681109534354,16.425420965524513,common_workload_multiaxis,0.65,2.0
germany,0,0,0,6,34.78012889661295,True,0.1967571390120372,8.519513821449323,30.17761289835089,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,34.78012889661295,,27.391526301285797,43.29964271806227,19.32999139098584,common_workload_multiaxis,0.7,2.7860865970650934
none,0,0,0,6,30.481365226936646,True,0.296036564887833,12.818277491125627,81.35499306129674,2.0,1.0,prefill,0.5,5,25.0,4,True,120.0,revised_maximum,5,30.0,0.0,0.0,germany,False,30.481365226936646,,80.35499306129674,43.29964271806227,19.32999139098584,common_workload_multiaxis,0.7,1.0
germany,0,0,0,6,24.901064614398848,False,0.4249129311172938,18.398578103663425,137.72983848978436,2.0,1.0,joint,0.5,9,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,24.901064614398848,,136.72983848978436,43.29964271806227,19.32999139098584,common_workload_multiaxis,0.7,1.0
germany,0,0,0,7,42.338081554951685,True,0.0,0.0,13.940834971375796,2.0,1.0,bandwidth,0.5,2,25.0,4,True,120.0,unchanged,2,30.0,0.07106832725929585,2.19802369921274,none,False,42.338081554951685,,12.940834971375796,30.928316227187338,10.190387018078376,common_workload_multiaxis,0.5,1.0
none,0,0,0,7,23.903235209732202,True,0.22714075237240958,7.025081017455136,55.45929237533436,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,5,30.0,0.0,0.0,germany,False,23.903235209732202,,54.459292375334336,30.928316227187338,10.190387018078376,common_workload_multiaxis,0.5,1.0000000000000213
germany,0,0,0,7,23.903235209732202,True,0.22714075237240958,7.025081017455136,63.05727759213701,2.0,1.0,joint,0.5,9,25.0,4,True,120.0,revised_maximum,7,30.0,0.0,0.0,germany,False,23.903235209732202,,62.05727759213699,30.928316227187338,10.190387018078376,common_workload_multiaxis,0.5,1.0000000000000213
germany,0,0,0,7,44.36855591427161,True,0.0,0.0,19.693107805622546,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,unchanged,4,30.0,0.0,0.0,none,False,49.02668585718439,,17.212935853787123,34.02114784990607,15.747107619012255,common_workload_multiaxis,0.55,2.4801719518354233
none,0,0,0,7,37.01760664208345,True,0.0,0.0,24.692732219161947,2.0,1.0,prefill,0.5,9,25.0,4,True,120.0,unchanged,9,30.0,0.0,0.0,germany,False,37.01760664208345,,22.692732219161947,34.02114784990607,15.747107619012255,common_workload_multiaxis,0.55,2.0
germany,0,0,0,7,32.35947669917067,True,0.04884230120824653,1.6616711507354012,28.44597586758399,2.0,1.0,joint,0.5,13,25.0,4,True,120.0,revised_maximum,13,30.0,0.0,0.0,germany,False,32.35947669917067,,25.44597586758399,34.02114784990607,15.747107619012255,common_workload_multiaxis,0.55,3.0
germany,0,0,0,7,44.36855591427161,True,0.0,0.0,20.907777924668682,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,unchanged,4,30.0,0.0,0.0,none,False,49.02668585718439,,17.907777924668682,37.113979472624806,15.747107619012255,common_workload_multiaxis,0.6,3.0
none,0,0,0,7,37.01760664208345,True,0.0025966719794205785,0.09637283054135537,28.44597586758399,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,37.01760664208345,,25.44597586758399,37.113979472624806,15.747107619012255,common_workload_multiaxis,0.6,3.0
germany,0,0,0,7,32.35947669917067,True,0.12810544277422597,4.754502773454135,74.01089950753534,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,32.35947669917067,,72.01089950753534,37.113979472624806,15.747107619012255,common_workload_multiaxis,0.6,2.0
germany,0,0,0,7,44.36855591427161,True,0.0,0.0,20.907777924668682,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,unchanged,4,30.0,0.0,0.0,none,False,49.02668585718439,,17.907777924668682,40.20681109534354,15.747107619012255,common_workload_multiaxis,0.65,3.0
none,0,0,0,7,37.01760664208345,True,0.07932000490408053,3.189204453260089,48.96029526561824,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,37.01760664208345,,45.96029526561824,40.20681109534354,15.747107619012255,common_workload_multiaxis,0.65,3.0
germany,0,0,0,7,32.35947669917067,True,0.1951742548685163,7.847334396172869,74.01089950753534,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,32.35947669917067,,72.01089950753534,40.20681109534354,15.747107619012255,common_workload_multiaxis,0.65,2.0
germany,0,0,0,7,44.36855591427161,True,0.0,0.0,21.37284944333232,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,unchanged,4,30.0,0.0,0.0,none,False,49.02668585718439,,18.37284944333232,43.29964271806227,15.747107619012255,common_workload_multiaxis,0.7,3.0
none,0,0,0,7,37.01760664208345,True,0.14508286169664622,6.282036075978823,105.33514069410586,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,37.01760664208345,,102.33514069410586,43.29964271806227,15.747107619012255,common_workload_multiaxis,0.7,3.0
germany,0,0,0,7,32.35947669917067,True,0.2526618080921937,10.940166018891603,105.33514069410586,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,32.35947669917067,,102.33514069410586,43.29964271806227,15.747107619012255,common_workload_multiaxis,0.7,3.0
germany,0,0,0,8,37.217014725624935,True,0.0,0.0,20.39017044507358,2.0,1.0,bandwidth,0.5,3,25.0,4,True,120.0,unchanged,3,30.0,0.07106832725929585,2.19802369921274,none,False,38.517020522317694,,19.60408384800849,30.928316227187338,14.83145870919094,common_workload_multiaxis,0.5,0.7860865970650899
none,0,0,0,8,28.725322091084877,True,0.0712290355517619,2.202994136102461,27.104849595816567,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,5,30.0,0.0,0.0,germany,False,28.725322091084877,,27.104849595816553,30.928316227187338,14.83145870919094,common_workload_multiaxis,0.5,1.4210854715202004e-14
germany,0,0,0,8,26.31427865040854,True,0.14918489396208573,4.614037576778799,63.05727759213701,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,26.31427865040854,,62.05727759213699,30.928316227187338,14.83145870919094,common_workload_multiaxis,0.5,1.0000000000000213
germany,0,0,0,8,31.40934471160935,True,0.07676998876755807,2.6118031382967217,35.08410558440818,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,32.16552431936036,,32.378335450848695,34.02114784990607,12.2418189578818,common_workload_multiaxis,0.55,2.705770133559483
none,0,0,0,8,28.547153825989795,True,0.1608997453015504,5.473994023916276,114.8835059609558,2.0,1.0,prefill,0.5,10,25.0,4,True,120.0,revised_maximum,10,30.0,0.0,0.0,germany,False,28.547153825989795,,113.8835059609558,34.02114784990607,12.2418189578818,common_workload_multiaxis,0.55,1.0
germany,0,0,0,8,23.725066944637092,False,0.3026376696839582,10.29608090526898,128.0713091164105,2.0,1.0,joint,0.5,14,25.0,4,True,120.0,revised_maximum,14,30.0,0.0,0.0,germany,False,23.725066944637092,,126.0713091164105,34.02114784990607,12.2418189578818,common_workload_multiaxis,0.55,2.0
germany,0,0,0,8,29.37639107480851,True,0.20848177715686686,7.737588397816296,37.994254293082065,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,29.754480878684006,,36.04742677275973,37.113979472624806,15.716020979557781,common_workload_multiaxis,0.6,1.946827520322337
none,0,0,0,8,30.958197266666133,True,0.16586155118448467,6.155782205958673,58.5086605324682,2.0,1.0,prefill,0.5,10,25.0,4,True,120.0,revised_maximum,10,30.0,0.0,0.0,germany,False,30.958197266666133,,57.5086605324682,37.113979472624806,15.716020979557781,common_workload_multiaxis,0.6,1.0
germany,0,0,0,8,23.725066944637092,True,0.360751197210295,13.388912527987713,114.31956156991262,2.0,1.0,joint,0.5,14,25.0,4,True,120.0,revised_maximum,14,30.0,0.0,0.0,germany,False,23.725066944637092,,112.31956156991262,37.113979472624806,15.716020979557781,common_workload_multiaxis,0.6,2.0
germany,0,0,0,8,29.37639107480851,True,0.2693677942986463,10.83042002053503,39.699987047996345,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,29.754480878684006,,36.7909912059459,40.20681109534354,18.634541082801874,common_workload_multiaxis,0.65,2.9089958420504445
none,0,0,0,8,30.958197266666133,True,0.23002604724721662,9.248613828677406,86.52310582691189,2.0,1.0,prefill,0.5,10,25.0,4,True,120.0,revised_maximum,10,30.0,0.0,0.0,germany,False,30.958197266666133,,85.52310582691189,40.20681109534354,18.634541082801874,common_workload_multiaxis,0.65,1.0
germany,0,0,0,8,23.725066944637092,False,0.40992418204027237,16.481744150706447,169.11752522366083,2.0,1.0,joint,0.5,14,25.0,4,True,120.0,revised_maximum,14,30.0,0.0,0.0,germany,False,23.725066944637092,,167.11752522366083,40.20681109534354,18.634541082801874,common_workload_multiaxis,0.65,2.0
germany,0,0,0,8,29.37639107480851,True,0.3215558089916002,13.923251643253764,54.25786142295125,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,29.754480878684006,,52.31103390262892,43.29964271806227,23.204580519703196,common_workload_multiaxis,0.7,1.94682752032233
none,0,0,0,8,30.958197266666133,True,0.2850241867295583,12.34144545139614,107.03742522494613,2.0,1.0,prefill,0.5,10,25.0,4,True,120.0,revised_maximum,10,30.0,0.0,0.0,germany,False,30.958197266666133,,106.03742522494613,43.29964271806227,23.204580519703196,common_workload_multiaxis,0.7,1.0
germany,0,0,0,8,23.725066944637092,False,0.45207245475168145,19.57457577342518,169.11752522366083,2.0,1.0,joint,0.5,14,25.0,4,True,120.0,revised_maximum,14,30.0,0.0,0.0,germany,False,23.725066944637092,,167.11752522366083,43.29964271806227,23.204580519703196,common_workload_multiaxis,0.7,2.0
germany,0,0,0,9,32.512739773208224,True,0.0,0.0,23.68542196466153,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,unchanged,4,30.0,0.07106832725929585,2.19802369921274,none,False,33.24320833583539,,23.434635430642793,30.928316227187338,15.065625441428246,common_workload_multiaxis,0.5,0.2507865340187365
none,0,0,0,9,22.727237539970474,True,0.2651640854605515,8.201078687216864,40.35101393818762,2.0,1.0,prefill,0.5,10,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,22.727237539970474,,39.3510139381876,30.928316227187338,15.065625441428246,common_workload_multiaxis,0.5,1.0000000000000213
germany,0,0,0,9,22.727237539970474,True,0.2651640854605515,8.201078687216864,83.59934162528775,2.0,1.0,joint,0.5,14,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,22.727237539970474,,82.59934162528774,30.928316227187338,15.065625441428246,common_workload_multiaxis,0.5,1.0000000000000142
germany,0,0,0,9,26.237251596691465,False,0.2287958151075757,7.783896253214607,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,28.870361089070457,,,34.02114784990607,,common_workload_multiaxis,0.55,
none,0,0,0,9,18.14646833880269,False,0.46661210789062807,15.87467951110338,,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,18.14646833880269,,,34.02114784990607,,common_workload_multiaxis,0.55,
germany,0,0,0,9,18.14646833880269,False,0.46661210789062807,15.87467951110338,,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,18.14646833880269,,,34.02114784990607,,common_workload_multiaxis,0.55,
germany,0,0,0,9,26.237251596691465,False,0.29306283051527776,10.87672787593334,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,28.870361089070457,,,37.113979472624806,,common_workload_multiaxis,0.6,
none,0,0,0,9,18.14646833880269,False,0.5110610988997424,18.967511133822114,,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,18.14646833880269,,,37.113979472624806,,common_workload_multiaxis,0.6,
germany,0,0,0,9,18.14646833880269,False,0.5110610988997424,18.967511133822114,,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,18.14646833880269,,,37.113979472624806,,common_workload_multiaxis,0.6,
germany,0,0,0,9,26.237251596691465,False,0.3474426127833333,13.969559498652075,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,28.870361089070457,,,40.20681109534354,,common_workload_multiaxis,0.65,
none,0,0,0,9,18.14646833880269,False,0.5486717835997622,22.060342756540848,,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,18.14646833880269,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,9,18.14646833880269,False,0.5486717835997622,22.060342756540848,,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,18.14646833880269,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,9,26.237251596691465,False,0.3940538547273809,17.06239112137081,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,28.870361089070457,,,43.29964271806227,,common_workload_multiaxis,0.7,
none,0,0,0,9,18.14646833880269,False,0.5809095133426363,25.153174379259582,,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,18.14646833880269,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,0,0,9,18.14646833880269,False,0.5809095133426363,25.153174379259582,,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,18.14646833880269,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,3,3,10,29.068151190926926,True,0.06014440044509264,1.8601650362604119,35.08410558440818,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,applied,4,30.0,0.07106832725929585,2.19802369921274,none,False,33.135902453989644,,24.167549548030227,30.928316227187338,12.2418189578818,common_workload_multiaxis,0.5,10.916556036377951
none,0,0,0,10,28.725322091084877,True,0.0712290355517619,2.202994136102461,27.80619768518411,2.0,1.0,prefill,0.5,4,25.0,4,True,120.0,revised_maximum,3,30.0,0.0,0.0,germany,False,28.725322091084877,,27.806197685184102,30.928316227187338,12.2418189578818,common_workload_multiaxis,0.5,7.105427357601002e-15
germany,0,0,0,10,23.903235209732202,True,0.22714075237240958,7.025081017455136,99.10324190656848,2.0,1.0,joint,0.5,8,25.0,4,True,120.0,revised_maximum,7,30.0,0.0,0.0,germany,False,23.903235209732202,,99.10324190656848,30.928316227187338,12.2418189578818,common_workload_multiaxis,0.5,0.0
germany,0,0,0,10,35.40792703301429,True,0.0,0.0,23.62054013739249,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,unchanged,4,30.0,0.0,0.0,none,False,36.13839559564144,,20.6762628849664,34.02114784990607,13.147777763192842,common_workload_multiaxis,0.55,2.9442772524260903
none,0,0,0,10,29.723151495751523,True,0.12633307885778508,4.297996354154549,56.77574641508076,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,29.723151495751523,,56.77574641508076,34.02114784990607,13.147777763192842,common_workload_multiaxis,0.55,0.0
germany,0,0,0,10,24.901064614398848,True,0.26807100324019206,9.120083235507224,113.15059184356838,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,24.901064614398848,,113.15059184356838,34.02114784990607,13.147777763192842,common_workload_multiaxis,0.55,0.0
germany,0,0,0,10,35.40792703301429,True,0.045967920008925404,1.7060524396105166,34.95499200130753,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,36.13839559564144,,31.954992001307534,37.113979472624806,15.880691880580276,common_workload_multiaxis,0.6,2.9999999999999964
none,0,0,0,10,29.723151495751523,True,0.1991386556196363,7.3908279768732825,100.13639834194356,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,29.723151495751523,,100.13639834194356,37.113979472624806,15.880691880580276,common_workload_multiaxis,0.6,0.0
germany,0,0,0,10,24.901064614398848,False,0.3290650863035094,12.212914858225957,122.30496288000282,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,24.901064614398848,,119.30496288000282,37.113979472624806,15.880691880580276,common_workload_multiaxis,0.6,3.0
germany,0,0,0,10,35.40792703301429,True,0.1193550030851619,4.79888406232925,34.95499200130753,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,36.13839559564144,,31.954992001307534,40.20681109534354,15.880691880580276,common_workload_multiaxis,0.65,2.9999999999999964
none,0,0,0,10,29.723151495751523,True,0.26074337441812584,10.483659599592016,100.13639834194356,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,29.723151495751523,,100.13639834194356,40.20681109534354,15.880691880580276,common_workload_multiaxis,0.65,0.0
germany,0,0,0,10,24.901064614398848,False,0.3806754642801625,15.305746480944691,122.30496288000282,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,24.901064614398848,,119.30496288000282,40.20681109534354,15.880691880580276,common_workload_multiaxis,0.65,3.0
germany,0,0,0,10,35.40792703301429,True,0.1822582171505075,7.891715685047984,36.634733639017306,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,36.13839559564144,,33.63473363901731,43.29964271806227,19.77304726306005,common_workload_multiaxis,0.7,2.999999999999993
none,0,0,0,10,29.723151495751523,True,0.3135474191025454,13.57649122231075,111.0222356682059,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,29.723151495751523,,111.0222356682059,43.29964271806227,19.77304726306005,common_workload_multiaxis,0.7,0.0
germany,0,0,0,10,24.901064614398848,False,0.4249129311172938,18.398578103663425,156.51124377043118,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,24.901064614398848,,156.51124377043118,43.29964271806227,19.77304726306005,common_workload_multiaxis,0.7,0.0
germany,0,3,3,11,28.743203497884963,True,0.07065087906019164,2.185112729302375,36.60060509526511,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,applied,4,30.0,0.07106832725929585,2.19802369921274,none,False,27.032760155344135,,27.5278097269152,30.928316227187338,12.315574362369107,common_workload_multiaxis,0.5,9.072795368349908
